Freq.	V(n002)/-I(V4)
1.09395636627209e-001	(1.10783792060910e+002dB,-1.81208344639836e-003°)
1.09647819614318e-001	(1.10783792060848e+002dB,-1.81626073014784e-003°)
1.09900583943252e-001	(1.10783792060828e+002dB,-1.82044764353956e-003°)
1.10153930954141e-001	(1.10783792060807e+002dB,-1.82464420876343e-003°)
1.10407861990207e-001	(1.10783792060787e+002dB,-1.82885044806924e-003°)
1.10662378397766e-001	(1.10783792060767e+002dB,-1.83306638375805e-003°)
1.10917481526240e-001	(1.10783792060746e+002dB,-1.83729203818232e-003°)
1.11173172728159e-001	(1.10783792060726e+002dB,-1.84152743374603e-003°)
1.11429453359173e-001	(1.10783792060705e+002dB,-1.84577259290488e-003°)
1.11686324778056e-001	(1.10783792060684e+002dB,-1.85002753816624e-003°)
1.11943788346715e-001	(1.10783792060663e+002dB,-1.85429229208941e-003°)
1.12201845430196e-001	(1.10783792060642e+002dB,-1.85856687728568e-003°)
1.12460497396692e-001	(1.10783792060663e+002dB,-1.86285131642748e-003°)
1.12719745617551e-001	(1.10783792060642e+002dB,-1.86714563221255e-003°)
1.12979591467279e-001	(1.10783792060620e+002dB,-1.87144984741786e-003°)
1.13240036323555e-001	(1.10783792060599e+002dB,-1.87576398486391e-003°)
1.13501081567231e-001	(1.10783792060577e+002dB,-1.88008806742388e-003°)
1.13762728582343e-001	(1.10783792060556e+002dB,-1.88442211802359e-003°)
1.14024978756117e-001	(1.10783792060534e+002dB,-1.88876615964179e-003°)
1.14287833478977e-001	(1.10783792060512e+002dB,-1.89312021531004e-003°)
1.14551294144553e-001	(1.10783792060491e+002dB,-1.89748430811324e-003°)
1.14815362149688e-001	(1.10783792060469e+002dB,-1.90185846118931e-003°)
1.15080038894443e-001	(1.10783792060447e+002dB,-1.90624269772961e-003°)
1.15345325782109e-001	(1.10783792060424e+002dB,-1.91063704097892e-003°)
1.15611224219209e-001	(1.10783792060402e+002dB,-1.91504151423553e-003°)
1.15877735615512e-001	(1.10783792060380e+002dB,-1.91945614085163e-003°)
1.16144861384034e-001	(1.10783792060357e+002dB,-1.92388094423304e-003°)
1.16412602941049e-001	(1.10783792060335e+002dB,-1.92831594783971e-003°)
1.16680961706096e-001	(1.10783792060312e+002dB,-1.93276117518552e-003°)
1.16949939101987e-001	(1.10783792060289e+002dB,-1.93721664983869e-003°)
1.17219536554813e-001	(1.10783792060266e+002dB,-1.94168239542158e-003°)
1.17489755493952e-001	(1.10783792060243e+002dB,-1.94615843561128e-003°)
1.17760597352080e-001	(1.10783792060220e+002dB,-1.95064479413923e-003°)
1.18032063565172e-001	(1.10783792060197e+002dB,-1.95514149479163e-003°)
1.18304155572516e-001	(1.10783792060215e+002dB,-1.95964856141903e-003°)
1.18576874816716e-001	(1.10783792060192e+002dB,-1.96416601789858e-003°)
1.18850222743701e-001	(1.10783792060168e+002dB,-1.96869388819080e-003°)
1.19124200802737e-001	(1.10783792060145e+002dB,-1.97323219630201e-003°)
1.19398810446427e-001	(1.10783792060121e+002dB,-1.97778096629387e-003°)
1.19674053130724e-001	(1.10783792060097e+002dB,-1.98234022228347e-003°)
1.19949930314937e-001	(1.10783792060073e+002dB,-1.98690998844357e-003°)
1.20226443461741e-001	(1.10783792060049e+002dB,-1.99149028900261e-003°)
1.20503594037179e-001	(1.10783792060025e+002dB,-1.99608114824488e-003°)
1.20781383510677e-001	(1.10783792059959e+002dB,-2.00068259050103e-003°)
1.21059813355048e-001	(1.10783792059934e+002dB,-2.00529464018671e-003°)
1.21338885046497e-001	(1.10783792059910e+002dB,-2.00991732174489e-003°)
1.21618600064636e-001	(1.10783792059885e+002dB,-2.01455065968461e-003°)
1.21898959892486e-001	(1.10783792059860e+002dB,-2.01919467857134e-003°)
1.22179966016487e-001	(1.10783792059835e+002dB,-2.02384940302723e-003°)
1.22461619926504e-001	(1.10783792059810e+002dB,-2.02851485773112e-003°)
1.22743923115840e-001	(1.10783792059785e+002dB,-2.03319106741880e-003°)
1.23026877081238e-001	(1.10783792059760e+002dB,-2.03787805688314e-003°)
1.23310483322890e-001	(1.10783792059776e+002dB,-2.04257585098383e-003°)
1.23594743344450e-001	(1.10783792059751e+002dB,-2.04728447460853e-003°)
1.23879658653036e-001	(1.10783792059725e+002dB,-2.05200395273164e-003°)
1.24165230759240e-001	(1.10783792059700e+002dB,-2.05673431037546e-003°)
1.24451461177138e-001	(1.10783792059674e+002dB,-2.06147557261975e-003°)
1.24738351424294e-001	(1.10783792059648e+002dB,-2.06622776460230e-003°)
1.25025903021771e-001	(1.10783792059622e+002dB,-2.07099091151874e-003°)
1.25314117494141e-001	(1.10783792059596e+002dB,-2.07576503862280e-003°)
1.25602996369487e-001	(1.10783792059569e+002dB,-2.08055017122639e-003°)
1.25892541179416e-001	(1.10783792059585e+002dB,-2.08534633470986e-003°)
1.26182753459066e-001	(1.10783792059558e+002dB,-2.09015355448201e-003°)
1.26473634747114e-001	(1.10783792059531e+002dB,-2.09497185604018e-003°)
1.26765186585784e-001	(1.10783792059505e+002dB,-2.09980126493053e-003°)
1.27057410520853e-001	(1.10783792059478e+002dB,-2.10464180675814e-003°)
1.27350308101665e-001	(1.10783792059451e+002dB,-2.10949350718704e-003°)
1.27643880881134e-001	(1.10783792059423e+002dB,-2.11435639194048e-003°)
1.27938130415752e-001	(1.10783792059396e+002dB,-2.11923048680102e-003°)
1.28233058265601e-001	(1.10783792059369e+002dB,-2.12411581761057e-003°)
1.28528665994361e-001	(1.10783792059383e+002dB,-2.12901241028088e-003°)
1.28824955169313e-001	(1.10783792059355e+002dB,-2.13392029075290e-003°)
1.29121927361353e-001	(1.10783792059327e+002dB,-2.13883948505780e-003°)
1.29419584144998e-001	(1.10783792059299e+002dB,-2.14377001927666e-003°)
1.29717927098395e-001	(1.10783792059271e+002dB,-2.14871191955076e-003°)
1.30016957803328e-001	(1.10783792059243e+002dB,-2.15366521208146e-003°)
1.30316677845229e-001	(1.10783792059215e+002dB,-2.15862992313069e-003°)
1.30617088813183e-001	(1.10783792059103e+002dB,-2.16360607900011e-003°)
1.30918192299940e-001	(1.10783792059116e+002dB,-2.16859370612467e-003°)
1.31219989901919e-001	(1.10783792059087e+002dB,-2.17359283090676e-003°)
1.31522483219223e-001	(1.10783792059059e+002dB,-2.17860347986158e-003°)
1.31825673855640e-001	(1.10783792059030e+002dB,-2.18362567955516e-003°)
1.32129563418657e-001	(1.10783792059001e+002dB,-2.18865945661467e-003°)
1.32434153519466e-001	(1.10783792058971e+002dB,-2.19370483772867e-003°)
1.32739445772973e-001	(1.10783792058942e+002dB,-2.19876184964730e-003°)
1.33045441797808e-001	(1.10783792058912e+002dB,-2.20383051918238e-003°)
1.33352143216331e-001	(1.10783792058925e+002dB,-2.20891087321804e-003°)
1.33659551654643e-001	(1.10783792058895e+002dB,-2.21400293866859e-003°)
1.33967668742593e-001	(1.10783792058865e+002dB,-2.21910674254233e-003°)
1.34276496113785e-001	(1.10783792058835e+002dB,-2.22422231189903e-003°)
1.34586035405594e-001	(1.10783792058805e+002dB,-2.22934967386097e-003°)
1.34896288259164e-001	(1.10783792058774e+002dB,-2.23448885561288e-003°)
1.35207256319427e-001	(1.10783792058744e+002dB,-2.23963988440227e-003°)
1.35518941235103e-001	(1.10783792058630e+002dB,-2.24480278751775e-003°)
1.35831344658714e-001	(1.10783792058641e+002dB,-2.24997759238644e-003°)
1.36144468246594e-001	(1.10783792058610e+002dB,-2.25516432640147e-003°)
1.36458313658891e-001	(1.10783792058579e+002dB,-2.26036301707325e-003°)
1.36772882559584e-001	(1.10783792058548e+002dB,-2.26557369196466e-003°)
1.37088176616484e-001	(1.10783792058516e+002dB,-2.27079637870220e-003°)
1.37404197501250e-001	(1.10783792058485e+002dB,-2.27603110497605e-003°)
1.37720946889394e-001	(1.10783792058453e+002dB,-2.28127789854018e-003°)
1.38038426460287e-001	(1.10783792058463e+002dB,-2.28653678722357e-003°)
1.38356637897177e-001	(1.10783792058431e+002dB,-2.29180779888641e-003°)
1.38675582887188e-001	(1.10783792058399e+002dB,-2.29709096148597e-003°)
1.38995263121334e-001	(1.10783792058367e+002dB,-2.30238630303310e-003°)
1.39315680294529e-001	(1.10783792058334e+002dB,-2.30769385160316e-003°)
1.39636836105593e-001	(1.10783792058302e+002dB,-2.31301363533625e-003°)
1.39958732257261e-001	(1.10783792058269e+002dB,-2.31834568243733e-003°)
1.40281370456195e-001	(1.10783792058278e+002dB,-2.32369002118754e-003°)
1.40604752412990e-001	(1.10783792058245e+002dB,-2.32904667989974e-003°)
1.40928879842186e-001	(1.10783792058212e+002dB,-2.33441568698551e-003°)
1.41253754462274e-001	(1.10783792058179e+002dB,-2.33979707091083e-003°)
1.41579377995707e-001	(1.10783792058145e+002dB,-2.34519086020723e-003°)
1.41905752168908e-001	(1.10783792058112e+002dB,-2.35059708347206e-003°)
1.42232878712281e-001	(1.10783792058078e+002dB,-2.35601576936862e-003°)
1.42560759360218e-001	(1.10783792058044e+002dB,-2.36144694662614e-003°)
1.42889395851109e-001	(1.10783792058010e+002dB,-2.36689064404029e-003°)
1.43218789927353e-001	(1.10783792057976e+002dB,-2.37234689047289e-003°)
1.43548943335364e-001	(1.10783792057942e+002dB,-2.37781571485257e-003°)
1.43879857825583e-001	(1.10783792057907e+002dB,-2.38329714617436e-003°)
1.44211535152486e-001	(1.10783792057873e+002dB,-2.38879121350033e-003°)
1.44543977074591e-001	(1.10783792057838e+002dB,-2.39429794595943e-003°)
1.44877185354475e-001	(1.10783792057803e+002dB,-2.39981737274788e-003°)
1.45211161758773e-001	(1.10783792057768e+002dB,-2.40534952312906e-003°)
1.45545908058195e-001	(1.10783792057732e+002dB,-2.41089442643391e-003°)
1.45881426027534e-001	(1.10783792057697e+002dB,-2.41645211206094e-003°)
1.46217717445671e-001	(1.10783792057661e+002dB,-2.42202260947647e-003°)
1.46554784095590e-001	(1.10783792057625e+002dB,-2.42760594821470e-003°)
1.46892627764385e-001	(1.10783792057631e+002dB,-2.43320215788966e-003°)
1.47231250243271e-001	(1.10783792057595e+002dB,-2.43881126814848e-003°)
1.47570653327588e-001	(1.10783792057559e+002dB,-2.44443330874185e-003°)
1.47910838816819e-001	(1.10783792057522e+002dB,-2.45006830947715e-003°)
1.48251808514594e-001	(1.10783792057485e+002dB,-2.45571630023076e-003°)
1.48593564228699e-001	(1.10783792057449e+002dB,-2.46137731094758e-003°)
1.48936107771090e-001	(1.10783792057370e+002dB,-2.46705137163007e-003°)
1.49279440957898e-001	(1.10783792057333e+002dB,-2.47273851238506e-003°)
1.49623565609442e-001	(1.10783792057295e+002dB,-2.47843876335336e-003°)
1.49968483550236e-001	(1.10783792057258e+002dB,-2.48415215475726e-003°)
1.50314196609001e-001	(1.10783792057220e+002dB,-2.48987871688851e-003°)
1.50660706618673e-001	(1.10783792057182e+002dB,-2.49561848010879e-003°)
1.51008015416413e-001	(1.10783792057186e+002dB,-2.50137147486178e-003°)
1.51356124843619e-001	(1.10783792057148e+002dB,-2.50713773162527e-003°)
1.51705036745932e-001	(1.10783792057110e+002dB,-2.51291728098335e-003°)
1.52054752973248e-001	(1.10783792057071e+002dB,-2.51871015357865e-003°)
1.52405275379728e-001	(1.10783792057074e+002dB,-2.52451638013651e-003°)
1.52756605823806e-001	(1.10783792057035e+002dB,-2.53033599141672e-003°)
1.53108746168202e-001	(1.10783792057038e+002dB,-2.53616901829859e-003°)
1.53461698279928e-001	(1.10783792056999e+002dB,-2.54201549168388e-003°)
1.53815464030302e-001	(1.10783792056959e+002dB,-2.54787544258222e-003°)
1.54170045294954e-001	(1.10783792056919e+002dB,-2.55374890206246e-003°)
1.54525443953840e-001	(1.10783792056880e+002dB,-2.55963590126508e-003°)
1.54881661891247e-001	(1.10783792056840e+002dB,-2.56553647140234e-003°)
1.55238700995807e-001	(1.10783792056841e+002dB,-2.57145064377091e-003°)
1.55596563160506e-001	(1.10783792056801e+002dB,-2.57737844970241e-003°)
1.55955250282694e-001	(1.10783792056760e+002dB,-2.58331992063777e-003°)
1.56314764264094e-001	(1.10783792056720e+002dB,-2.58927508807815e-003°)
1.56675107010813e-001	(1.10783792056679e+002dB,-2.59524398359721e-003°)
1.57036280433354e-001	(1.10783792056554e+002dB,-2.60122663881647e-003°)
1.57398286446620e-001	(1.10783792056554e+002dB,-2.60722308551777e-003°)
1.57761126969933e-001	(1.10783792056513e+002dB,-2.61323335544377e-003°)
1.58124803927037e-001	(1.10783792056471e+002dB,-2.61925748047276e-003°)
1.58489319246110e-001	(1.10783792056429e+002dB,-2.62529549254418e-003°)
1.58854674859776e-001	(1.10783792056387e+002dB,-2.63134742367085e-003°)
1.59220872705115e-001	(1.10783792056387e+002dB,-2.63741330595218e-003°)
1.59587914723672e-001	(1.10783792056344e+002dB,-2.64349317152363e-003°)
1.59955802861465e-001	(1.10783792056302e+002dB,-2.64958705263262e-003°)
1.60324539069002e-001	(1.10783792056259e+002dB,-2.65569498158835e-003°)
1.60694125301286e-001	(1.10783792056216e+002dB,-2.66181699077440e-003°)
1.61064563517825e-001	(1.10783792056131e+002dB,-2.66795311263630e-003°)
1.61435855682647e-001	(1.10783792056129e+002dB,-2.67410337974552e-003°)
1.61808003764305e-001	(1.10783792056085e+002dB,-2.68026782467179e-003°)
1.62181009735891e-001	(1.10783792056042e+002dB,-2.68644648011118e-003°)
1.62554875575047e-001	(1.10783792055998e+002dB,-2.69263937882226e-003°)
1.62929603263970e-001	(1.10783792055953e+002dB,-2.69884655363922e-003°)
1.63305194789432e-001	(1.10783792055951e+002dB,-2.70506803748485e-003°)
1.63681652142779e-001	(1.10783792055906e+002dB,-2.71130386331888e-003°)
1.64058977319952e-001	(1.10783792055861e+002dB,-2.71755406421603e-003°)
1.64437172321491e-001	(1.10783792055816e+002dB,-2.72381867331417e-003°)
1.64816239152549e-001	(1.10783792055771e+002dB,-2.73009772382767e-003°)
1.65196179822900e-001	(1.10783792055767e+002dB,-2.73639124906064e-003°)
1.65576996346951e-001	(1.10783792055721e+002dB,-2.74269928235442e-003°)
1.65958690743754e-001	(1.10783792055675e+002dB,-2.74902185716668e-003°)
1.66341265037015e-001	(1.10783792055629e+002dB,-2.75535900701901e-003°)
1.66724721255104e-001	(1.10783792055583e+002dB,-2.76171076551048e-003°)
1.67109061431069e-001	(1.10783792055536e+002dB,-2.76807716631739e-003°)
1.67494287602642e-001	(1.10783792055489e+002dB,-2.77445824319379e-003°)
1.67880401812254e-001	(1.10783792055442e+002dB,-2.78085402997154e-003°)
1.68267406107045e-001	(1.10783792055395e+002dB,-2.78726456056038e-003°)
1.68655302538872e-001	(1.10783792055306e+002dB,-2.79368986893504e-003°)
1.69044093164324e-001	(1.10783792055300e+002dB,-2.80012998920198e-003°)
1.69433780044731e-001	(1.10783792055252e+002dB,-2.80658495546586e-003°)
1.69824365246172e-001	(1.10783792055204e+002dB,-2.81305480196368e-003°)
1.70215850839493e-001	(1.10783792055156e+002dB,-2.81953956299797e-003°)
1.70608238900310e-001	(1.10783792055107e+002dB,-2.82603927295020e-003°)
1.71001531509027e-001	(1.10783792055059e+002dB,-2.83255396628124e-003°)
1.71395730750840e-001	(1.10783792055010e+002dB,-2.83908367753134e-003°)
1.71790838715757e-001	(1.10783792054960e+002dB,-2.84562844132041e-003°)
1.72186857498599e-001	(1.10783792054911e+002dB,-2.85218829234810e-003°)
1.72583789199018e-001	(1.10783792054861e+002dB,-2.85876326539409e-003°)
1.72981635921508e-001	(1.10783792054811e+002dB,-2.86535339531824e-003°)
1.73380399775412e-001	(1.10783792054761e+002dB,-2.87195871706076e-003°)
1.73780082874935e-001	(1.10783792054711e+002dB,-2.87857926564235e-003°)
1.74180687339159e-001	(1.10783792054660e+002dB,-2.88521507616455e-003°)
1.74582215292048e-001	(1.10783792054610e+002dB,-2.89186618380980e-003°)
1.74984668862463e-001	(1.10783792054559e+002dB,-2.89853262384157e-003°)
1.75388050184174e-001	(1.10783792054507e+002dB,-2.90521443160468e-003°)
1.75792361395867e-001	(1.10783792054456e+002dB,-2.91191164252536e-003°)
1.76197604641161e-001	(1.10783792054404e+002dB,-2.91862429211163e-003°)
1.76603782068614e-001	(1.10783792054352e+002dB,-2.92535241595324e-003°)
1.77010895831740e-001	(1.10783792054300e+002dB,-2.93209604972201e-003°)
1.77418948089014e-001	(1.10783792054247e+002dB,-2.93885522917205e-003°)
1.77827941003890e-001	(1.10783792054195e+002dB,-2.94562999013985e-003°)
1.78237876744807e-001	(1.10783792054183e+002dB,-2.95242036855873e-003°)
1.78648757485203e-001	(1.10783792054130e+002dB,-2.95922640040224e-003°)
1.79060585403527e-001	(1.10783792054077e+002dB,-2.96604812176941e-003°)
1.79473362683250e-001	(1.10783792054023e+002dB,-2.97288556882838e-003°)
1.79887091512876e-001	(1.10783792054011e+002dB,-2.97973877784484e-003°)
1.80301774085954e-001	(1.10783792053957e+002dB,-2.98660778512531e-003°)
1.80717412601090e-001	(1.10783792053902e+002dB,-2.99349262710282e-003°)
1.81134009261958e-001	(1.10783792053847e+002dB,-3.00039334028016e-003°)
1.81551566277311e-001	(1.10783792053834e+002dB,-3.00730996125865e-003°)
1.81970085860996e-001	(1.10783792053779e+002dB,-3.01424252668062e-003°)
1.82389570231961e-001	(1.10783792053723e+002dB,-3.02119107331631e-003°)
1.82810021614272e-001	(1.10783792053668e+002dB,-3.02815563800618e-003°)
1.83231442237119e-001	(1.10783792053570e+002dB,-3.03513625766114e-003°)
1.83653834334832e-001	(1.10783792053514e+002dB,-3.04213296932077e-003°)
1.84077200146893e-001	(1.10783792053457e+002dB,-3.04914581006649e-003°)
1.84501541917945e-001	(1.10783792053401e+002dB,-3.05617481707963e-003°)
1.84926861897805e-001	(1.10783792053385e+002dB,-3.06322002764198e-003°)
1.85353162341479e-001	(1.10783792053328e+002dB,-3.07028147907723e-003°)
1.85780445509167e-001	(1.10783792053270e+002dB,-3.07735920883910e-003°)
1.86208713666284e-001	(1.10783792053213e+002dB,-3.08445325445297e-003°)
1.86637969083464e-001	(1.10783792053071e+002dB,-3.09156365350126e-003°)
1.87068214036577e-001	(1.10783792053055e+002dB,-3.09869044375659e-003°)
1.87499450806739e-001	(1.10783792052996e+002dB,-3.10583366294521e-003°)
1.87931681680324e-001	(1.10783792052937e+002dB,-3.11299334895458e-003°)
1.88364908948977e-001	(1.10783792052920e+002dB,-3.12016953975968e-003°)
1.88799134909627e-001	(1.10783792052860e+002dB,-3.12736227337800e-003°)
1.89234361864495e-001	(1.10783792052800e+002dB,-3.13457158795959e-003°)
1.89670592121112e-001	(1.10783792052740e+002dB,-3.14179752172760e-003°)
1.90107827992327e-001	(1.10783792052722e+002dB,-3.14904011300835e-003°)
1.90546071796322e-001	(1.10783792052661e+002dB,-3.15629940017110e-003°)
1.90985325856621e-001	(1.10783792052601e+002dB,-3.16357542171880e-003°)
1.91425592502106e-001	(1.10783792052540e+002dB,-3.17086821622846e-003°)
1.91866874067026e-001	(1.10783792052520e+002dB,-3.17817782238074e-003°)
1.92309172891013e-001	(1.10783792052458e+002dB,-3.18550427890020e-003°)
1.92752491319091e-001	(1.10783792052396e+002dB,-3.19284762464606e-003°)
1.93196831701689e-001	(1.10783792052292e+002dB,-3.20020789853672e-003°)
1.93642196394658e-001	(1.10783792052272e+002dB,-3.20758513964167e-003°)
1.94088587759275e-001	(1.10783792052209e+002dB,-3.21497938702821e-003°)
1.94536008162263e-001	(1.10783792052146e+002dB,-3.22239067991519e-003°)
1.94984459975802e-001	(1.10783792052082e+002dB,-3.22981905759670e-003°)
1.95433945577536e-001	(1.10783792052019e+002dB,-3.23726455945723e-003°)
1.95884467350596e-001	(1.10783792051955e+002dB,-3.24472722497202e-003°)
1.96336027683602e-001	(1.10783792051849e+002dB,-3.25220709369180e-003°)
1.96788628970681e-001	(1.10783792051826e+002dB,-3.25970420532091e-003°)
1.97242273611482e-001	(1.10783792051761e+002dB,-3.26721859956145e-003°)
1.97696964011183e-001	(1.10783792051696e+002dB,-3.27475031626964e-003°)
1.98152702580507e-001	(1.10783792051630e+002dB,-3.28229939537785e-003°)
1.98609491735734e-001	(1.10783792051565e+002dB,-3.28986587691057e-003°)
1.99067333898716e-001	(1.10783792051498e+002dB,-3.29744980098449e-003°)
1.99526231496885e-001	(1.10783792051432e+002dB,-3.30505120780885e-003°)
1.99986186963271e-001	(1.10783792051407e+002dB,-3.31267013770146e-003°)
2.00447202736513e-001	(1.10783792051340e+002dB,-3.32030663102543e-003°)
2.00909281260870e-001	(1.10783792051273e+002dB,-3.32796072828438e-003°)
2.01372424986236e-001	(1.10783792051247e+002dB,-3.33563247007569e-003°)
2.01836636368153e-001	(1.10783792051179e+002dB,-3.34332189704219e-003°)
2.02301917867824e-001	(1.10783792051111e+002dB,-3.35102904996839e-003°)
2.02768271952125e-001	(1.10783792050959e+002dB,-3.35875396968464e-003°)
2.03235701093619e-001	(1.10783792050932e+002dB,-3.36649669722821e-003°)
2.03704207770569e-001	(1.10783792050862e+002dB,-3.37425727358588e-003°)
2.04173794466950e-001	(1.10783792050793e+002dB,-3.38203573991956e-003°)
2.04644463672464e-001	(1.10783792050765e+002dB,-3.38983213748619e-003°)
2.05116217882553e-001	(1.10783792050695e+002dB,-3.39764650758899e-003°)
2.05589059598411e-001	(1.10783792050624e+002dB,-3.40547889167508e-003°)
2.06062991326997e-001	(1.10783792050553e+002dB,-3.41332933127112e-003°)
2.06538015581050e-001	(1.10783792050482e+002dB,-3.42119786799933e-003°)
2.07014134879101e-001	(1.10783792050411e+002dB,-3.42908454357787e-003°)
2.07491351745488e-001	(1.10783792050339e+002dB,-3.43698939982117e-003°)
2.07969668710366e-001	(1.10783792050309e+002dB,-3.44491247865647e-003°)
2.08449088309725e-001	(1.10783792050236e+002dB,-3.45285382205813e-003°)
2.08929613085400e-001	(1.10783792050080e+002dB,-3.46081347211361e-003°)
2.09411245585086e-001	(1.10783792050049e+002dB,-3.46879147110727e-003°)
2.09893988362349e-001	(1.10783792049975e+002dB,-3.47678786127123e-003°)
2.10377843976644e-001	(1.10783792049901e+002dB,-3.48480268501809e-003°)
2.10862814993325e-001	(1.10783792049869e+002dB,-3.49283598485848e-003°)
2.11348903983661e-001	(1.10783792049795e+002dB,-3.50088780335064e-003°)
2.11836113524847e-001	(1.10783792049720e+002dB,-3.50895818320122e-003°)
2.12324446200018e-001	(1.10783792049686e+002dB,-3.51704716721555e-003°)
2.12813904598267e-001	(1.10783792049611e+002dB,-3.52515479824677e-003°)
2.13304491314654e-001	(1.10783792049535e+002dB,-3.53328111929766e-003°)
2.13796208950219e-001	(1.10783792049500e+002dB,-3.54142617347006e-003°)
2.14289060112002e-001	(1.10783792049424e+002dB,-3.54959000391438e-003°)
2.14783047413050e-001	(1.10783792049264e+002dB,-3.55777265389720e-003°)
2.15278173472433e-001	(1.10783792049228e+002dB,-3.56597416688746e-003°)
2.15774440915263e-001	(1.10783792049150e+002dB,-3.57419458630053e-003°)
2.16271852372698e-001	(1.10783792049072e+002dB,-3.58243395573726e-003°)
2.16770410481966e-001	(1.10783792049036e+002dB,-3.59069231889928e-003°)
2.17270117886371e-001	(1.10783792048957e+002dB,-3.59896971953710e-003°)
2.17770977235312e-001	(1.10783792048836e+002dB,-3.60726620153662e-003°)
2.18272991184296e-001	(1.10783792048799e+002dB,-3.61558180893689e-003°)
2.18776162394951e-001	(1.10783792048719e+002dB,-3.62391658577440e-003°)
2.19280493535041e-001	(1.10783792048639e+002dB,-3.63227057625676e-003°)
2.19785987278478e-001	(1.10783792048558e+002dB,-3.64064382467594e-003°)
2.20292646305342e-001	(1.10783792048477e+002dB,-3.64903637542602e-003°)
2.20800473301886e-001	(1.10783792048396e+002dB,-3.65744827300348e-003°)
2.21309470960560e-001	(1.10783792048356e+002dB,-3.66587956202496e-003°)
2.21819641980018e-001	(1.10783792048274e+002dB,-3.67433028715734e-003°)
2.22330989065136e-001	(1.10783792048233e+002dB,-3.68280049324038e-003°)
2.22843514927026e-001	(1.10783792048150e+002dB,-3.69129022514727e-003°)
2.23357222283049e-001	(1.10783792048067e+002dB,-3.69979952790732e-003°)
2.23872113856830e-001	(1.10783792047942e+002dB,-3.70832844661810e-003°)
2.24388192378272e-001	(1.10783792047858e+002dB,-3.71687702653467e-003°)
2.24905460583574e-001	(1.10783792047774e+002dB,-3.72544531296301e-003°)
2.25423921215239e-001	(1.10783792047731e+002dB,-3.73403335134924e-003°)
2.25943577022094e-001	(1.10783792047646e+002dB,-3.74264118719054e-003°)
2.26464430759302e-001	(1.10783792047477e+002dB,-3.75126886610653e-003°)
2.26986485188378e-001	(1.10783792047433e+002dB,-3.75991643393042e-003°)
2.27509743077203e-001	(1.10783792047346e+002dB,-3.76858393643868e-003°)
