vi	V(vout)
8.319999999999867e+000	5.827487e+000
8.329999999999867e+000	5.835863e+000
8.339999999999867e+000	5.844226e+000
8.349999999999866e+000	5.852618e+000
8.359999999999866e+000	5.860992e+000
8.369999999999866e+000	5.869368e+000
8.379999999999866e+000	5.877478e+000
8.389999999999866e+000	5.886127e+000
8.399999999999865e+000	5.894506e+000
8.409999999999865e+000	5.903194e+000
8.419999999999865e+000	5.911249e+000
8.429999999999865e+000	5.919647e+000
8.439999999999865e+000	5.928031e+000
8.449999999999864e+000	5.936417e+000
8.459999999999864e+000	5.944784e+000
8.469999999999864e+000	5.953181e+000
8.479999999999864e+000	5.962209e+000
8.489999999999863e+000	5.969950e+000
8.499999999999863e+000	5.978336e+000
8.509999999999863e+000	5.986722e+000
8.519999999999863e+000	5.995109e+000
8.529999999999863e+000	6.003497e+000
8.539999999999862e+000	6.011885e+000
8.549999999999862e+000	6.020273e+000
8.559999999999862e+000	6.028662e+000
8.569999999999862e+000	6.037052e+000
8.579999999999862e+000	6.045443e+000
8.589999999999861e+000	6.053833e+000
8.599999999999861e+000	6.062225e+000
8.609999999999861e+000	6.070672e+000
8.619999999999861e+000	6.079000e+000
8.629999999999860e+000	6.087398e+000
8.639999999999860e+000	6.095805e+000
8.649999999999860e+000	6.104196e+000
8.659999999999860e+000	6.112583e+000
8.669999999999860e+000	6.120981e+000
8.679999999999859e+000	6.129409e+000
8.689999999999859e+000	6.137774e+000
8.699999999999859e+000	6.146172e+000
8.709999999999859e+000	6.154569e+000
8.719999999999859e+000	6.162968e+000
8.729999999999858e+000	6.171366e+000
8.739999999999858e+000	6.179766e+000
8.749999999999858e+000	6.188166e+000
8.759999999999858e+000	6.196567e+000
8.769999999999858e+000	6.204967e+000
8.779999999999857e+000	6.213364e+000
8.789999999999857e+000	6.221771e+000
8.799999999999857e+000	6.230174e+000
8.809999999999857e+000	6.238870e+000
8.819999999999856e+000	6.246953e+000
8.829999999999856e+000	6.255383e+000
8.839999999999856e+000	6.263790e+000
8.849999999999856e+000	6.272196e+000
8.859999999999856e+000	6.280602e+000
8.869999999999855e+000	6.289008e+000
8.879999999999855e+000	6.297415e+000
8.889999999999855e+000	6.305823e+000
8.899999999999855e+000	6.314231e+000
8.909999999999855e+000	6.322639e+000
8.919999999999854e+000	6.330992e+000
8.929999999999854e+000	6.339458e+000
8.939999999999854e+000	6.347868e+000
8.949999999999854e+000	6.356278e+000
8.959999999999853e+000	6.364690e+000
8.969999999999853e+000	6.373016e+000
8.979999999999853e+000	6.381515e+000
8.989999999999853e+000	6.389927e+000
8.999999999999853e+000	6.398341e+000
9.009999999999852e+000	6.406754e+000
9.019999999999852e+000	6.415169e+000
9.029999999999852e+000	6.423584e+000
9.039999999999852e+000	6.431998e+000
9.049999999999852e+000	6.440415e+000
9.059999999999851e+000	6.448831e+000
9.069999999999851e+000	6.457248e+000
9.079999999999851e+000	6.465667e+000
9.089999999999851e+000	6.474083e+000
9.099999999999850e+000	6.482502e+000
9.109999999999850e+000	6.490628e+000
9.119999999999850e+000	6.499340e+000
9.129999999999850e+000	6.507757e+000
9.139999999999850e+000	6.516174e+000
9.149999999999849e+000	6.524601e+000
9.159999999999849e+000	6.533022e+000
9.169999999999849e+000	6.541444e+000
9.179999999999849e+000	6.549866e+000
9.189999999999849e+000	6.558008e+000
9.199999999999848e+000	6.566712e+000
9.209999999999848e+000	6.575003e+000
9.219999999999848e+000	6.583560e+000
9.229999999999848e+000	6.591976e+000
9.239999999999847e+000	6.600410e+000
9.249999999999847e+000	6.608834e+000
9.259999999999847e+000	6.617262e+000
9.269999999999847e+000	6.625722e+000
9.279999999999847e+000	6.634116e+000
9.289999999999846e+000	6.641914e+000
9.299999999999846e+000	6.650972e+000
9.309999999999846e+000	6.659400e+000
9.319999999999846e+000	6.667829e+000
9.329999999999846e+000	6.676259e+000
9.339999999999845e+000	6.684689e+000
9.349999999999845e+000	6.693119e+000
9.359999999999845e+000	6.701540e+000
9.369999999999845e+000	6.709990e+000
9.379999999999845e+000	6.718413e+000
9.389999999999844e+000	6.726845e+000
9.399999999999844e+000	6.735278e+000
9.409999999999844e+000	6.743711e+000
9.419999999999844e+000	6.752350e+000
9.429999999999843e+000	6.760579e+000
9.439999999999843e+000	6.769013e+000
9.449999999999843e+000	6.777473e+000
9.459999999999843e+000	6.785884e+000
9.469999999999843e+000	6.794320e+000
9.479999999999842e+000	6.802756e+000
9.489999999999842e+000	6.811191e+000
9.499999999999842e+000	6.819613e+000
9.509999999999842e+000	6.828037e+000
9.519999999999842e+000	6.836506e+000
9.529999999999841e+000	6.844945e+000
9.539999999999841e+000	6.853384e+000
9.549999999999841e+000	6.861839e+000
9.559999999999841e+000	6.870263e+000
9.569999999999840e+000	6.878704e+000
9.579999999999840e+000	6.887135e+000
9.589999999999840e+000	6.895576e+000
9.599999999999840e+000	6.904017e+000
9.609999999999840e+000	6.911825e+000
9.619999999999839e+000	6.920912e+000
9.629999999999839e+000	6.929354e+000
9.639999999999839e+000	6.937798e+000
9.649999999999839e+000	6.946233e+000
9.659999999999839e+000	6.954365e+000
9.669999999999838e+000	6.963131e+000
9.679999999999838e+000	6.971576e+000
9.689999999999838e+000	6.980021e+000
9.699999999999838e+000	6.988460e+000
9.709999999999837e+000	6.996917e+000
9.719999999999837e+000	7.005361e+000
9.729999999999837e+000	7.013798e+000
9.739999999999837e+000	7.022252e+000
9.749999999999837e+000	7.030703e+000
9.759999999999836e+000	7.039152e+000
9.769999999999836e+000	7.047601e+000
9.779999999999836e+000	7.056049e+000
9.789999999999836e+000	7.064496e+000
9.799999999999836e+000	7.072950e+000
9.809999999999835e+000	7.081399e+000
9.819999999999835e+000	7.089850e+000
9.829999999999835e+000	7.098302e+000
9.839999999999835e+000	7.106753e+000
9.849999999999834e+000	7.115206e+000
9.859999999999834e+000	7.123658e+000
9.869999999999834e+000	7.132111e+000
9.879999999999834e+000	7.140564e+000
9.889999999999834e+000	7.149018e+000
9.899999999999833e+000	7.157473e+000
9.909999999999833e+000	7.165927e+000
9.919999999999833e+000	7.174379e+000
9.929999999999833e+000	7.182839e+000
9.939999999999833e+000	7.191294e+000
9.949999999999832e+000	7.199742e+000
9.959999999999832e+000	7.208208e+000
9.969999999999832e+000	7.216664e+000
9.979999999999832e+000	7.225122e+000
9.989999999999832e+000	7.233580e+000
9.999999999999831e+000	7.242038e+000
1.000999999999983e+001	7.250496e+000
1.001999999999983e+001	7.258954e+000
1.002999999999983e+001	7.267415e+000
1.003999999999983e+001	7.275546e+000
1.004999999999983e+001	7.284335e+000
1.005999999999983e+001	7.292790e+000
1.006999999999983e+001	7.301247e+000
1.007999999999983e+001	7.309717e+000
1.008999999999983e+001	7.318179e+000
1.009999999999983e+001	7.326642e+000
1.010999999999983e+001	7.335103e+000
1.011999999999983e+001	7.343557e+000
1.012999999999983e+001	7.352011e+000
1.013999999999983e+001	7.360252e+000
1.014999999999983e+001	7.368957e+000
1.015999999999983e+001	7.377414e+000
1.016999999999983e+001	7.385886e+000
1.017999999999983e+001	7.394429e+000
1.018999999999983e+001	7.402816e+000
1.019999999999983e+001	7.411282e+000
1.020999999999983e+001	7.419748e+000
1.021999999999983e+001	7.428206e+000
1.022999999999983e+001	7.436377e+000
1.023999999999983e+001	7.445149e+000
1.024999999999983e+001	7.453714e+000
1.025999999999983e+001	7.462085e+000
1.026999999999983e+001	7.470553e+000
1.027999999999983e+001	7.479003e+000
1.028999999999983e+001	7.487491e+000
1.029999999999983e+001	7.495961e+000
1.030999999999983e+001	7.504430e+000
1.031999999999982e+001	7.512901e+000
1.032999999999982e+001	7.521371e+000
1.033999999999982e+001	7.529842e+000
1.034999999999982e+001	7.538313e+000
1.035999999999982e+001	7.546785e+000
1.036999999999982e+001	7.555266e+000
1.037999999999982e+001	7.563729e+000
1.038999999999982e+001	7.572202e+000
1.039999999999982e+001	7.580675e+000
1.040999999999982e+001	7.589149e+000
1.041999999999982e+001	7.597622e+000
1.042999999999982e+001	7.606097e+000
1.043999999999982e+001	7.614856e+000
1.044999999999982e+001	7.623046e+000
1.045999999999982e+001	7.631521e+000
1.046999999999982e+001	7.639997e+000
1.047999999999982e+001	7.648473e+000
1.048999999999982e+001	7.656791e+000
1.049999999999982e+001	7.665426e+000
1.050999999999982e+001	7.674055e+000
1.051999999999982e+001	7.682380e+000
1.052999999999982e+001	7.690857e+000
1.053999999999982e+001	7.699336e+000
1.054999999999982e+001	7.707814e+000
1.055999999999982e+001	7.716292e+000
1.056999999999982e+001	7.724769e+000
1.057999999999982e+001	7.733144e+000
1.058999999999982e+001	7.741730e+000
1.059999999999982e+001	7.750048e+000
1.060999999999982e+001	7.758691e+000
1.061999999999982e+001	7.767171e+000
1.062999999999982e+001	7.775652e+000
1.063999999999982e+001	7.784134e+000
1.064999999999982e+001	7.792605e+000
1.065999999999982e+001	7.801097e+000
1.066999999999982e+001	7.809580e+000
1.067999999999982e+001	7.818062e+000
1.068999999999982e+001	7.826460e+000
1.069999999999982e+001	7.835029e+000
1.070999999999982e+001	7.843514e+000
1.071999999999982e+001	7.851999e+000
1.072999999999982e+001	7.860481e+000
1.073999999999982e+001	7.868966e+000
1.074999999999982e+001	7.877450e+000
1.075999999999982e+001	7.885936e+000
1.076999999999982e+001	7.894413e+000
1.077999999999982e+001	7.902904e+000
1.078999999999981e+001	7.911394e+000
1.079999999999981e+001	7.919880e+000
1.080999999999981e+001	7.928367e+000
1.081999999999981e+001	7.936854e+000
1.082999999999981e+001	7.945342e+000
1.083999999999981e+001	7.953830e+000
1.084999999999981e+001	7.962318e+000
1.085999999999981e+001	7.970849e+000
1.086999999999981e+001	7.979296e+000
1.087999999999981e+001	7.987783e+000
1.088999999999981e+001	7.996274e+000
1.089999999999981e+001	8.004765e+000
1.090999999999981e+001	8.013254e+000
1.091999999999981e+001	8.021745e+000
1.092999999999981e+001	8.030235e+000
1.093999999999981e+001	8.038727e+000
1.094999999999981e+001	8.047217e+000
1.095999999999981e+001	8.055710e+000
1.096999999999981e+001	8.064201e+000
1.097999999999981e+001	8.072694e+000
1.098999999999981e+001	8.081186e+000
1.099999999999981e+001	8.089680e+000
1.100999999999981e+001	8.098172e+000
1.101999999999981e+001	8.106666e+000
1.102999999999981e+001	8.115160e+000
1.103999999999981e+001	8.123654e+000
1.104999999999981e+001	8.132149e+000
1.105999999999981e+001	8.140643e+000
1.106999999999981e+001	8.149149e+000
1.107999999999981e+001	8.157722e+000
1.108999999999981e+001	8.166129e+000
1.109999999999981e+001	8.174625e+000
1.110999999999981e+001	8.182873e+000
1.111999999999981e+001	8.191618e+000
1.112999999999981e+001	8.200113e+000
1.113999999999981e+001	8.208611e+000
1.114999999999981e+001	8.216879e+000
1.115999999999981e+001	8.225607e+000
1.116999999999981e+001	8.234091e+000
1.117999999999981e+001	8.242603e+000
1.118999999999981e+001	8.251102e+000
1.119999999999981e+001	8.259601e+000
1.120999999999981e+001	8.268101e+000
1.121999999999981e+001	8.276603e+000
1.122999999999981e+001	8.285100e+000
1.123999999999981e+001	8.293600e+000
1.124999999999981e+001	8.302100e+000
1.125999999999980e+001	8.310601e+000
1.126999999999980e+001	8.319101e+000
1.127999999999980e+001	8.327602e+000
1.128999999999980e+001	8.336119e+000
1.129999999999980e+001	8.344606e+000
1.130999999999980e+001	8.353108e+000
1.131999999999980e+001	8.361346e+000
1.132999999999980e+001	8.370113e+000
1.133999999999980e+001	8.378616e+000
1.134999999999980e+001	8.387120e+000
1.135999999999980e+001	8.395622e+000
1.136999999999980e+001	8.404123e+000
1.137999999999980e+001	8.412631e+000
1.138999999999980e+001	8.421134e+000
1.139999999999980e+001	8.429641e+000
1.140999999999980e+001	8.438142e+000
1.141999999999980e+001	8.446150e+000
1.142999999999980e+001	8.455155e+000
1.143999999999980e+001	8.463662e+000
1.144999999999980e+001	8.472159e+000
1.145999999999980e+001	8.480652e+000
1.146999999999980e+001	8.489181e+000
1.147999999999980e+001	8.497680e+000
1.148999999999980e+001	8.506195e+000
1.149999999999980e+001	8.514703e+000
1.150999999999980e+001	8.523211e+000
1.151999999999980e+001	8.531718e+000
1.152999999999980e+001	8.540217e+000
1.153999999999980e+001	8.548735e+000
1.154999999999980e+001	8.557244e+000
1.155999999999980e+001	8.565753e+000
1.156999999999980e+001	8.573760e+000
1.157999999999980e+001	8.582758e+000
1.158999999999980e+001	8.591282e+000
1.159999999999980e+001	8.599792e+000
1.160999999999980e+001	8.608302e+000
1.161999999999980e+001	8.616814e+000
1.162999999999980e+001	8.624856e+000
1.163999999999980e+001	8.633920e+000
1.164999999999980e+001	8.642059e+000
1.165999999999980e+001	8.650859e+000
1.166999999999980e+001	8.659370e+000
1.167999999999980e+001	8.667883e+000
1.168999999999980e+001	8.676395e+000
1.169999999999980e+001	8.684909e+000
1.170999999999980e+001	8.693421e+000
1.171999999999980e+001	8.701935e+000
1.172999999999979e+001	8.709793e+000
1.173999999999979e+001	8.718926e+000
1.174999999999979e+001	8.727477e+000
1.175999999999979e+001	8.735991e+000
1.176999999999979e+001	8.744506e+000
1.177999999999979e+001	8.752958e+000
1.178999999999979e+001	8.761536e+000
1.179999999999979e+001	8.770051e+000
1.180999999999979e+001	8.778567e+000
1.181999999999979e+001	8.787083e+000
1.182999999999979e+001	8.795599e+000
1.183999999999979e+001	8.804117e+000
1.184999999999979e+001	8.812634e+000
1.185999999999979e+001	8.821151e+000
1.186999999999979e+001	8.829667e+000
1.187999999999979e+001	8.838185e+000
1.188999999999979e+001	8.846703e+000
1.189999999999979e+001	8.855221e+000
1.190999999999979e+001	8.863761e+000
1.191999999999979e+001	8.872256e+000
1.192999999999979e+001	8.880775e+000
1.193999999999979e+001	8.889294e+000
1.194999999999979e+001	8.897814e+000
1.195999999999979e+001	8.906333e+000
1.196999999999979e+001	8.914852e+000
1.197999999999979e+001	8.923372e+000
1.198999999999979e+001	8.931892e+000
1.199999999999979e+001	8.940413e+000
1.200999999999979e+001	8.948934e+000
1.201999999999979e+001	8.957455e+000
1.202999999999979e+001	8.965976e+000
1.203999999999979e+001	8.974507e+000
1.204999999999979e+001	8.983020e+000
1.205999999999979e+001	8.991541e+000
1.206999999999979e+001	9.000064e+000
1.207999999999979e+001	9.008586e+000
1.208999999999979e+001	9.017109e+000
1.209999999999979e+001	9.025632e+000
1.210999999999979e+001	9.033393e+000
1.211999999999979e+001	9.042377e+000
1.212999999999979e+001	9.051202e+000
1.213999999999979e+001	9.059726e+000
1.214999999999979e+001	9.068250e+000
1.215999999999979e+001	9.076775e+000
1.216999999999979e+001	9.084945e+000
1.217999999999979e+001	9.094980e+000
1.218999999999979e+001	9.102348e+000
1.219999999999978e+001	9.110874e+000
1.220999999999978e+001	9.119220e+000
1.221999999999978e+001	9.127925e+000
1.222999999999978e+001	9.136452e+000
1.223999999999978e+001	9.144978e+000
1.224999999999978e+001	9.153505e+000
1.225999999999978e+001	9.162031e+000
1.226999999999978e+001	9.170558e+000
1.227999999999978e+001	9.179085e+000
1.228999999999978e+001	9.187613e+000
1.229999999999978e+001	9.188104e+000
1.230999999999978e+001	9.188151e+000
1.231999999999978e+001	9.188201e+000
1.232999999999978e+001	9.188121e+000
1.233999999999978e+001	9.188297e+000
1.234999999999978e+001	9.188461e+000
1.235999999999978e+001	9.188394e+000
1.236999999999978e+001	9.187994e+000
1.237999999999978e+001	9.188491e+000
1.238999999999978e+001	9.188539e+000
1.239999999999978e+001	9.188587e+000
1.240999999999978e+001	9.188636e+000
1.241999999999978e+001	9.188684e+000
1.242999999999978e+001	9.187948e+000
1.243999999999978e+001	9.188780e+000
1.244999999999978e+001	9.188828e+000
1.245999999999978e+001	9.188877e+000
1.246999999999978e+001	9.188925e+000
1.247999999999978e+001	9.188973e+000
1.248999999999978e+001	9.189021e+000
1.249999999999978e+001	9.189070e+000
1.250999999999978e+001	9.189102e+000
1.251999999999978e+001	9.189166e+000
1.252999999999978e+001	9.189215e+000
1.253999999999978e+001	9.189262e+000
1.254999999999978e+001	9.189311e+000
1.255999999999978e+001	9.189359e+000
1.256999999999978e+001	9.189407e+000
1.257999999999978e+001	9.189455e+000
1.258999999999978e+001	9.189504e+000
1.259999999999978e+001	9.189551e+000
1.260999999999978e+001	9.189599e+000
1.261999999999978e+001	9.189648e+000
1.262999999999978e+001	9.189695e+000
1.263999999999978e+001	9.189744e+000
1.264999999999978e+001	9.189792e+000
1.265999999999978e+001	9.189840e+000
1.266999999999977e+001	9.189888e+000
1.267999999999977e+001	9.189936e+000
1.268999999999977e+001	9.189984e+000
1.269999999999977e+001	9.190032e+000
1.270999999999977e+001	9.190081e+000
1.271999999999977e+001	9.190128e+000
1.272999999999977e+001	9.191174e+000
1.273999999999977e+001	9.190225e+000
1.274999999999977e+001	9.190272e+000
1.275999999999977e+001	9.190320e+000
1.276999999999977e+001	9.190369e+000
1.277999999999977e+001	9.190416e+000
1.278999999999977e+001	9.190460e+000
1.279999999999977e+001	9.190513e+000
1.280999999999977e+001	9.190560e+000
1.281999999999977e+001	9.190608e+000
1.282999999999977e+001	9.190656e+000
1.283999999999977e+001	9.190704e+000
1.284999999999977e+001	9.190761e+000
1.285999999999977e+001	9.190800e+000
1.286999999999977e+001	9.190847e+000
1.287999999999977e+001	9.190901e+000
1.288999999999977e+001	9.190944e+000
1.289999999999977e+001	9.190991e+000
1.290999999999977e+001	9.191039e+000
1.291999999999977e+001	9.191088e+000
1.292999999999977e+001	9.191135e+000
1.293999999999977e+001	9.191183e+000
1.294999999999977e+001	9.191224e+000
1.295999999999977e+001	9.191278e+000
1.296999999999977e+001	9.191326e+000
1.297999999999977e+001	9.191375e+000
1.298999999999977e+001	9.191422e+000
1.299999999999977e+001	9.191470e+000
1.300999999999977e+001	9.191521e+000
1.301999999999977e+001	9.191566e+000
1.302999999999977e+001	9.191613e+000
1.303999999999977e+001	9.191591e+000
1.304999999999977e+001	9.191709e+000
1.305999999999977e+001	9.191756e+000
1.306999999999977e+001	9.191804e+000
1.307999999999977e+001	9.191853e+000
1.308999999999977e+001	9.191900e+000
1.309999999999977e+001	9.191937e+000
1.310999999999977e+001	9.191996e+000
1.311999999999977e+001	9.192043e+000
1.312999999999977e+001	9.192100e+000
1.313999999999976e+001	9.192139e+000
1.314999999999976e+001	9.192186e+000
1.315999999999976e+001	9.192235e+000
1.316999999999976e+001	9.192282e+000
1.317999999999976e+001	9.192332e+000
1.318999999999976e+001	9.192377e+000
1.319999999999976e+001	9.192425e+000
1.320999999999976e+001	9.192493e+000
1.321999999999976e+001	9.192520e+000
1.322999999999976e+001	9.192568e+000
1.323999999999976e+001	9.192615e+000
1.324999999999976e+001	9.192662e+000
1.325999999999976e+001	9.192710e+000
1.326999999999976e+001	9.192758e+000
1.327999999999976e+001	9.192805e+000
1.328999999999976e+001	9.192853e+000
1.329999999999976e+001	9.193025e+000
1.330999999999976e+001	9.192940e+000
1.331999999999976e+001	9.192996e+000
1.332999999999976e+001	9.193043e+000
1.333999999999976e+001	9.193090e+000
1.334999999999976e+001	9.193138e+000
1.335999999999976e+001	9.193186e+000
1.336999999999976e+001	9.193227e+000
1.337999999999976e+001	9.193281e+000
1.338999999999976e+001	9.193328e+000
1.339999999999976e+001	9.193376e+000
1.340999999999976e+001	9.193423e+000
1.341999999999976e+001	9.193471e+000
1.342999999999976e+001	9.193519e+000
1.343999999999976e+001	9.193565e+000
1.344999999999976e+001	9.193625e+000
1.345999999999976e+001	9.193661e+000
1.346999999999976e+001	9.193708e+000
1.347999999999976e+001	9.193755e+000
1.348999999999976e+001	9.193803e+000
1.349999999999976e+001	9.193851e+000
1.350999999999976e+001	9.193702e+000
1.351999999999976e+001	9.193945e+000
1.352999999999976e+001	9.193993e+000
1.353999999999976e+001	9.194040e+000
1.354999999999976e+001	9.194085e+000
1.355999999999976e+001	9.194135e+000
1.356999999999976e+001	9.194182e+000
1.357999999999976e+001	9.194229e+000
1.358999999999976e+001	9.194277e+000
1.359999999999976e+001	9.194324e+000
1.360999999999975e+001	9.194371e+000
1.361999999999975e+001	9.194419e+000
1.362999999999975e+001	9.194466e+000
1.363999999999975e+001	9.194513e+000
1.364999999999975e+001	9.194561e+000
1.365999999999975e+001	9.194608e+000
1.366999999999975e+001	9.193681e+000
1.367999999999975e+001	9.194702e+000
1.368999999999975e+001	9.194750e+000
1.369999999999975e+001	9.194797e+000
1.370999999999975e+001	9.194850e+000
1.371999999999975e+001	9.194891e+000
1.372999999999975e+001	9.194939e+000
1.373999999999975e+001	9.194986e+000
1.374999999999975e+001	9.195014e+000
1.375999999999975e+001	9.195081e+000
1.376999999999975e+001	9.195127e+000
1.377999999999975e+001	9.195175e+000
1.378999999999975e+001	9.195222e+000
1.379999999999975e+001	9.195269e+000
1.380999999999975e+001	9.195316e+000
1.381999999999975e+001	9.195364e+000
1.382999999999975e+001	9.195411e+000
1.383999999999975e+001	9.195457e+000
1.384999999999975e+001	9.195505e+000
1.385999999999975e+001	9.195552e+000
1.386999999999975e+001	9.195600e+000
1.387999999999975e+001	9.195646e+000
1.388999999999975e+001	9.195693e+000
1.389999999999975e+001	9.195741e+000
1.390999999999975e+001	9.195787e+000
1.391999999999975e+001	9.195834e+000
1.392999999999975e+001	9.195882e+000
1.393999999999975e+001	9.195929e+000
1.394999999999975e+001	9.195976e+000
1.395999999999975e+001	9.196023e+000
1.396999999999975e+001	9.196070e+000
1.397999999999975e+001	9.196117e+000
1.398999999999975e+001	9.196164e+000
1.399999999999975e+001	9.196211e+000
1.400999999999975e+001	9.196259e+000
1.401999999999975e+001	9.196305e+000
1.402999999999975e+001	9.196352e+000
1.403999999999975e+001	9.196399e+000
1.404999999999975e+001	9.196446e+000
1.405999999999975e+001	9.196493e+000
1.406999999999974e+001	9.196540e+000
1.407999999999974e+001	9.196587e+000
1.408999999999974e+001	9.196634e+000
1.409999999999974e+001	9.196681e+000
1.410999999999974e+001	9.197695e+000
1.411999999999974e+001	9.196760e+000
1.412999999999974e+001	9.196822e+000
1.413999999999974e+001	9.196869e+000
1.414999999999974e+001	9.196605e+000
1.415999999999974e+001	9.196962e+000
1.416999999999974e+001	9.197009e+000
1.417999999999974e+001	9.197056e+000
1.418999999999974e+001	9.197104e+000
1.419999999999974e+001	9.197150e+000
1.420999999999974e+001	9.197197e+000
1.421999999999974e+001	9.197244e+000
1.422999999999974e+001	9.197290e+000
1.423999999999974e+001	9.197434e+000
1.424999999999974e+001	9.197384e+000
1.425999999999974e+001	9.197431e+000
1.426999999999974e+001	9.197501e+000
1.427999999999974e+001	9.197525e+000
1.428999999999974e+001	9.197572e+000
1.429999999999974e+001	9.197618e+000
1.430999999999974e+001	9.197665e+000
1.431999999999974e+001	9.197712e+000
1.432999999999974e+001	9.198153e+000
1.433999999999974e+001	9.197805e+000
1.434999999999974e+001	9.197852e+000
1.435999999999974e+001	9.197899e+000
1.436999999999974e+001	9.197946e+000
1.437999999999974e+001	9.197992e+000
1.438999999999974e+001	9.198039e+000
1.439999999999974e+001	9.198086e+000
1.440999999999974e+001	9.198133e+000
1.441999999999974e+001	9.198179e+000
1.442999999999974e+001	9.198226e+000
1.443999999999974e+001	9.198273e+000
1.444999999999974e+001	9.198319e+000
1.445999999999974e+001	9.198366e+000
1.446999999999974e+001	9.198413e+000
1.447999999999974e+001	9.198460e+000
1.448999999999974e+001	9.198506e+000
1.449999999999974e+001	9.198553e+000
1.450999999999974e+001	9.198599e+000
1.451999999999974e+001	9.198646e+000
1.452999999999974e+001	9.198692e+000
1.453999999999973e+001	9.198739e+000
1.454999999999973e+001	9.198786e+000
1.455999999999973e+001	9.198833e+000
1.456999999999973e+001	9.198879e+000
1.457999999999973e+001	9.198926e+000
1.458999999999973e+001	9.198972e+000
1.459999999999973e+001	9.199018e+000
1.460999999999973e+001	9.199065e+000
1.461999999999973e+001	9.199112e+000
1.462999999999973e+001	9.199159e+000
1.463999999999973e+001	9.199205e+000
1.464999999999973e+001	9.199251e+000
1.465999999999973e+001	9.199298e+000
1.466999999999973e+001	9.199345e+000
1.467999999999973e+001	9.199391e+000
1.468999999999973e+001	9.199437e+000
1.469999999999973e+001	9.199484e+000
1.470999999999973e+001	9.199504e+000
1.471999999999973e+001	9.199577e+000
1.472999999999973e+001	9.199623e+000
1.473999999999973e+001	9.199670e+000
1.474999999999973e+001	9.199717e+000
1.475999999999973e+001	9.199759e+000
1.476999999999973e+001	9.199809e+000
1.477999999999973e+001	9.199856e+000
1.478999999999973e+001	9.199903e+000
1.479999999999973e+001	9.199948e+000
1.480999999999973e+001	9.199995e+000
1.481999999999973e+001	9.200042e+000
1.482999999999973e+001	9.200088e+000
1.483999999999973e+001	9.200134e+000
1.484999999999973e+001	9.200181e+000
1.485999999999973e+001	9.200227e+000
1.486999999999973e+001	9.200274e+000
1.487999999999973e+001	9.200320e+000
1.488999999999973e+001	9.200366e+000
1.489999999999973e+001	9.200402e+000
1.490999999999973e+001	9.200459e+000
1.491999999999973e+001	9.200483e+000
1.492999999999973e+001	9.200551e+000
1.493999999999973e+001	9.200598e+000
1.494999999999973e+001	9.200644e+000
1.495999999999973e+001	9.200689e+000
1.496999999999973e+001	9.200737e+000
1.497999999999973e+001	9.200783e+000
1.498999999999973e+001	9.200830e+000
1.499999999999973e+001	9.200875e+000
1.500999999999972e+001	9.200922e+000
1.501999999999972e+001	9.201992e+000
1.502999999999972e+001	9.201015e+000
1.503999999999972e+001	9.201060e+000
1.504999999999972e+001	9.201107e+000
1.505999999999972e+001	9.201159e+000
1.506999999999972e+001	9.201200e+000
1.507999999999972e+001	9.201245e+000
1.508999999999972e+001	9.201292e+000
1.509999999999972e+001	9.201338e+000
1.510999999999972e+001	9.201385e+000
1.511999999999972e+001	9.201429e+000
1.512999999999972e+001	9.201476e+000
1.513999999999972e+001	9.201523e+000
1.514999999999972e+001	9.201569e+000
1.515999999999972e+001	9.201615e+000
1.516999999999972e+001	9.201661e+000
1.517999999999972e+001	9.201707e+000
1.518999999999972e+001	9.201754e+000
1.519999999999972e+001	9.201799e+000
1.520999999999972e+001	9.201845e+000
1.521999999999972e+001	9.201892e+000
1.522999999999972e+001	9.201938e+000
1.523999999999972e+001	9.201984e+000
1.524999999999972e+001	9.202030e+000
1.525999999999972e+001	9.202076e+000
1.526999999999972e+001	9.202123e+000
1.527999999999972e+001	9.202168e+000
1.528999999999972e+001	9.202214e+000
1.529999999999972e+001	9.202260e+000
1.530999999999972e+001	9.202307e+000
1.531999999999972e+001	9.202353e+000
1.532999999999972e+001	9.202398e+000
1.533999999999972e+001	9.202445e+000
1.534999999999972e+001	9.202491e+000
1.535999999999972e+001	9.202537e+000
1.536999999999972e+001	9.202582e+000
1.537999999999972e+001	9.202629e+000
1.538999999999972e+001	9.202675e+000
1.539999999999972e+001	9.202720e+000
1.540999999999972e+001	9.202766e+000
1.541999999999972e+001	9.202812e+000
1.542999999999972e+001	9.202859e+000
1.543999999999972e+001	9.202905e+000
1.544999999999972e+001	9.202950e+000
1.545999999999972e+001	9.202996e+000
1.546999999999972e+001	9.203042e+000
1.547999999999971e+001	9.203088e+000
1.548999999999971e+001	9.203135e+000
1.549999999999971e+001	9.203180e+000
1.550999999999971e+001	9.203226e+000
1.551999999999971e+001	9.203272e+000
1.552999999999971e+001	9.203318e+000
1.553999999999971e+001	9.203363e+000
1.554999999999971e+001	9.203409e+000
1.555999999999971e+001	9.203534e+000
1.556999999999971e+001	9.203502e+000
1.557999999999971e+001	9.203547e+000
1.558999999999971e+001	9.203576e+000
1.559999999999971e+001	9.203638e+000
1.560999999999971e+001	9.203751e+000
1.561999999999971e+001	9.203731e+000
1.562999999999971e+001	9.203776e+000
1.563999999999971e+001	9.203821e+000
1.564999999999971e+001	9.203868e+000
1.565999999999971e+001	9.203939e+000
1.566999999999971e+001	9.203959e+000
