riadj	-I(Rl)
1.468000010000000e+004	2.265116e-001
1.469000010000000e+004	2.263752e-001
1.470000010000000e+004	2.262389e-001
1.471000010000000e+004	2.261027e-001
1.472000010000000e+004	2.259668e-001
1.473000010000000e+004	2.258309e-001
1.474000010000000e+004	2.256953e-001
1.475000010000000e+004	2.255598e-001
1.476000010000000e+004	2.254243e-001
1.477000010000000e+004	2.252893e-001
1.478000010000000e+004	2.251542e-001
1.479000010000000e+004	2.250194e-001
1.480000010000000e+004	2.248847e-001
1.481000010000000e+004	2.247501e-001
1.482000010000000e+004	2.246157e-001
1.483000010000000e+004	2.244816e-001
1.484000010000000e+004	2.243476e-001
1.485000010000000e+004	2.242137e-001
1.486000010000000e+004	2.240800e-001
1.487000010000000e+004	2.239464e-001
1.488000010000000e+004	2.238130e-001
1.489000010000000e+004	2.236797e-001
1.490000010000000e+004	2.235466e-001
1.491000010000000e+004	2.234137e-001
1.492000010000000e+004	2.232809e-001
1.493000010000000e+004	2.231482e-001
1.494000010000000e+004	2.230158e-001
1.495000010000000e+004	2.228834e-001
1.496000010000000e+004	2.227513e-001
1.497000010000000e+004	2.226193e-001
1.498000010000000e+004	2.224875e-001
1.499000010000000e+004	2.223558e-001
1.500000010000000e+004	2.222243e-001
1.501000010000000e+004	2.220929e-001
1.502000010000000e+004	2.219616e-001
1.503000010000000e+004	2.218306e-001
1.504000010000000e+004	2.216997e-001
1.505000010000000e+004	2.215689e-001
1.506000010000000e+004	2.214382e-001
1.507000010000000e+004	2.213078e-001
1.508000010000000e+004	2.211774e-001
1.509000010000000e+004	2.210472e-001
1.510000010000000e+004	2.209174e-001
1.511000010000000e+004	2.207875e-001
1.512000010000000e+004	2.206578e-001
1.513000010000000e+004	2.205282e-001
1.514000010000000e+004	2.203989e-001
1.515000010000000e+004	2.202696e-001
1.516000010000000e+004	2.201405e-001
1.517000010000000e+004	2.200115e-001
1.518000010000000e+004	2.198828e-001
1.519000010000000e+004	2.197540e-001
1.520000010000000e+004	2.196256e-001
1.521000010000000e+004	2.194973e-001
1.522000010000000e+004	2.193691e-001
1.523000010000000e+004	2.192411e-001
1.524000010000000e+004	2.191131e-001
1.525000010000000e+004	2.189854e-001
1.526000010000000e+004	2.188578e-001
1.527000010000000e+004	2.187304e-001
1.528000010000000e+004	2.186030e-001
1.529000010000000e+004	2.184759e-001
1.530000010000000e+004	2.183489e-001
1.531000010000000e+004	2.182220e-001
1.532000010000000e+004	2.180953e-001
1.533000010000000e+004	2.179687e-001
1.534000010000000e+004	2.178422e-001
1.535000010000000e+004	2.177160e-001
1.536000010000000e+004	2.175899e-001
1.537000010000000e+004	2.174639e-001
1.538000010000000e+004	2.173380e-001
1.539000010000000e+004	2.172123e-001
1.540000010000000e+004	2.170868e-001
1.541000010000000e+004	2.169614e-001
1.542000010000000e+004	2.168361e-001
1.543000010000000e+004	2.167110e-001
1.544000010000000e+004	2.165859e-001
1.545000010000000e+004	2.164611e-001
1.546000010000000e+004	2.163364e-001
1.547000010000000e+004	2.162119e-001
1.548000010000000e+004	2.160875e-001
1.549000010000000e+004	2.159632e-001
1.550000010000000e+004	2.158391e-001
1.551000010000000e+004	2.157151e-001
1.552000010000000e+004	2.155913e-001
1.553000010000000e+004	2.154676e-001
1.554000010000000e+004	2.153440e-001
1.555000010000000e+004	2.152205e-001
1.556000010000000e+004	2.150973e-001
1.557000010000000e+004	2.149742e-001
1.558000010000000e+004	2.148512e-001
1.559000010000000e+004	2.147283e-001
1.560000010000000e+004	2.146056e-001
1.561000010000000e+004	2.144830e-001
1.562000010000000e+004	2.143606e-001
1.563000010000000e+004	2.142383e-001
1.564000010000000e+004	2.141161e-001
1.565000010000000e+004	2.139941e-001
1.566000010000000e+004	2.138722e-001
1.567000010000000e+004	2.137504e-001
1.568000010000000e+004	2.136288e-001
1.569000010000000e+004	2.135074e-001
1.570000010000000e+004	2.133860e-001
1.571000010000000e+004	2.132648e-001
1.572000010000000e+004	2.131438e-001
1.573000010000000e+004	2.130228e-001
1.574000010000000e+004	2.129020e-001
1.575000010000000e+004	2.127814e-001
1.576000010000000e+004	2.126609e-001
1.577000010000000e+004	2.125405e-001
1.578000010000000e+004	2.124202e-001
1.579000010000000e+004	2.123001e-001
1.580000010000000e+004	2.121802e-001
1.581000010000000e+004	2.120603e-001
1.582000010000000e+004	2.119406e-001
1.583000010000000e+004	2.118210e-001
1.584000010000000e+004	2.117016e-001
1.585000010000000e+004	2.115823e-001
1.586000010000000e+004	2.114631e-001
1.587000010000000e+004	2.113441e-001
1.588000010000000e+004	2.112252e-001
1.589000010000000e+004	2.111064e-001
1.590000010000000e+004	2.109877e-001
1.591000010000000e+004	2.108692e-001
1.592000010000000e+004	2.107509e-001
1.593000010000000e+004	2.106326e-001
1.594000010000000e+004	2.105146e-001
1.595000010000000e+004	2.103965e-001
1.596000010000000e+004	2.102787e-001
1.597000010000000e+004	2.101610e-001
1.598000010000000e+004	2.100434e-001
1.599000010000000e+004	2.099259e-001
1.600000010000000e+004	2.098086e-001
1.601000010000000e+004	2.096914e-001
1.602000010000000e+004	2.095743e-001
1.603000010000000e+004	2.094574e-001
1.604000010000000e+004	2.093406e-001
1.605000010000000e+004	2.092240e-001
1.606000010000000e+004	2.091074e-001
1.607000010000000e+004	2.089910e-001
1.608000010000000e+004	2.088747e-001
1.609000010000000e+004	2.087585e-001
1.610000010000000e+004	2.086425e-001
1.611000010000000e+004	2.085266e-001
1.612000010000000e+004	2.084108e-001
1.613000010000000e+004	2.082951e-001
1.614000010000000e+004	2.081797e-001
1.615000010000000e+004	2.080643e-001
1.616000010000000e+004	2.079490e-001
1.617000010000000e+004	2.078339e-001
1.618000010000000e+004	2.077188e-001
1.619000010000000e+004	2.076040e-001
1.620000010000000e+004	2.074892e-001
1.621000010000000e+004	2.073746e-001
1.622000010000000e+004	2.072600e-001
1.623000010000000e+004	2.071457e-001
1.624000010000000e+004	2.070314e-001
1.625000010000000e+004	2.069173e-001
1.626000010000000e+004	2.068033e-001
1.627000010000000e+004	2.066894e-001
1.628000010000000e+004	2.065757e-001
1.629000010000000e+004	2.064620e-001
1.630000010000000e+004	2.063485e-001
1.631000010000000e+004	2.062351e-001
1.632000010000000e+004	2.061219e-001
1.633000010000000e+004	2.060087e-001
1.634000010000000e+004	2.058957e-001
1.635000010000000e+004	2.057828e-001
1.636000010000000e+004	2.056701e-001
1.637000010000000e+004	2.055574e-001
1.638000010000000e+004	2.054449e-001
1.639000010000000e+004	2.053325e-001
1.640000010000000e+004	2.052202e-001
1.641000010000000e+004	2.051081e-001
1.642000010000000e+004	2.049960e-001
1.643000010000000e+004	2.048841e-001
1.644000010000000e+004	2.047723e-001
1.645000010000000e+004	2.046606e-001
1.646000010000000e+004	2.045491e-001
1.647000010000000e+004	2.044377e-001
1.648000010000000e+004	2.043264e-001
1.649000010000000e+004	2.042152e-001
1.650000010000000e+004	2.041041e-001
1.651000010000000e+004	2.039932e-001
1.652000010000000e+004	2.038824e-001
1.653000010000000e+004	2.037717e-001
1.654000010000000e+004	2.036611e-001
1.655000010000000e+004	2.035506e-001
1.656000010000000e+004	2.034402e-001
1.657000010000000e+004	2.033300e-001
1.658000010000000e+004	2.032199e-001
1.659000010000000e+004	2.031099e-001
1.660000010000000e+004	2.030000e-001
1.661000010000000e+004	2.028903e-001
1.662000010000000e+004	2.027806e-001
1.663000010000000e+004	2.026711e-001
1.664000010000000e+004	2.025617e-001
1.665000010000000e+004	2.024524e-001
1.666000010000000e+004	2.023432e-001
1.667000010000000e+004	2.022342e-001
1.668000010000000e+004	2.021253e-001
1.669000010000000e+004	2.020164e-001
1.670000010000000e+004	2.019077e-001
1.671000010000000e+004	2.017992e-001
1.672000010000000e+004	2.016907e-001
1.673000010000000e+004	2.015823e-001
1.674000010000000e+004	2.014740e-001
1.675000010000000e+004	2.013660e-001
1.676000010000000e+004	2.012579e-001
1.677000010000000e+004	2.011501e-001
1.678000010000000e+004	2.010423e-001
1.679000010000000e+004	2.009346e-001
1.680000010000000e+004	2.008271e-001
1.681000010000000e+004	2.007196e-001
1.682000010000000e+004	2.006124e-001
1.683000010000000e+004	2.005051e-001
1.684000010000000e+004	2.003980e-001
1.685000010000000e+004	2.002910e-001
1.686000010000000e+004	2.001842e-001
1.687000010000000e+004	2.000774e-001
1.688000010000000e+004	1.999708e-001
1.689000010000000e+004	1.998643e-001
1.690000010000000e+004	1.997578e-001
1.691000010000000e+004	1.996515e-001
1.692000010000000e+004	1.995453e-001
1.693000010000000e+004	1.994393e-001
1.694000010000000e+004	1.993333e-001
1.695000010000000e+004	1.992275e-001
1.696000010000000e+004	1.991217e-001
1.697000010000000e+004	1.990161e-001
1.698000010000000e+004	1.989106e-001
1.699000010000000e+004	1.988052e-001
1.700000010000000e+004	1.986999e-001
1.701000010000000e+004	1.985947e-001
1.702000010000000e+004	1.984896e-001
1.703000010000000e+004	1.983846e-001
1.704000010000000e+004	1.982798e-001
1.705000010000000e+004	1.981750e-001
1.706000010000000e+004	1.980704e-001
1.707000010000000e+004	1.979659e-001
1.708000010000000e+004	1.978615e-001
1.709000010000000e+004	1.977572e-001
1.710000010000000e+004	1.976530e-001
1.711000010000000e+004	1.975489e-001
1.712000010000000e+004	1.974449e-001
1.713000010000000e+004	1.973410e-001
1.714000010000000e+004	1.972373e-001
1.715000010000000e+004	1.971336e-001
1.716000010000000e+004	1.970301e-001
1.717000010000000e+004	1.969266e-001
1.718000010000000e+004	1.968233e-001
1.719000010000000e+004	1.967201e-001
1.720000010000000e+004	1.966170e-001
1.721000010000000e+004	1.965140e-001
1.722000010000000e+004	1.964111e-001
1.723000010000000e+004	1.963083e-001
1.724000010000000e+004	1.962056e-001
1.725000010000000e+004	1.961030e-001
1.726000010000000e+004	1.960005e-001
1.727000010000000e+004	1.958982e-001
1.728000010000000e+004	1.957959e-001
1.729000010000000e+004	1.956937e-001
1.730000010000000e+004	1.955917e-001
1.731000010000000e+004	1.954897e-001
1.732000010000000e+004	1.953879e-001
1.733000010000000e+004	1.952862e-001
1.734000010000000e+004	1.951846e-001
1.735000010000000e+004	1.950830e-001
1.736000010000000e+004	1.949816e-001
1.737000010000000e+004	1.948803e-001
1.738000010000000e+004	1.947791e-001
1.739000010000000e+004	1.946780e-001
1.740000010000000e+004	1.945770e-001
1.741000010000000e+004	1.944761e-001
1.742000010000000e+004	1.943753e-001
1.743000010000000e+004	1.942746e-001
1.744000010000000e+004	1.941741e-001
1.745000010000000e+004	1.940736e-001
1.746000010000000e+004	1.939732e-001
1.747000010000000e+004	1.938729e-001
1.748000010000000e+004	1.937727e-001
1.749000010000000e+004	1.936727e-001
1.750000010000000e+004	1.935727e-001
1.751000010000000e+004	1.934729e-001
1.752000010000000e+004	1.933731e-001
1.753000010000000e+004	1.932734e-001
1.754000010000000e+004	1.931739e-001
1.755000010000000e+004	1.930744e-001
1.756000010000000e+004	1.929751e-001
1.757000010000000e+004	1.928758e-001
1.758000010000000e+004	1.927767e-001
1.759000010000000e+004	1.926776e-001
1.760000010000000e+004	1.925787e-001
1.761000010000000e+004	1.924798e-001
1.762000010000000e+004	1.923811e-001
1.763000010000000e+004	1.922824e-001
1.764000010000000e+004	1.921839e-001
1.765000010000000e+004	1.920855e-001
1.766000010000000e+004	1.919871e-001
1.767000010000000e+004	1.918889e-001
1.768000010000000e+004	1.917907e-001
1.769000010000000e+004	1.916927e-001
1.770000010000000e+004	1.915947e-001
1.771000010000000e+004	1.914969e-001
1.772000010000000e+004	1.913991e-001
1.773000010000000e+004	1.913015e-001
1.774000010000000e+004	1.912039e-001
1.775000010000000e+004	1.911064e-001
1.776000010000000e+004	1.910091e-001
1.777000010000000e+004	1.909119e-001
1.778000010000000e+004	1.908147e-001
1.779000010000000e+004	1.907177e-001
1.780000010000000e+004	1.906207e-001
1.781000010000000e+004	1.905239e-001
1.782000010000000e+004	1.904271e-001
1.783000010000000e+004	1.903304e-001
1.784000010000000e+004	1.902339e-001
1.785000010000000e+004	1.901374e-001
1.786000010000000e+004	1.900409e-001
1.787000010000000e+004	1.899448e-001
1.788000010000000e+004	1.898485e-001
1.789000010000000e+004	1.897524e-001
1.790000010000000e+004	1.896564e-001
1.791000010000000e+004	1.895606e-001
1.792000010000000e+004	1.894647e-001
1.793000010000000e+004	1.893691e-001
1.794000010000000e+004	1.892735e-001
1.795000010000000e+004	1.891780e-001
1.796000010000000e+004	1.890826e-001
1.797000010000000e+004	1.889873e-001
1.798000010000000e+004	1.888921e-001
1.799000010000000e+004	1.887970e-001
1.800000000000000e+004	1.887019e-001
