Freq.	V(n002)/-I(V4)
1.36772882559584e-001	(6.73864379855903e+001dB,-1.72250650870204e-004°)
1.37088176616484e-001	(6.73864379855902e+001dB,-1.72647729629530e-004°)
1.37404197501250e-001	(6.73864379855900e+001dB,-1.73045723749933e-004°)
1.37720946889394e-001	(6.73864379855898e+001dB,-1.73444635341537e-004°)
1.38038426460287e-001	(6.73864379855896e+001dB,-1.73844466519331e-004°)
1.38356637897177e-001	(6.73864379855894e+001dB,-1.74245219403181e-004°)
1.38675582887188e-001	(6.73864379855892e+001dB,-1.74646896117839e-004°)
1.38995263121334e-001	(6.73864379855891e+001dB,-1.75049498792955e-004°)
1.39315680294529e-001	(6.73864379855889e+001dB,-1.75453029563087e-004°)
1.39636836105593e-001	(6.73864379855887e+001dB,-1.75857490567716e-004°)
1.39958732257261e-001	(6.73864379855885e+001dB,-1.76262883951254e-004°)
1.40281370456195e-001	(6.73864379855883e+001dB,-1.76669211863057e-004°)
1.40604752412990e-001	(6.73864379855881e+001dB,-1.77076476457434e-004°)
1.40928879842186e-001	(6.73864379855879e+001dB,-1.77484679893661e-004°)
1.41253754462274e-001	(6.73864379855877e+001dB,-1.77893824335993e-004°)
1.41579377995707e-001	(6.73864379855875e+001dB,-1.78303911953673e-004°)
1.41905752168908e-001	(6.73864379855873e+001dB,-1.78714944920945e-004°)
1.42232878712281e-001	(6.73864379855872e+001dB,-1.79126925417063e-004°)
1.42560759360218e-001	(6.73864379855870e+001dB,-1.79539855626309e-004°)
1.42889395851109e-001	(6.73864379855868e+001dB,-1.79953737737997e-004°)
1.43218789927353e-001	(6.73864379855866e+001dB,-1.80368573946488e-004°)
1.43548943335364e-001	(6.73864379855864e+001dB,-1.80784366451204e-004°)
1.43879857825583e-001	(6.73864379855862e+001dB,-1.81201117456633e-004°)
1.44211535152486e-001	(6.73864379855860e+001dB,-1.81618829172349e-004°)
1.44543977074591e-001	(6.73864379855858e+001dB,-1.82037503813018e-004°)
1.44877185354475e-001	(6.73864379855856e+001dB,-1.82457143598411e-004°)
1.45211161758773e-001	(6.73864379855854e+001dB,-1.82877750753416e-004°)
1.45545908058195e-001	(6.73864379855851e+001dB,-1.83299327508051e-004°)
1.45881426027534e-001	(6.73864379855849e+001dB,-1.83721876097473e-004°)
1.46217717445671e-001	(6.73864379855847e+001dB,-1.84145398761994e-004°)
1.46554784095590e-001	(6.73864379855845e+001dB,-1.84569897747087e-004°)
1.46892627764385e-001	(6.73864379855843e+001dB,-1.84995375303404e-004°)
1.47231250243271e-001	(6.73864379855841e+001dB,-1.85421833686786e-004°)
1.47570653327588e-001	(6.73864379855839e+001dB,-1.85849275158273e-004°)
1.47910838816819e-001	(6.73864379855837e+001dB,-1.86277701984114e-004°)
1.48251808514594e-001	(6.73864379855835e+001dB,-1.86707116435789e-004°)
1.48593564228699e-001	(6.73864379855833e+001dB,-1.87137520790008e-004°)
1.48936107771090e-001	(6.73864379855831e+001dB,-1.87568917328734e-004°)
1.49279440957898e-001	(6.73864379855828e+001dB,-1.88001308339188e-004°)
1.49623565609442e-001	(6.73864379855826e+001dB,-1.88434696113863e-004°)
1.49968483550236e-001	(6.73864379855824e+001dB,-1.88869082950539e-004°)
1.50314196609001e-001	(6.73864379855822e+001dB,-1.89304471152292e-004°)
1.50660706618673e-001	(6.73864379855820e+001dB,-1.89740863027506e-004°)
1.51008015416413e-001	(6.73864379855818e+001dB,-1.90178260889887e-004°)
1.51356124843619e-001	(6.73864379855815e+001dB,-1.90616667058476e-004°)
1.51705036745932e-001	(6.73864379855813e+001dB,-1.91056083857658e-004°)
1.52054752973248e-001	(6.73864379855811e+001dB,-1.91496513617179e-004°)
1.52405275379728e-001	(6.73864379855809e+001dB,-1.91937958672150e-004°)
1.52756605823806e-001	(6.73864379855806e+001dB,-1.92380421363072e-004°)
1.53108746168202e-001	(6.73864379855804e+001dB,-1.92823904035838e-004°)
1.53461698279928e-001	(6.73864379855802e+001dB,-1.93268409041747e-004°)
1.53815464030302e-001	(6.73864379855800e+001dB,-1.93713938737522e-004°)
1.54170045294954e-001	(6.73864379855797e+001dB,-1.94160495485316e-004°)
1.54525443953840e-001	(6.73864379855795e+001dB,-1.94608081652729e-004°)
1.54881661891247e-001	(6.73864379855793e+001dB,-1.95056699612819e-004°)
1.55238700995807e-001	(6.73864379855790e+001dB,-1.95506351744113e-004°)
1.55596563160506e-001	(6.73864379855788e+001dB,-1.95957040430622e-004°)
1.55955250282694e-001	(6.73864379855786e+001dB,-1.96408768061851e-004°)
1.56314764264094e-001	(6.73864379855783e+001dB,-1.96861537032817e-004°)
1.56675107010813e-001	(6.73864379855781e+001dB,-1.97315349744056e-004°)
1.57036280433354e-001	(6.73864379855779e+001dB,-1.97770208601636e-004°)
1.57398286446620e-001	(6.73864379855776e+001dB,-1.98226116017175e-004°)
1.57761126969933e-001	(6.73864379855774e+001dB,-1.98683074407848e-004°)
1.58124803927037e-001	(6.73864379855771e+001dB,-1.99141086196404e-004°)
1.58489319246110e-001	(6.73864379855769e+001dB,-1.99600153811175e-004°)
1.58854674859776e-001	(6.73864379855766e+001dB,-2.00060279686091e-004°)
1.59220872705115e-001	(6.73864379855764e+001dB,-2.00521466260695e-004°)
1.59587914723672e-001	(6.73864379855762e+001dB,-2.00983715980152e-004°)
1.59955802861465e-001	(6.73864379855759e+001dB,-2.01447031295264e-004°)
1.60324539069002e-001	(6.73864379855757e+001dB,-2.01911414662482e-004°)
1.60694125301286e-001	(6.73864379855754e+001dB,-2.02376868543920e-004°)
1.61064563517825e-001	(6.73864379855752e+001dB,-2.02843395407370e-004°)
1.61435855682647e-001	(6.73864379855749e+001dB,-2.03310997726310e-004°)
1.61808003764305e-001	(6.73864379855747e+001dB,-2.03779677979921e-004°)
1.62181009735891e-001	(6.73864379855744e+001dB,-2.04249438653098e-004°)
1.62554875575047e-001	(6.73864379855742e+001dB,-2.04720282236467e-004°)
1.62929603263970e-001	(6.73864379855739e+001dB,-2.05192211226392e-004°)
1.63305194789432e-001	(6.73864379855736e+001dB,-2.05665228124996e-004°)
1.63681652142779e-001	(6.73864379855734e+001dB,-2.06139335440167e-004°)
1.64058977319952e-001	(6.73864379855731e+001dB,-2.06614535685572e-004°)
1.64437172321491e-001	(6.73864379855729e+001dB,-2.07090831380678e-004°)
1.64816239152549e-001	(6.73864379855726e+001dB,-2.07568225050756e-004°)
1.65196179822900e-001	(6.73864379855723e+001dB,-2.08046719226902e-004°)
1.65576996346951e-001	(6.73864379855721e+001dB,-2.08526316446041e-004°)
1.65958690743754e-001	(6.73864379855718e+001dB,-2.09007019250953e-004°)
1.66341265037015e-001	(6.73864379855715e+001dB,-2.09488830190274e-004°)
1.66724721255104e-001	(6.73864379855713e+001dB,-2.09971751818519e-004°)
1.67109061431069e-001	(6.73864379855710e+001dB,-2.10455786696090e-004°)
1.67494287602642e-001	(6.73864379855707e+001dB,-2.10940937389292e-004°)
1.67880401812254e-001	(6.73864379855705e+001dB,-2.11427206470345e-004°)
1.68267406107045e-001	(6.73864379855702e+001dB,-2.11914596517400e-004°)
1.68655302538872e-001	(6.73864379855699e+001dB,-2.12403110114551e-004°)
1.69044093164324e-001	(6.73864379855696e+001dB,-2.12892749851848e-004°)
1.69433780044731e-001	(6.73864379855694e+001dB,-2.13383518325310e-004°)
1.69824365246172e-001	(6.73864379855691e+001dB,-2.13875418136945e-004°)
1.70215850839493e-001	(6.73864379855688e+001dB,-2.14368451894757e-004°)
1.70608238900310e-001	(6.73864379855685e+001dB,-2.14862622212761e-004°)
1.71001531509027e-001	(6.73864379855682e+001dB,-2.15357931710999e-004°)
1.71395730750840e-001	(6.73864379855680e+001dB,-2.15854383015551e-004°)
1.71790838715757e-001	(6.73864379855677e+001dB,-2.16351978758556e-004°)
1.72186857498599e-001	(6.73864379855674e+001dB,-2.16850721578215e-004°)
1.72583789199018e-001	(6.73864379855671e+001dB,-2.17350614118812e-004°)
1.72981635921508e-001	(6.73864379855668e+001dB,-2.17851659030729e-004°)
1.73380399775412e-001	(6.73864379855665e+001dB,-2.18353858970455e-004°)
1.73780082874935e-001	(6.73864379855662e+001dB,-2.18857216600606e-004°)
1.74180687339159e-001	(6.73864379855659e+001dB,-2.19361734589932e-004°)
1.74582215292048e-001	(6.73864379855656e+001dB,-2.19867415613338e-004°)
1.74984668862463e-001	(6.73864379855654e+001dB,-2.20374262351894e-004°)
1.75388050184174e-001	(6.73864379855651e+001dB,-2.20882277492852e-004°)
1.75792361395867e-001	(6.73864379855648e+001dB,-2.21391463729657e-004°)
1.76197604641161e-001	(6.73864379855645e+001dB,-2.21901823761964e-004°)
1.76603782068614e-001	(6.73864379855642e+001dB,-2.22413360295650e-004°)
1.77010895831740e-001	(6.73864379855638e+001dB,-2.22926076042832e-004°)
1.77418948089014e-001	(6.73864379855635e+001dB,-2.23439973721878e-004°)
1.77827941003890e-001	(6.73864379855632e+001dB,-2.23955056057422e-004°)
1.78237876744807e-001	(6.73864379855629e+001dB,-2.24471325780378e-004°)
1.78648757485203e-001	(6.73864379855626e+001dB,-2.24988785627958e-004°)
1.79060585403527e-001	(6.73864379855623e+001dB,-2.25507438343683e-004°)
1.79473362683250e-001	(6.73864379855620e+001dB,-2.26027286677397e-004°)
1.79887091512876e-001	(6.73864379855617e+001dB,-2.26548333385286e-004°)
1.80301774085954e-001	(6.73864379855614e+001dB,-2.27070581229885e-004°)
1.80717412601090e-001	(6.73864379855611e+001dB,-2.27594032980101e-004°)
1.81134009261958e-001	(6.73864379855607e+001dB,-2.28118691411224e-004°)
1.81551566277311e-001	(6.73864379855604e+001dB,-2.28644559304941e-004°)
1.81970085860996e-001	(6.73864379855601e+001dB,-2.29171639449350e-004°)
1.82389570231961e-001	(6.73864379855598e+001dB,-2.29699934638978e-004°)
1.82810021614272e-001	(6.73864379855595e+001dB,-2.30229447674793e-004°)
1.83231442237119e-001	(6.73864379855592e+001dB,-2.30760181364221e-004°)
1.83653834334832e-001	(6.73864379855588e+001dB,-2.31292138521159e-004°)
1.84077200146893e-001	(6.73864379855585e+001dB,-2.31825321965992e-004°)
1.84501541917945e-001	(6.73864379855582e+001dB,-2.32359734525604e-004°)
1.84926861897805e-001	(6.73864379855578e+001dB,-2.32895379033396e-004°)
1.85353162341479e-001	(6.73864379855575e+001dB,-2.33432258329306e-004°)
1.85780445509167e-001	(6.73864379855572e+001dB,-2.33970375259811e-004°)
1.86208713666284e-001	(6.73864379855568e+001dB,-2.34509732677954e-004°)
1.86637969083464e-001	(6.73864379855565e+001dB,-2.35050333443355e-004°)
1.87068214036577e-001	(6.73864379855562e+001dB,-2.35592180422226e-004°)
1.87499450806739e-001	(6.73864379855558e+001dB,-2.36135276487385e-004°)
1.87931681680324e-001	(6.73864379855555e+001dB,-2.36679624518273e-004°)
1.88364908948977e-001	(6.73864379855551e+001dB,-2.37225227400969e-004°)
1.88799134909627e-001	(6.73864379855548e+001dB,-2.37772088028207e-004°)
1.89234361864495e-001	(6.73864379855545e+001dB,-2.38320209299384e-004°)
1.89670592121112e-001	(6.73864379855541e+001dB,-2.38869594120589e-004°)
1.90107827992327e-001	(6.73864379855538e+001dB,-2.39420245404602e-004°)
1.90546071796322e-001	(6.73864379855534e+001dB,-2.39972166070923e-004°)
1.90985325856621e-001	(6.73864379855531e+001dB,-2.40525359045779e-004°)
1.91425592502106e-001	(6.73864379855527e+001dB,-2.41079827262146e-004°)
1.91866874067026e-001	(6.73864379855524e+001dB,-2.41635573659757e-004°)
1.92309172891013e-001	(6.73864379855520e+001dB,-2.42192601185126e-004°)
1.92752491319091e-001	(6.73864379855516e+001dB,-2.42750912791557e-004°)
1.93196831701689e-001	(6.73864379855513e+001dB,-2.43310511439163e-004°)
1.93642196394658e-001	(6.73864379855509e+001dB,-2.43871400094880e-004°)
1.94088587759275e-001	(6.73864379855506e+001dB,-2.44433581732482e-004°)
1.94536008162263e-001	(6.73864379855502e+001dB,-2.44997059332602e-004°)
1.94984459975802e-001	(6.73864379855498e+001dB,-2.45561835882743e-004°)
1.95433945577536e-001	(6.73864379855494e+001dB,-2.46127914377292e-004°)
1.95884467350596e-001	(6.73864379855491e+001dB,-2.46695297817541e-004°)
1.96336027683602e-001	(6.73864379855487e+001dB,-2.47263989211702e-004°)
1.96788628970681e-001	(6.73864379855483e+001dB,-2.47833991574919e-004°)
1.97242273611482e-001	(6.73864379855480e+001dB,-2.48405307929289e-004°)
1.97696964011183e-001	(6.73864379855476e+001dB,-2.48977941303873e-004°)
1.98152702580507e-001	(6.73864379855472e+001dB,-2.49551894734717e-004°)
1.98609491735734e-001	(6.73864379855468e+001dB,-2.50127171264865e-004°)
1.99067333898716e-001	(6.73864379855465e+001dB,-2.50703773944374e-004°)
1.99526231496885e-001	(6.73864379855461e+001dB,-2.51281705830337e-004°)
1.99986186963271e-001	(6.73864379855457e+001dB,-2.51860969986891e-004°)
2.00447202736513e-001	(6.73864379855453e+001dB,-2.52441569485233e-004°)
2.00909281260870e-001	(6.73864379855449e+001dB,-2.53023507403648e-004°)
2.01372424986236e-001	(6.73864379855445e+001dB,-2.53606786827512e-004°)
2.01836636368153e-001	(6.73864379855441e+001dB,-2.54191410849312e-004°)
2.02301917867824e-001	(6.73864379855437e+001dB,-2.54777382568670e-004°)
2.02768271952125e-001	(6.73864379855433e+001dB,-2.55364705092347e-004°)
2.03235701093619e-001	(6.73864379855429e+001dB,-2.55953381534269e-004°)
2.03704207770569e-001	(6.73864379855425e+001dB,-2.56543415015542e-004°)
2.04173794466950e-001	(6.73864379855421e+001dB,-2.57134808664463e-004°)
2.04644463672464e-001	(6.73864379855417e+001dB,-2.57727565616542e-004°)
2.05116217882553e-001	(6.73864379855413e+001dB,-2.58321689014517e-004°)
2.05589059598411e-001	(6.73864379855409e+001dB,-2.58917182008374e-004°)
2.06062991326997e-001	(6.73864379855405e+001dB,-2.59514047755354e-004°)
2.06538015581050e-001	(6.73864379855401e+001dB,-2.60112289419982e-004°)
2.07014134879101e-001	(6.73864379855397e+001dB,-2.60711910174074e-004°)
2.07491351745488e-001	(6.73864379855393e+001dB,-2.61312913196761e-004°)
2.07969668710366e-001	(6.73864379855388e+001dB,-2.61915301674501e-004°)
2.08449088309725e-001	(6.73864379855384e+001dB,-2.62519078801097e-004°)
2.08929613085400e-001	(6.73864379855380e+001dB,-2.63124247777716e-004°)
2.09411245585086e-001	(6.73864379855376e+001dB,-2.63730811812905e-004°)
2.09893988362349e-001	(6.73864379855372e+001dB,-2.64338774122603e-004°)
2.10377843976644e-001	(6.73864379855367e+001dB,-2.64948137930167e-004°)
2.10862814993325e-001	(6.73864379855363e+001dB,-2.65558906466383e-004°)
2.11348903983661e-001	(6.73864379855359e+001dB,-2.66171082969486e-004°)
2.11836113524847e-001	(6.73864379855354e+001dB,-2.66784670685175e-004°)
2.12324446200018e-001	(6.73864379855350e+001dB,-2.67399672866630e-004°)
2.12813904598267e-001	(6.73864379855346e+001dB,-2.68016092774531e-004°)
2.13304491314654e-001	(6.73864379855341e+001dB,-2.68633933677076e-004°)
2.13796208950219e-001	(6.73864379855337e+001dB,-2.69253198849996e-004°)
2.14289060112002e-001	(6.73864379855332e+001dB,-2.69873891576572e-004°)
2.14783047413050e-001	(6.73864379855328e+001dB,-2.70496015147657e-004°)
2.15278173472433e-001	(6.73864379855324e+001dB,-2.71119572861686e-004°)
2.15774440915263e-001	(6.73864379855319e+001dB,-2.71744568024701e-004°)
2.16271852372698e-001	(6.73864379855314e+001dB,-2.72371003950366e-004°)
2.16770410481966e-001	(6.73864379855310e+001dB,-2.72998883959979e-004°)
2.17270117886371e-001	(6.73864379855305e+001dB,-2.73628211382498e-004°)
2.17770977235312e-001	(6.73864379855301e+001dB,-2.74258989554555e-004°)
2.18272991184296e-001	(6.73864379855296e+001dB,-2.74891221820473e-004°)
2.18776162394951e-001	(6.73864379855292e+001dB,-2.75524911532284e-004°)
2.19280493535041e-001	(6.73864379855287e+001dB,-2.76160062049749e-004°)
2.19785987278478e-001	(6.73864379855282e+001dB,-2.76796676740372e-004°)
2.20292646305342e-001	(6.73864379855278e+001dB,-2.77434758979420e-004°)
2.20800473301886e-001	(6.73864379855273e+001dB,-2.78074312149942e-004°)
2.21309470960560e-001	(6.73864379855268e+001dB,-2.78715339642787e-004°)
2.21819641980018e-001	(6.73864379855264e+001dB,-2.79357844856616e-004°)
2.22330989065136e-001	(6.73864379855259e+001dB,-2.80001831197930e-004°)
2.22843514927026e-001	(6.73864379855254e+001dB,-2.80647302081079e-004°)
2.23357222283049e-001	(6.73864379855249e+001dB,-2.81294260928286e-004°)
2.23872113856830e-001	(6.73864379855244e+001dB,-2.81942711169662e-004°)
2.24388192378272e-001	(6.73864379855239e+001dB,-2.82592656243227e-004°)
2.24905460583574e-001	(6.73864379855235e+001dB,-2.83244099594923e-004°)
2.25423921215239e-001	(6.73864379855230e+001dB,-2.83897044678640e-004°)
2.25943577022094e-001	(6.73864379855225e+001dB,-2.84551494956226e-004°)
2.26464430759302e-001	(6.73864379855220e+001dB,-2.85207453897511e-004°)
2.26986485188378e-001	(6.73864379855215e+001dB,-2.85864924980326e-004°)
2.27509743077203e-001	(6.73864379855210e+001dB,-2.86523911690516e-004°)
