Freq.	V(n002)/-I(V4)
1.22461619926504e-001	(1.14391398339818e+002dB,-3.07328704783533e-003°)
1.22743923115840e-001	(1.14391398339760e+002dB,-3.08037170614870e-003°)
1.23026877081238e-001	(1.14391398339702e+002dB,-3.08747269628605e-003°)
1.23310483322890e-001	(1.14391398339644e+002dB,-3.09459005589620e-003°)
1.23594743344450e-001	(1.14391398339585e+002dB,-3.10172382271463e-003°)
1.23879658653036e-001	(1.14391398339527e+002dB,-3.10887403456387e-003°)
1.24165230759240e-001	(1.14391398339468e+002dB,-3.11604072935366e-003°)
1.24451461177138e-001	(1.14391398339408e+002dB,-3.12322394508100e-003°)
1.24738351424294e-001	(1.14391398339349e+002dB,-3.13042371983074e-003°)
1.25025903021771e-001	(1.14391398339289e+002dB,-3.13764009177524e-003°)
1.25314117494141e-001	(1.14391398339229e+002dB,-3.14487309917506e-003°)
1.25602996369487e-001	(1.14391398339168e+002dB,-3.15212278037878e-003°)
1.25892541179416e-001	(1.14391398339108e+002dB,-3.15938917382365e-003°)
1.26182753459066e-001	(1.14391398339047e+002dB,-3.16667231803523e-003°)
1.26473634747114e-001	(1.14391398338985e+002dB,-3.17397225162810e-003°)
1.26765186585784e-001	(1.14391398338924e+002dB,-3.18128901330574e-003°)
1.27057410520853e-001	(1.14391398338862e+002dB,-3.18862264186089e-003°)
1.27350308101665e-001	(1.14391398338800e+002dB,-3.19597317617574e-003°)
1.27643880881134e-001	(1.14391398338738e+002dB,-3.20334065522208e-003°)
1.27938130415752e-001	(1.14391398338675e+002dB,-3.21072511806151e-003°)
1.28233058265601e-001	(1.14391398338612e+002dB,-3.21812660384586e-003°)
1.28528665994361e-001	(1.14391398338549e+002dB,-3.22554515181685e-003°)
1.28824955169313e-001	(1.14391398338485e+002dB,-3.23298080130704e-003°)
1.29121927361353e-001	(1.14391398338421e+002dB,-3.24043359173950e-003°)
1.29419584144998e-001	(1.14391398338357e+002dB,-3.24790356262809e-003°)
1.29717927098395e-001	(1.14391398338293e+002dB,-3.25539075357795e-003°)
1.30016957803328e-001	(1.14391398338228e+002dB,-3.26289520428525e-003°)
1.30316677845229e-001	(1.14391398338163e+002dB,-3.27041695453807e-003°)
1.30617088813183e-001	(1.14391398338098e+002dB,-3.27795604421585e-003°)
1.30918192299940e-001	(1.14391398338032e+002dB,-3.28551251329016e-003°)
1.31219989901919e-001	(1.14391398337966e+002dB,-3.29308640182455e-003°)
1.31522483219223e-001	(1.14391398337900e+002dB,-3.30067774997510e-003°)
1.31825673855640e-001	(1.14391398337834e+002dB,-3.30828659799036e-003°)
1.32129563418657e-001	(1.14391398337767e+002dB,-3.31591298621160e-003°)
1.32434153519466e-001	(1.14391398337700e+002dB,-3.32355695507334e-003°)
1.32739445772973e-001	(1.14391398337632e+002dB,-3.33121854510301e-003°)
1.33045441797808e-001	(1.14391398337564e+002dB,-3.33889779692162e-003°)
1.33352143216331e-001	(1.14391398337496e+002dB,-3.34659475124381e-003°)
1.33659551654643e-001	(1.14391398337428e+002dB,-3.35430944887806e-003°)
1.33967668742593e-001	(1.14391398337359e+002dB,-3.36204193072696e-003°)
1.34276496113785e-001	(1.14391398337290e+002dB,-3.36979223778731e-003°)
1.34586035405594e-001	(1.14391398337221e+002dB,-3.37756041115050e-003°)
1.34896288259164e-001	(1.14391398337151e+002dB,-3.38534649200260e-003°)
1.35207256319427e-001	(1.14391398337081e+002dB,-3.39315052162462e-003°)
1.35518941235103e-001	(1.14391398337011e+002dB,-3.40097254139279e-003°)
1.35831344658714e-001	(1.14391398336940e+002dB,-3.40881259277863e-003°)
1.36144468246594e-001	(1.14391398336869e+002dB,-3.41667071734932e-003°)
1.36458313658891e-001	(1.14391398336798e+002dB,-3.42454695676786e-003°)
1.36772882559584e-001	(1.14391398336726e+002dB,-3.43244135279331e-003°)
1.37088176616484e-001	(1.14391398336655e+002dB,-3.44035394728095e-003°)
1.37404197501250e-001	(1.14391398336582e+002dB,-3.44828478218256e-003°)
1.37720946889394e-001	(1.14391398336510e+002dB,-3.45623389954665e-003°)
1.38038426460287e-001	(1.14391398336437e+002dB,-3.46420134151861e-003°)
1.38356637897177e-001	(1.14391398336363e+002dB,-3.47218715034105e-003°)
1.38675582887188e-001	(1.14391398336290e+002dB,-3.48019136835392e-003°)
1.38995263121334e-001	(1.14391398336216e+002dB,-3.48821403799485e-003°)
1.39315680294529e-001	(1.14391398336142e+002dB,-3.49625520179924e-003°)
1.39636836105593e-001	(1.14391398336067e+002dB,-3.50431490240039e-003°)
1.39958732257261e-001	(1.14391398335992e+002dB,-3.51239318253012e-003°)
1.40281370456195e-001	(1.14391398335917e+002dB,-3.52049008501873e-003°)
1.40604752412990e-001	(1.14391398335841e+002dB,-3.52860565279502e-003°)
1.40928879842186e-001	(1.14391398335765e+002dB,-3.53673992888715e-003°)
1.41253754462274e-001	(1.14391398335688e+002dB,-3.54489295642209e-003°)
1.41579377995707e-001	(1.14391398335612e+002dB,-3.55306477862636e-003°)
1.41905752168908e-001	(1.14391398335535e+002dB,-3.56125543882630e-003°)
1.42232878712281e-001	(1.14391398335457e+002dB,-3.56946498044774e-003°)
1.42560759360218e-001	(1.14391398335379e+002dB,-3.57769344701707e-003°)
1.42889395851109e-001	(1.14391398335301e+002dB,-3.58594088216070e-003°)
1.43218789927353e-001	(1.14391398335223e+002dB,-3.59420732960569e-003°)
1.43548943335364e-001	(1.14391398335144e+002dB,-3.60249283317992e-003°)
1.43879857825583e-001	(1.14391398335065e+002dB,-3.61079743681238e-003°)
1.44211535152486e-001	(1.14391398334985e+002dB,-3.61912118453316e-003°)
1.44543977074591e-001	(1.14391398334905e+002dB,-3.62746412047412e-003°)
1.44877185354475e-001	(1.14391398334825e+002dB,-3.63582628886841e-003°)
1.45211161758773e-001	(1.14391398334744e+002dB,-3.64420773405160e-003°)
1.45545908058195e-001	(1.14391398334663e+002dB,-3.65260850046116e-003°)
1.45881426027534e-001	(1.14391398334581e+002dB,-3.66102863263718e-003°)
1.46217717445671e-001	(1.14391398334500e+002dB,-3.66946817522237e-003°)
1.46554784095590e-001	(1.14391398334417e+002dB,-3.67792717296237e-003°)
1.46892627764385e-001	(1.14391398334335e+002dB,-3.68640567070585e-003°)
1.47231250243271e-001	(1.14391398334252e+002dB,-3.69490371340504e-003°)
1.47570653327588e-001	(1.14391398334168e+002dB,-3.70342134611565e-003°)
1.47910838816819e-001	(1.14391398334085e+002dB,-3.71195861399738e-003°)
1.48251808514594e-001	(1.14391398334000e+002dB,-3.72051556231394e-003°)
1.48593564228699e-001	(1.14391398333916e+002dB,-3.72909223643341e-003°)
1.48936107771090e-001	(1.14391398333831e+002dB,-3.73768868182853e-003°)
1.49279440957898e-001	(1.14391398333746e+002dB,-3.74630494407671e-003°)
1.49623565609442e-001	(1.14391398333660e+002dB,-3.75494106886049e-003°)
1.49968483550236e-001	(1.14391398333574e+002dB,-3.76359710196781e-003°)
1.50314196609001e-001	(1.14391398333487e+002dB,-3.77227308929211e-003°)
1.50660706618673e-001	(1.14391398333401e+002dB,-3.78096907683253e-003°)
1.51008015416413e-001	(1.14391398333313e+002dB,-3.78968511069447e-003°)
1.51356124843619e-001	(1.14391398333226e+002dB,-3.79842123708933e-003°)
1.51705036745932e-001	(1.14391398333137e+002dB,-3.80717750233525e-003°)
1.52054752973248e-001	(1.14391398333049e+002dB,-3.81595395285702e-003°)
1.52405275379728e-001	(1.14391398332960e+002dB,-3.82475063518658e-003°)
1.52756605823806e-001	(1.14391398332871e+002dB,-3.83356759596298e-003°)
1.53108746168202e-001	(1.14391398332781e+002dB,-3.84240488193299e-003°)
1.53461698279928e-001	(1.14391398332691e+002dB,-3.85126253995086e-003°)
1.53815464030302e-001	(1.14391398332600e+002dB,-3.86014061697915e-003°)
1.54170045294954e-001	(1.14391398332509e+002dB,-3.86903916008842e-003°)
1.54525443953840e-001	(1.14391398332418e+002dB,-3.87795821645793e-003°)
1.54881661891247e-001	(1.14391398332326e+002dB,-3.88689783337561e-003°)
1.55238700995807e-001	(1.14391398332234e+002dB,-3.89585805823845e-003°)
1.55596563160506e-001	(1.14391398332141e+002dB,-3.90483893855263e-003°)
1.55955250282694e-001	(1.14391398332048e+002dB,-3.91384052193391e-003°)
1.56314764264094e-001	(1.14391398331954e+002dB,-3.92286285610772e-003°)
1.56675107010813e-001	(1.14391398331860e+002dB,-3.93190598890970e-003°)
1.57036280433354e-001	(1.14391398331766e+002dB,-3.94096996828557e-003°)
1.57398286446620e-001	(1.14391398331671e+002dB,-3.95005484229153e-003°)
1.57761126969933e-001	(1.14391398331576e+002dB,-3.95916065909482e-003°)
1.58124803927037e-001	(1.14391398331480e+002dB,-3.96828746697357e-003°)
1.58489319246110e-001	(1.14391398331384e+002dB,-3.97743531431713e-003°)
1.58854674859776e-001	(1.14391398331287e+002dB,-3.98660424962654e-003°)
1.59220872705115e-001	(1.14391398331190e+002dB,-3.99579432151452e-003°)
1.59587914723672e-001	(1.14391398331093e+002dB,-4.00500557870600e-003°)
1.59955802861465e-001	(1.14391398330995e+002dB,-4.01423807003806e-003°)
1.60324539069002e-001	(1.14391398330897e+002dB,-4.02349184446050e-003°)
1.60694125301286e-001	(1.14391398330798e+002dB,-4.03276695103587e-003°)
1.61064563517825e-001	(1.14391398330698e+002dB,-4.04206343893995e-003°)
1.61435855682647e-001	(1.14391398330599e+002dB,-4.05138135746166e-003°)
1.61808003764305e-001	(1.14391398330498e+002dB,-4.06072075600378e-003°)
1.62181009735891e-001	(1.14391398330398e+002dB,-4.07008168408282e-003°)
1.62554875575047e-001	(1.14391398330297e+002dB,-4.07946419132944e-003°)
1.62929603263970e-001	(1.14391398330195e+002dB,-4.08886832748882e-003°)
1.63305194789432e-001	(1.14391398330093e+002dB,-4.09829414242077e-003°)
1.63681652142779e-001	(1.14391398329990e+002dB,-4.10774168610001e-003°)
1.64058977319952e-001	(1.14391398329887e+002dB,-4.11721100861645e-003°)
1.64437172321491e-001	(1.14391398329784e+002dB,-4.12670216017541e-003°)
1.64816239152549e-001	(1.14391398329680e+002dB,-4.13621519109817e-003°)
1.65196179822900e-001	(1.14391398329575e+002dB,-4.14575015182191e-003°)
1.65576996346951e-001	(1.14391398329470e+002dB,-4.15530709289985e-003°)
1.65958690743754e-001	(1.14391398329365e+002dB,-4.16488606500209e-003°)
1.66341265037015e-001	(1.14391398329259e+002dB,-4.17448711891533e-003°)
1.66724721255104e-001	(1.14391398329152e+002dB,-4.18411030554342e-003°)
1.67109061431069e-001	(1.14391398329046e+002dB,-4.19375567590750e-003°)
1.67494287602642e-001	(1.14391398328938e+002dB,-4.20342328114638e-003°)
1.67880401812254e-001	(1.14391398328830e+002dB,-4.21311317251671e-003°)
1.68267406107045e-001	(1.14391398328722e+002dB,-4.22282540139336e-003°)
1.68655302538872e-001	(1.14391398328613e+002dB,-4.23256001926964e-003°)
1.69044093164324e-001	(1.14391398328504e+002dB,-4.24231707775746e-003°)
1.69433780044731e-001	(1.14391398328394e+002dB,-4.25209662858780e-003°)
1.69824365246172e-001	(1.14391398328283e+002dB,-4.26189872361081e-003°)
1.70215850839493e-001	(1.14391398328172e+002dB,-4.27172341479627e-003°)
1.70608238900310e-001	(1.14391398328061e+002dB,-4.28157075423368e-003°)
1.71001531509027e-001	(1.14391398327949e+002dB,-4.29144079413275e-003°)
1.71395730750840e-001	(1.14391398327837e+002dB,-4.30133358682336e-003°)
1.71790838715757e-001	(1.14391398327724e+002dB,-4.31124918475604e-003°)
1.72186857498599e-001	(1.14391398327610e+002dB,-4.32118764050243e-003°)
1.72583789199018e-001	(1.14391398327496e+002dB,-4.33114900675522e-003°)
1.72981635921508e-001	(1.14391398327382e+002dB,-4.34113333632849e-003°)
1.73380399775412e-001	(1.14391398327266e+002dB,-4.35114068215823e-003°)
1.73780082874935e-001	(1.14391398327151e+002dB,-4.36117109730235e-003°)
1.74180687339159e-001	(1.14391398327035e+002dB,-4.37122463494112e-003°)
1.74582215292048e-001	(1.14391398326918e+002dB,-4.38130134837745e-003°)
1.74984668862463e-001	(1.14391398326801e+002dB,-4.39140129103691e-003°)
1.75388050184174e-001	(1.14391398326683e+002dB,-4.40152451646862e-003°)
1.75792361395867e-001	(1.14391398326565e+002dB,-4.41167107834477e-003°)
1.76197604641161e-001	(1.14391398326446e+002dB,-4.42184103046143e-003°)
1.76603782068614e-001	(1.14391398326327e+002dB,-4.43203442673875e-003°)
1.77010895831740e-001	(1.14391398326207e+002dB,-4.44225132122093e-003°)
1.77418948089014e-001	(1.14391398326086e+002dB,-4.45249176807705e-003°)
1.77827941003890e-001	(1.14391398325965e+002dB,-4.46275582160085e-003°)
1.78237876744807e-001	(1.14391398325843e+002dB,-4.47304353621144e-003°)
1.78648757485203e-001	(1.14391398325721e+002dB,-4.48335496645321e-003°)
1.79060585403527e-001	(1.14391398325598e+002dB,-4.49369016699630e-003°)
1.79473362683250e-001	(1.14391398325475e+002dB,-4.50404919263696e-003°)
1.79887091512876e-001	(1.14391398325351e+002dB,-4.51443209829766e-003°)
1.80301774085954e-001	(1.14391398325227e+002dB,-4.52483893902751e-003°)
1.80717412601090e-001	(1.14391398325102e+002dB,-4.53526977000260e-003°)
1.81134009261958e-001	(1.14391398324976e+002dB,-4.54572464652618e-003°)
1.81551566277311e-001	(1.14391398324850e+002dB,-4.55620362402888e-003°)
1.81970085860996e-001	(1.14391398324723e+002dB,-4.56670675806920e-003°)
1.82389570231961e-001	(1.14391398324596e+002dB,-4.57723410433380e-003°)
1.82810021614272e-001	(1.14391398324468e+002dB,-4.58778571863760e-003°)
1.83231442237119e-001	(1.14391398324339e+002dB,-4.59836165692411e-003°)
1.83653834334832e-001	(1.14391398324210e+002dB,-4.60896197526597e-003°)
1.84077200146893e-001	(1.14391398324081e+002dB,-4.61958672986491e-003°)
1.84501541917945e-001	(1.14391398323950e+002dB,-4.63023597705250e-003°)
1.84926861897805e-001	(1.14391398323819e+002dB,-4.64090977328986e-003°)
1.85353162341479e-001	(1.14391398323688e+002dB,-4.65160817516836e-003°)
1.85780445509167e-001	(1.14391398323556e+002dB,-4.66233123941005e-003°)
1.86208713666284e-001	(1.14391398323423e+002dB,-4.67307902286724e-003°)
1.86637969083464e-001	(1.14391398323290e+002dB,-4.68385158252389e-003°)
1.87068214036577e-001	(1.14391398323156e+002dB,-4.69464897549488e-003°)
1.87499450806739e-001	(1.14391398323021e+002dB,-4.70547125902699e-003°)
1.87931681680324e-001	(1.14391398322886e+002dB,-4.71631849049884e-003°)
1.88364908948977e-001	(1.14391398322750e+002dB,-4.72719072742136e-003°)
1.88799134909627e-001	(1.14391398322614e+002dB,-4.73808802743808e-003°)
1.89234361864495e-001	(1.14391398322477e+002dB,-4.74901044832543e-003°)
1.89670592121112e-001	(1.14391398322339e+002dB,-4.75995804799297e-003°)
1.90107827992327e-001	(1.14391398322200e+002dB,-4.77093088448375e-003°)
1.90546071796322e-001	(1.14391398322061e+002dB,-4.78192901597465e-003°)
1.90985325856621e-001	(1.14391398321922e+002dB,-4.79295250077676e-003°)
1.91425592502106e-001	(1.14391398321782e+002dB,-4.80400139733542e-003°)
1.91866874067026e-001	(1.14391398321641e+002dB,-4.81507576423082e-003°)
1.92309172891013e-001	(1.14391398321499e+002dB,-4.82617566017801e-003°)
1.92752491319091e-001	(1.14391398321357e+002dB,-4.83730114402776e-003°)
1.93196831701689e-001	(1.14391398321214e+002dB,-4.84845227476613e-003°)
1.93642196394658e-001	(1.14391398321070e+002dB,-4.85962911151527e-003°)
1.94088587759275e-001	(1.14391398320926e+002dB,-4.87083171353376e-003°)
1.94536008162263e-001	(1.14391398320781e+002dB,-4.88206014021654e-003°)
1.94984459975802e-001	(1.14391398320636e+002dB,-4.89331445109565e-003°)
1.95433945577536e-001	(1.14391398320490e+002dB,-4.90459470584053e-003°)
1.95884467350596e-001	(1.14391398320343e+002dB,-4.91590096425766e-003°)
1.96336027683602e-001	(1.14391398320195e+002dB,-4.92723328629194e-003°)
1.96788628970681e-001	(1.14391398320047e+002dB,-4.93859173202597e-003°)
1.97242273611482e-001	(1.14391398319898e+002dB,-4.94997636168130e-003°)
1.97696964011183e-001	(1.14391398319748e+002dB,-4.96138723561804e-003°)
1.98152702580507e-001	(1.14391398319598e+002dB,-4.97282441433553e-003°)
1.98609491735734e-001	(1.14391398319447e+002dB,-4.98428795847233e-003°)
1.99067333898716e-001	(1.14391398319295e+002dB,-4.99577792880721e-003°)
1.99526231496885e-001	(1.14391398319143e+002dB,-5.00729438625897e-003°)
1.99986186963271e-001	(1.14391398318990e+002dB,-5.01883739188636e-003°)
2.00447202736513e-001	(1.14391398318836e+002dB,-5.03040700688960e-003°)
2.00909281260870e-001	(1.14391398318681e+002dB,-5.04200329260947e-003°)
2.01372424986236e-001	(1.14391398318526e+002dB,-5.05362631052827e-003°)
2.01836636368153e-001	(1.14391398318370e+002dB,-5.06527612227024e-003°)
2.02301917867824e-001	(1.14391398318214e+002dB,-5.07695278960124e-003°)
2.02768271952125e-001	(1.14391398318056e+002dB,-5.08865637443019e-003°)
2.03235701093619e-001	(1.14391398317898e+002dB,-5.10038693880801e-003°)
2.03704207770569e-001	(1.14391398317739e+002dB,-5.11214454492912e-003°)
2.04173794466950e-001	(1.14391398317580e+002dB,-5.12392925513102e-003°)
2.04644463672464e-001	(1.14391398317419e+002dB,-5.13574113189521e-003°)
2.05116217882553e-001	(1.14391398317258e+002dB,-5.14758023784710e-003°)
2.05589059598411e-001	(1.14391398317096e+002dB,-5.15944663575647e-003°)
2.06062991326997e-001	(1.14391398316934e+002dB,-5.17134038853766e-003°)
2.06538015581050e-001	(1.14391398316771e+002dB,-5.18326155925007e-003°)
2.07014134879101e-001	(1.14391398316607e+002dB,-5.19521021109878e-003°)
2.07491351745488e-001	(1.14391398316442e+002dB,-5.20718640743424e-003°)
2.07969668710366e-001	(1.14391398316276e+002dB,-5.21919021175311e-003°)
2.08449088309725e-001	(1.14391398316110e+002dB,-5.23122168769829e-003°)
2.08929613085400e-001	(1.14391398315943e+002dB,-5.24328089905947e-003°)
2.09411245585086e-001	(1.14391398315775e+002dB,-5.25536790977342e-003°)
2.09893988362349e-001	(1.14391398315606e+002dB,-5.26748278392432e-003°)
2.10377843976644e-001	(1.14391398315437e+002dB,-5.27962558574385e-003°)
2.10862814993325e-001	(1.14391398315267e+002dB,-5.29179637961206e-003°)
2.11348903983661e-001	(1.14391398315096e+002dB,-5.30399523005723e-003°)
2.11836113524847e-001	(1.14391398314924e+002dB,-5.31622220175652e-003°)
2.12324446200018e-001	(1.14391398314751e+002dB,-5.32847735953597e-003°)
2.12813904598267e-001	(1.14391398314578e+002dB,-5.34076076837136e-003°)
2.13304491314654e-001	(1.14391398314404e+002dB,-5.35307249338802e-003°)
2.13796208950219e-001	(1.14391398314229e+002dB,-5.36541259986145e-003°)
2.14289060112002e-001	(1.14391398314053e+002dB,-5.37778115321786e-003°)
2.14783047413050e-001	(1.14391398313876e+002dB,-5.39017821903380e-003°)
2.15278173472433e-001	(1.14391398313699e+002dB,-5.40260386303745e-003°)
2.15774440915263e-001	(1.14391398313521e+002dB,-5.41505815110831e-003°)
2.16271852372698e-001	(1.14391398313342e+002dB,-5.42754114927772e-003°)
2.16770410481966e-001	(1.14391398313162e+002dB,-5.44005292372930e-003°)
2.17270117886371e-001	(1.14391398312981e+002dB,-5.45259354079933e-003°)
2.17770977235312e-001	(1.14391398312799e+002dB,-5.46516306697671e-003°)
2.18272991184296e-001	(1.14391398312617e+002dB,-5.47776156890404e-003°)
2.18776162394951e-001	(1.14391398312434e+002dB,-5.49038911337714e-003°)
2.19280493535041e-001	(1.14391398312250e+002dB,-5.50304576734606e-003°)
2.19785987278478e-001	(1.14391398312065e+002dB,-5.51573159791514e-003°)
2.20292646305342e-001	(1.14391398311879e+002dB,-5.52844667234332e-003°)
2.20800473301886e-001	(1.14391398311692e+002dB,-5.54119105804466e-003°)
2.21309470960560e-001	(1.14391398311505e+002dB,-5.55396482258877e-003°)
2.21819641980018e-001	(1.14391398311316e+002dB,-5.56676803370069e-003°)
2.22330989065136e-001	(1.14391398311127e+002dB,-5.57960075926172e-003°)
2.22843514927026e-001	(1.14391398310937e+002dB,-5.59246306730986e-003°)
2.23357222283049e-001	(1.14391398310746e+002dB,-5.60535502603978e-003°)
2.23872113856830e-001	(1.14391398310554e+002dB,-5.61827670380329e-003°)
2.24388192378272e-001	(1.14391398310362e+002dB,-5.63122816910973e-003°)
2.24905460583574e-001	(1.14391398310168e+002dB,-5.64420949062667e-003°)
2.25423921215239e-001	(1.14391398309973e+002dB,-5.65722073717959e-003°)
2.25943577022094e-001	(1.14391398309778e+002dB,-5.67026197775304e-003°)
2.26464430759302e-001	(1.14391398309582e+002dB,-5.68333328149022e-003°)
2.26986485188378e-001	(1.14391398309384e+002dB,-5.69643471769396e-003°)
2.27509743077203e-001	(1.14391398309186e+002dB,-5.70956635582669e-003°)
