vi	V(vout)
8.349999999999866e+000	6.947012e+000
8.359999999999866e+000	6.956625e+000
8.369999999999866e+000	6.966238e+000
8.379999999999866e+000	6.975852e+000
8.389999999999866e+000	6.985465e+000
8.399999999999865e+000	6.995078e+000
8.409999999999865e+000	7.004692e+000
8.419999999999865e+000	7.014305e+000
8.429999999999865e+000	7.023919e+000
8.439999999999865e+000	7.033532e+000
8.449999999999864e+000	7.043146e+000
8.459999999999864e+000	7.052760e+000
8.469999999999864e+000	7.062373e+000
8.479999999999864e+000	7.071987e+000
8.489999999999863e+000	7.081601e+000
8.499999999999863e+000	7.091215e+000
8.509999999999863e+000	7.100829e+000
8.519999999999863e+000	7.110443e+000
8.529999999999863e+000	7.120057e+000
8.539999999999862e+000	7.129671e+000
8.549999999999862e+000	7.139285e+000
8.559999999999862e+000	7.148899e+000
8.569999999999862e+000	7.158513e+000
8.579999999999862e+000	7.168127e+000
8.589999999999861e+000	7.177741e+000
8.599999999999861e+000	7.187356e+000
8.609999999999861e+000	7.196970e+000
8.619999999999861e+000	7.206584e+000
8.629999999999860e+000	7.216198e+000
8.639999999999860e+000	7.225813e+000
8.649999999999860e+000	7.235427e+000
8.659999999999860e+000	7.245042e+000
8.669999999999860e+000	7.254657e+000
8.679999999999859e+000	7.264271e+000
8.689999999999859e+000	7.273886e+000
8.699999999999859e+000	7.283501e+000
8.709999999999859e+000	7.293116e+000
8.719999999999859e+000	7.302731e+000
8.729999999999858e+000	7.312346e+000
8.739999999999858e+000	7.321960e+000
8.749999999999858e+000	7.331575e+000
8.759999999999858e+000	7.341190e+000
8.769999999999858e+000	7.350805e+000
8.779999999999857e+000	7.360420e+000
8.789999999999857e+000	7.370035e+000
8.799999999999857e+000	7.379651e+000
8.809999999999857e+000	7.389266e+000
8.819999999999856e+000	7.398881e+000
8.829999999999856e+000	7.408496e+000
8.839999999999856e+000	7.418112e+000
8.849999999999856e+000	7.427727e+000
8.859999999999856e+000	7.437342e+000
8.869999999999855e+000	7.446958e+000
8.879999999999855e+000	7.456573e+000
8.889999999999855e+000	7.466189e+000
8.899999999999855e+000	7.475804e+000
8.909999999999855e+000	7.485420e+000
8.919999999999854e+000	7.495036e+000
8.929999999999854e+000	7.504652e+000
8.939999999999854e+000	7.514267e+000
8.949999999999854e+000	7.523883e+000
8.959999999999853e+000	7.533499e+000
8.969999999999853e+000	7.543115e+000
8.979999999999853e+000	7.552731e+000
8.989999999999853e+000	7.562346e+000
8.999999999999853e+000	7.571962e+000
9.009999999999852e+000	7.581578e+000
9.019999999999852e+000	7.591195e+000
9.029999999999852e+000	7.600811e+000
9.039999999999852e+000	7.610427e+000
9.049999999999852e+000	7.620043e+000
9.059999999999851e+000	7.629659e+000
9.069999999999851e+000	7.639275e+000
9.079999999999851e+000	7.648891e+000
9.089999999999851e+000	7.658508e+000
9.099999999999850e+000	7.668124e+000
9.109999999999850e+000	7.677741e+000
9.119999999999850e+000	7.687357e+000
9.129999999999850e+000	7.696973e+000
9.139999999999850e+000	7.706590e+000
9.149999999999849e+000	7.716207e+000
9.159999999999849e+000	7.725823e+000
9.169999999999849e+000	7.735440e+000
9.179999999999849e+000	7.745056e+000
9.189999999999849e+000	7.754673e+000
9.199999999999848e+000	7.764290e+000
9.209999999999848e+000	7.773907e+000
9.219999999999848e+000	7.783523e+000
9.229999999999848e+000	7.793140e+000
9.239999999999847e+000	7.802757e+000
9.249999999999847e+000	7.812374e+000
9.259999999999847e+000	7.821990e+000
9.269999999999847e+000	7.831608e+000
9.279999999999847e+000	7.841225e+000
9.289999999999846e+000	7.850842e+000
9.299999999999846e+000	7.860458e+000
9.309999999999846e+000	7.870076e+000
9.319999999999846e+000	7.879693e+000
9.329999999999846e+000	7.889310e+000
9.339999999999845e+000	7.898927e+000
9.349999999999845e+000	7.908544e+000
9.359999999999845e+000	7.918161e+000
9.369999999999845e+000	7.927779e+000
9.379999999999845e+000	7.937396e+000
9.389999999999844e+000	7.947013e+000
9.399999999999844e+000	7.956630e+000
9.409999999999844e+000	7.966248e+000
9.419999999999844e+000	7.975865e+000
9.429999999999843e+000	7.985482e+000
9.439999999999843e+000	7.995100e+000
9.449999999999843e+000	8.004717e+000
9.459999999999843e+000	8.014335e+000
9.469999999999843e+000	8.023952e+000
9.479999999999842e+000	8.033569e+000
9.489999999999842e+000	8.043187e+000
9.499999999999842e+000	8.052804e+000
9.509999999999842e+000	8.062422e+000
9.519999999999842e+000	8.072040e+000
9.529999999999841e+000	8.081657e+000
9.539999999999841e+000	8.091274e+000
9.549999999999841e+000	8.100892e+000
9.559999999999841e+000	8.110510e+000
9.569999999999840e+000	8.120128e+000
9.579999999999840e+000	8.129745e+000
9.589999999999840e+000	8.139362e+000
9.599999999999840e+000	8.148980e+000
9.609999999999840e+000	8.158598e+000
9.619999999999839e+000	8.168216e+000
9.629999999999839e+000	8.177833e+000
9.639999999999839e+000	8.187450e+000
9.649999999999839e+000	8.197068e+000
9.659999999999839e+000	8.206686e+000
9.669999999999838e+000	8.216304e+000
9.679999999999838e+000	8.225922e+000
9.689999999999838e+000	8.235538e+000
9.699999999999838e+000	8.245156e+000
9.709999999999837e+000	8.254774e+000
9.719999999999837e+000	8.264392e+000
9.729999999999837e+000	8.274010e+000
9.739999999999837e+000	8.283628e+000
9.749999999999837e+000	8.293244e+000
9.759999999999836e+000	8.302862e+000
9.769999999999836e+000	8.312480e+000
9.779999999999836e+000	8.322098e+000
9.789999999999836e+000	8.331715e+000
9.799999999999836e+000	8.341332e+000
9.809999999999835e+000	8.350950e+000
9.819999999999835e+000	8.360568e+000
9.829999999999835e+000	8.370185e+000
9.839999999999835e+000	8.379803e+000
9.849999999999834e+000	8.389420e+000
9.859999999999834e+000	8.399037e+000
9.869999999999834e+000	8.408655e+000
9.879999999999834e+000	8.418272e+000
9.889999999999834e+000	8.427890e+000
9.899999999999833e+000	8.437507e+000
9.909999999999833e+000	8.447124e+000
9.919999999999833e+000	8.456741e+000
9.929999999999833e+000	8.466358e+000
9.939999999999833e+000	8.475976e+000
9.949999999999832e+000	8.485593e+000
9.959999999999832e+000	8.495210e+000
9.969999999999832e+000	8.504827e+000
9.979999999999832e+000	8.514443e+000
9.989999999999832e+000	8.524060e+000
9.999999999999831e+000	8.533678e+000
1.000999999999983e+001	8.543294e+000
1.001999999999983e+001	8.552911e+000
1.002999999999983e+001	8.562528e+000
1.003999999999983e+001	8.572145e+000
1.004999999999983e+001	8.581761e+000
1.005999999999983e+001	8.591377e+000
1.006999999999983e+001	8.600994e+000
1.007999999999983e+001	8.610611e+000
1.008999999999983e+001	8.620227e+000
1.009999999999983e+001	8.629843e+000
1.010999999999983e+001	8.639460e+000
1.011999999999983e+001	8.649076e+000
1.012999999999983e+001	8.658691e+000
1.013999999999983e+001	8.668307e+000
1.014999999999983e+001	8.677923e+000
1.015999999999983e+001	8.687539e+000
1.016999999999983e+001	8.697155e+000
1.017999999999983e+001	8.706771e+000
1.018999999999983e+001	8.716386e+000
1.019999999999983e+001	8.726002e+000
1.020999999999983e+001	8.735618e+000
1.021999999999983e+001	8.745233e+000
1.022999999999983e+001	8.754848e+000
1.023999999999983e+001	8.764462e+000
1.024999999999983e+001	8.774077e+000
1.025999999999983e+001	8.783692e+000
1.026999999999983e+001	8.793307e+000
1.027999999999983e+001	8.802922e+000
1.028999999999983e+001	8.812537e+000
1.029999999999983e+001	8.822151e+000
1.030999999999983e+001	8.831766e+000
1.031999999999982e+001	8.841380e+000
1.032999999999982e+001	8.850994e+000
1.033999999999982e+001	8.860608e+000
1.034999999999982e+001	8.870222e+000
1.035999999999982e+001	8.879836e+000
1.036999999999982e+001	8.889449e+000
1.037999999999982e+001	8.899063e+000
1.038999999999982e+001	8.908676e+000
1.039999999999982e+001	8.918289e+000
1.040999999999982e+001	8.927903e+000
1.041999999999982e+001	8.937516e+000
1.042999999999982e+001	8.947128e+000
1.043999999999982e+001	8.956741e+000
1.044999999999982e+001	8.966353e+000
1.045999999999982e+001	8.975966e+000
1.046999999999982e+001	8.985579e+000
1.047999999999982e+001	8.995191e+000
1.048999999999982e+001	9.004803e+000
1.049999999999982e+001	9.014415e+000
1.050999999999982e+001	9.024026e+000
1.051999999999982e+001	9.033637e+000
1.052999999999982e+001	9.043249e+000
1.053999999999982e+001	9.052860e+000
1.054999999999982e+001	9.062470e+000
1.055999999999982e+001	9.072082e+000
1.056999999999982e+001	9.081692e+000
1.057999999999982e+001	9.091302e+000
1.058999999999982e+001	9.100912e+000
1.059999999999982e+001	9.110522e+000
1.060999999999982e+001	9.120132e+000
1.061999999999982e+001	9.129742e+000
1.062999999999982e+001	9.139351e+000
1.063999999999982e+001	9.148960e+000
1.064999999999982e+001	9.158569e+000
1.065999999999982e+001	9.168178e+000
1.066999999999982e+001	9.177787e+000
1.067999999999982e+001	9.187395e+000
1.068999999999982e+001	9.197002e+000
1.069999999999982e+001	9.206611e+000
1.070999999999982e+001	9.216218e+000
1.071999999999982e+001	9.225825e+000
1.072999999999982e+001	9.235433e+000
1.073999999999982e+001	9.245039e+000
1.074999999999982e+001	9.254645e+000
1.075999999999982e+001	9.264252e+000
1.076999999999982e+001	9.273857e+000
1.077999999999982e+001	9.283463e+000
1.078999999999981e+001	9.293069e+000
1.079999999999981e+001	9.302673e+000
1.080999999999981e+001	9.312278e+000
1.081999999999981e+001	9.321882e+000
1.082999999999981e+001	9.331487e+000
1.083999999999981e+001	9.341090e+000
1.084999999999981e+001	9.350694e+000
1.085999999999981e+001	9.360296e+000
1.086999999999981e+001	9.369899e+000
1.087999999999981e+001	9.379501e+000
1.088999999999981e+001	9.389103e+000
1.089999999999981e+001	9.398705e+000
1.090999999999981e+001	9.408306e+000
1.091999999999981e+001	9.417907e+000
1.092999999999981e+001	9.427506e+000
1.093999999999981e+001	9.437106e+000
1.094999999999981e+001	9.446706e+000
1.095999999999981e+001	9.456305e+000
1.096999999999981e+001	9.465903e+000
1.097999999999981e+001	9.475501e+000
1.098999999999981e+001	9.485098e+000
1.099999999999981e+001	9.494696e+000
1.100999999999981e+001	9.504292e+000
1.101999999999981e+001	9.513887e+000
1.102999999999981e+001	9.523482e+000
1.103999999999981e+001	9.533077e+000
1.104999999999981e+001	9.542671e+000
1.105999999999981e+001	9.552265e+000
1.106999999999981e+001	9.561857e+000
1.107999999999981e+001	9.571449e+000
1.108999999999981e+001	9.581041e+000
1.109999999999981e+001	9.590632e+000
1.110999999999981e+001	9.600222e+000
1.111999999999981e+001	9.609812e+000
1.112999999999981e+001	9.619400e+000
1.113999999999981e+001	9.628987e+000
1.114999999999981e+001	9.638575e+000
1.115999999999981e+001	9.648161e+000
1.116999999999981e+001	9.657745e+000
1.117999999999981e+001	9.667330e+000
1.118999999999981e+001	9.676913e+000
1.119999999999981e+001	9.686496e+000
1.120999999999981e+001	9.696077e+000
1.121999999999981e+001	9.705658e+000
1.122999999999981e+001	9.715237e+000
1.123999999999981e+001	9.724814e+000
1.124999999999981e+001	9.734392e+000
1.125999999999980e+001	9.743968e+000
1.126999999999980e+001	9.753542e+000
1.127999999999980e+001	9.763115e+000
1.128999999999980e+001	9.772687e+000
1.129999999999980e+001	9.782257e+000
1.130999999999980e+001	9.791826e+000
1.131999999999980e+001	9.801394e+000
1.132999999999980e+001	9.810960e+000
1.133999999999980e+001	9.820524e+000
1.134999999999980e+001	9.830087e+000
1.135999999999980e+001	9.839647e+000
1.136999999999980e+001	9.849206e+000
1.137999999999980e+001	9.858763e+000
1.138999999999980e+001	9.868318e+000
1.139999999999980e+001	9.877871e+000
1.140999999999980e+001	9.887421e+000
1.141999999999980e+001	9.896969e+000
1.142999999999980e+001	9.906514e+000
1.143999999999980e+001	9.916058e+000
1.144999999999980e+001	9.925597e+000
1.145999999999980e+001	9.935135e+000
1.146999999999980e+001	9.944670e+000
1.147999999999980e+001	9.954201e+000
1.148999999999980e+001	9.963729e+000
1.149999999999980e+001	9.973253e+000
1.150999999999980e+001	9.982775e+000
1.151999999999980e+001	9.992291e+000
1.152999999999980e+001	1.000180e+001
1.153999999999980e+001	1.001131e+001
1.154999999999980e+001	1.002082e+001
1.155999999999980e+001	1.003032e+001
1.156999999999980e+001	1.003981e+001
1.157999999999980e+001	1.004930e+001
1.158999999999980e+001	1.005878e+001
1.159999999999980e+001	1.006826e+001
1.160999999999980e+001	1.007773e+001
1.161999999999980e+001	1.008719e+001
1.162999999999980e+001	1.009665e+001
1.163999999999980e+001	1.010610e+001
1.164999999999980e+001	1.011554e+001
1.165999999999980e+001	1.012497e+001
1.166999999999980e+001	1.013439e+001
1.167999999999980e+001	1.014380e+001
1.168999999999980e+001	1.015320e+001
1.169999999999980e+001	1.016258e+001
1.170999999999980e+001	1.017196e+001
1.171999999999980e+001	1.018131e+001
1.172999999999979e+001	1.019066e+001
1.173999999999979e+001	1.019998e+001
1.174999999999979e+001	1.020929e+001
1.175999999999979e+001	1.021858e+001
1.176999999999979e+001	1.022784e+001
1.177999999999979e+001	1.023708e+001
1.178999999999979e+001	1.024629e+001
1.179999999999979e+001	1.025548e+001
1.180999999999979e+001	1.026463e+001
1.181999999999979e+001	1.027374e+001
1.182999999999979e+001	1.028281e+001
1.183999999999979e+001	1.029184e+001
1.184999999999979e+001	1.030081e+001
1.185999999999979e+001	1.030973e+001
1.186999999999979e+001	1.031858e+001
1.187999999999979e+001	1.032735e+001
1.188999999999979e+001	1.033604e+001
1.189999999999979e+001	1.034463e+001
1.190999999999979e+001	1.035311e+001
1.191999999999979e+001	1.036145e+001
1.192999999999979e+001	1.036964e+001
1.193999999999979e+001	1.037765e+001
1.194999999999979e+001	1.038546e+001
1.195999999999979e+001	1.039301e+001
1.196999999999979e+001	1.040028e+001
1.197999999999979e+001	1.040721e+001
1.198999999999979e+001	1.041374e+001
1.199999999999979e+001	1.041981e+001
1.200999999999979e+001	1.042536e+001
1.201999999999979e+001	1.043032e+001
1.202999999999979e+001	1.043466e+001
1.203999999999979e+001	1.043833e+001
1.204999999999979e+001	1.044135e+001
1.205999999999979e+001	1.044375e+001
1.206999999999979e+001	1.044560e+001
1.207999999999979e+001	1.044699e+001
1.208999999999979e+001	1.044800e+001
1.209999999999979e+001	1.044873e+001
1.210999999999979e+001	1.044924e+001
1.211999999999979e+001	1.044960e+001
1.212999999999979e+001	1.044986e+001
1.213999999999979e+001	1.045003e+001
1.214999999999979e+001	1.045015e+001
1.215999999999979e+001	1.045024e+001
1.216999999999979e+001	1.045030e+001
1.217999999999979e+001	1.045034e+001
1.218999999999979e+001	1.045038e+001
1.219999999999978e+001	1.045040e+001
1.220999999999978e+001	1.045042e+001
1.221999999999978e+001	1.045043e+001
1.222999999999978e+001	1.045045e+001
1.223999999999978e+001	1.045046e+001
1.224999999999978e+001	1.045047e+001
1.225999999999978e+001	1.045047e+001
1.226999999999978e+001	1.045048e+001
1.227999999999978e+001	1.045049e+001
1.228999999999978e+001	1.045050e+001
1.229999999999978e+001	1.045051e+001
1.230999999999978e+001	1.045051e+001
1.231999999999978e+001	1.045052e+001
1.232999999999978e+001	1.045053e+001
1.233999999999978e+001	1.045053e+001
1.234999999999978e+001	1.045054e+001
1.235999999999978e+001	1.045055e+001
1.236999999999978e+001	1.045056e+001
1.237999999999978e+001	1.045056e+001
1.238999999999978e+001	1.045057e+001
1.239999999999978e+001	1.045058e+001
1.240999999999978e+001	1.045058e+001
1.241999999999978e+001	1.045059e+001
1.242999999999978e+001	1.045060e+001
1.243999999999978e+001	1.045061e+001
1.244999999999978e+001	1.045061e+001
1.245999999999978e+001	1.045062e+001
1.246999999999978e+001	1.045063e+001
1.247999999999978e+001	1.045063e+001
1.248999999999978e+001	1.045064e+001
1.249999999999978e+001	1.045065e+001
1.250999999999978e+001	1.045066e+001
1.251999999999978e+001	1.045066e+001
1.252999999999978e+001	1.045067e+001
1.253999999999978e+001	1.045068e+001
1.254999999999978e+001	1.045068e+001
1.255999999999978e+001	1.045069e+001
1.256999999999978e+001	1.045070e+001
1.257999999999978e+001	1.045071e+001
1.258999999999978e+001	1.045071e+001
1.259999999999978e+001	1.045072e+001
1.260999999999978e+001	1.045073e+001
1.261999999999978e+001	1.045073e+001
1.262999999999978e+001	1.045074e+001
1.263999999999978e+001	1.045075e+001
1.264999999999978e+001	1.045076e+001
1.265999999999978e+001	1.045076e+001
1.266999999999977e+001	1.045077e+001
1.267999999999977e+001	1.045078e+001
1.268999999999977e+001	1.045078e+001
1.269999999999977e+001	1.045079e+001
1.270999999999977e+001	1.045080e+001
1.271999999999977e+001	1.045081e+001
1.272999999999977e+001	1.045081e+001
1.273999999999977e+001	1.045082e+001
1.274999999999977e+001	1.045083e+001
1.275999999999977e+001	1.045083e+001
1.276999999999977e+001	1.045084e+001
1.277999999999977e+001	1.045085e+001
1.278999999999977e+001	1.045086e+001
1.279999999999977e+001	1.045086e+001
1.280999999999977e+001	1.045087e+001
1.281999999999977e+001	1.045088e+001
1.282999999999977e+001	1.045088e+001
1.283999999999977e+001	1.045089e+001
1.284999999999977e+001	1.045090e+001
1.285999999999977e+001	1.045090e+001
1.286999999999977e+001	1.045091e+001
1.287999999999977e+001	1.045092e+001
1.288999999999977e+001	1.045093e+001
1.289999999999977e+001	1.045093e+001
1.290999999999977e+001	1.045094e+001
1.291999999999977e+001	1.045095e+001
1.292999999999977e+001	1.045096e+001
1.293999999999977e+001	1.045096e+001
1.294999999999977e+001	1.045097e+001
1.295999999999977e+001	1.045098e+001
1.296999999999977e+001	1.045098e+001
1.297999999999977e+001	1.045099e+001
1.298999999999977e+001	1.045100e+001
1.299999999999977e+001	1.045070e+001
1.300999999999977e+001	1.045101e+001
1.301999999999977e+001	1.045102e+001
1.302999999999977e+001	1.045103e+001
1.303999999999977e+001	1.045103e+001
1.304999999999977e+001	1.045104e+001
1.305999999999977e+001	1.045105e+001
1.306999999999977e+001	1.045105e+001
1.307999999999977e+001	1.045106e+001
1.308999999999977e+001	1.045107e+001
1.309999999999977e+001	1.045108e+001
1.310999999999977e+001	1.045108e+001
1.311999999999977e+001	1.045109e+001
1.312999999999977e+001	1.045110e+001
1.313999999999976e+001	1.045110e+001
1.314999999999976e+001	1.045111e+001
1.315999999999976e+001	1.045112e+001
1.316999999999976e+001	1.045113e+001
1.317999999999976e+001	1.045113e+001
1.318999999999976e+001	1.045114e+001
1.319999999999976e+001	1.045115e+001
1.320999999999976e+001	1.045115e+001
1.321999999999976e+001	1.045116e+001
1.322999999999976e+001	1.045117e+001
1.323999999999976e+001	1.045118e+001
1.324999999999976e+001	1.045118e+001
1.325999999999976e+001	1.045119e+001
1.326999999999976e+001	1.045120e+001
1.327999999999976e+001	1.045120e+001
1.328999999999976e+001	1.045121e+001
1.329999999999976e+001	1.045122e+001
1.330999999999976e+001	1.045123e+001
1.331999999999976e+001	1.045123e+001
1.332999999999976e+001	1.045124e+001
1.333999999999976e+001	1.045125e+001
1.334999999999976e+001	1.045125e+001
1.335999999999976e+001	1.045126e+001
1.336999999999976e+001	1.045127e+001
1.337999999999976e+001	1.045127e+001
1.338999999999976e+001	1.045128e+001
1.339999999999976e+001	1.045129e+001
1.340999999999976e+001	1.045130e+001
1.341999999999976e+001	1.045130e+001
1.342999999999976e+001	1.045131e+001
1.343999999999976e+001	1.045132e+001
1.344999999999976e+001	1.045132e+001
1.345999999999976e+001	1.045133e+001
1.346999999999976e+001	1.045134e+001
1.347999999999976e+001	1.045135e+001
1.348999999999976e+001	1.045135e+001
1.349999999999976e+001	1.045136e+001
1.350999999999976e+001	1.045137e+001
1.351999999999976e+001	1.045137e+001
1.352999999999976e+001	1.045138e+001
1.353999999999976e+001	1.045139e+001
1.354999999999976e+001	1.045140e+001
1.355999999999976e+001	1.045140e+001
1.356999999999976e+001	1.045141e+001
1.357999999999976e+001	1.045142e+001
1.358999999999976e+001	1.045142e+001
1.359999999999976e+001	1.045143e+001
1.360999999999975e+001	1.045144e+001
1.361999999999975e+001	1.045144e+001
1.362999999999975e+001	1.045145e+001
1.363999999999975e+001	1.045146e+001
1.364999999999975e+001	1.045147e+001
1.365999999999975e+001	1.045147e+001
1.366999999999975e+001	1.045148e+001
1.367999999999975e+001	1.045149e+001
1.368999999999975e+001	1.045149e+001
1.369999999999975e+001	1.045150e+001
1.370999999999975e+001	1.045151e+001
1.371999999999975e+001	1.045152e+001
1.372999999999975e+001	1.045152e+001
1.373999999999975e+001	1.045153e+001
1.374999999999975e+001	1.045154e+001
1.375999999999975e+001	1.045154e+001
1.376999999999975e+001	1.045155e+001
1.377999999999975e+001	1.045156e+001
1.378999999999975e+001	1.045157e+001
1.379999999999975e+001	1.045157e+001
1.380999999999975e+001	1.045158e+001
1.381999999999975e+001	1.045159e+001
1.382999999999975e+001	1.045159e+001
1.383999999999975e+001	1.045160e+001
1.384999999999975e+001	1.045161e+001
1.385999999999975e+001	1.045162e+001
1.386999999999975e+001	1.045162e+001
1.387999999999975e+001	1.045163e+001
1.388999999999975e+001	1.045164e+001
1.389999999999975e+001	1.045164e+001
1.390999999999975e+001	1.045165e+001
1.391999999999975e+001	1.045166e+001
1.392999999999975e+001	1.045166e+001
1.393999999999975e+001	1.045167e+001
1.394999999999975e+001	1.045168e+001
1.395999999999975e+001	1.045169e+001
1.396999999999975e+001	1.045169e+001
1.397999999999975e+001	1.045170e+001
1.398999999999975e+001	1.045171e+001
1.399999999999975e+001	1.045171e+001
1.400999999999975e+001	1.045172e+001
1.401999999999975e+001	1.045173e+001
1.402999999999975e+001	1.045174e+001
1.403999999999975e+001	1.045174e+001
1.404999999999975e+001	1.045175e+001
1.405999999999975e+001	1.045176e+001
1.406999999999974e+001	1.045176e+001
1.407999999999974e+001	1.045177e+001
1.408999999999974e+001	1.045178e+001
1.409999999999974e+001	1.045179e+001
1.410999999999974e+001	1.045179e+001
1.411999999999974e+001	1.045180e+001
1.412999999999974e+001	1.045181e+001
1.413999999999974e+001	1.045181e+001
1.414999999999974e+001	1.045182e+001
1.415999999999974e+001	1.045183e+001
1.416999999999974e+001	1.045183e+001
1.417999999999974e+001	1.045184e+001
1.418999999999974e+001	1.045185e+001
1.419999999999974e+001	1.045186e+001
1.420999999999974e+001	1.045186e+001
1.421999999999974e+001	1.045187e+001
1.422999999999974e+001	1.045188e+001
1.423999999999974e+001	1.045188e+001
1.424999999999974e+001	1.045189e+001
1.425999999999974e+001	1.045190e+001
1.426999999999974e+001	1.045191e+001
1.427999999999974e+001	1.045191e+001
1.428999999999974e+001	1.045192e+001
1.429999999999974e+001	1.045193e+001
1.430999999999974e+001	1.045193e+001
1.431999999999974e+001	1.045194e+001
1.432999999999974e+001	1.045195e+001
1.433999999999974e+001	1.045195e+001
1.434999999999974e+001	1.045196e+001
1.435999999999974e+001	1.045197e+001
1.436999999999974e+001	1.045198e+001
1.437999999999974e+001	1.045198e+001
1.438999999999974e+001	1.045199e+001
1.439999999999974e+001	1.045200e+001
1.440999999999974e+001	1.045200e+001
1.441999999999974e+001	1.045201e+001
1.442999999999974e+001	1.045202e+001
1.443999999999974e+001	1.045202e+001
1.444999999999974e+001	1.045203e+001
1.445999999999974e+001	1.045204e+001
1.446999999999974e+001	1.045205e+001
1.447999999999974e+001	1.045205e+001
1.448999999999974e+001	1.045206e+001
1.449999999999974e+001	1.045207e+001
1.450999999999974e+001	1.045207e+001
1.451999999999974e+001	1.045208e+001
1.452999999999974e+001	1.045209e+001
1.453999999999973e+001	1.045210e+001
1.454999999999973e+001	1.045210e+001
1.455999999999973e+001	1.045211e+001
1.456999999999973e+001	1.045212e+001
1.457999999999973e+001	1.045212e+001
1.458999999999973e+001	1.045213e+001
1.459999999999973e+001	1.045214e+001
1.460999999999973e+001	1.045214e+001
1.461999999999973e+001	1.045215e+001
1.462999999999973e+001	1.045216e+001
1.463999999999973e+001	1.045217e+001
1.464999999999973e+001	1.045217e+001
1.465999999999973e+001	1.045218e+001
1.466999999999973e+001	1.045219e+001
1.467999999999973e+001	1.045219e+001
1.468999999999973e+001	1.045220e+001
1.469999999999973e+001	1.045221e+001
1.470999999999973e+001	1.045222e+001
1.471999999999973e+001	1.045222e+001
1.472999999999973e+001	1.045223e+001
1.473999999999973e+001	1.045224e+001
1.474999999999973e+001	1.045224e+001
1.475999999999973e+001	1.045225e+001
1.476999999999973e+001	1.045226e+001
1.477999999999973e+001	1.045226e+001
1.478999999999973e+001	1.045227e+001
1.479999999999973e+001	1.045228e+001
1.480999999999973e+001	1.045229e+001
1.481999999999973e+001	1.045229e+001
1.482999999999973e+001	1.045230e+001
1.483999999999973e+001	1.045231e+001
1.484999999999973e+001	1.045231e+001
1.485999999999973e+001	1.045232e+001
1.486999999999973e+001	1.045233e+001
1.487999999999973e+001	1.045234e+001
1.488999999999973e+001	1.045234e+001
1.489999999999973e+001	1.045235e+001
1.490999999999973e+001	1.045236e+001
1.491999999999973e+001	1.045236e+001
1.492999999999973e+001	1.045237e+001
1.493999999999973e+001	1.045238e+001
1.494999999999973e+001	1.045238e+001
1.495999999999973e+001	1.045239e+001
1.496999999999973e+001	1.045240e+001
1.497999999999973e+001	1.045240e+001
1.498999999999973e+001	1.045241e+001
1.499999999999973e+001	1.045242e+001
1.500999999999972e+001	1.045243e+001
1.501999999999972e+001	1.045243e+001
1.502999999999972e+001	1.045244e+001
1.503999999999972e+001	1.045245e+001
1.504999999999972e+001	1.045245e+001
1.505999999999972e+001	1.045246e+001
1.506999999999972e+001	1.045247e+001
1.507999999999972e+001	1.045248e+001
1.508999999999972e+001	1.045248e+001
1.509999999999972e+001	1.045249e+001
1.510999999999972e+001	1.045250e+001
1.511999999999972e+001	1.045250e+001
1.512999999999972e+001	1.045251e+001
1.513999999999972e+001	1.045252e+001
1.514999999999972e+001	1.045253e+001
1.515999999999972e+001	1.045253e+001
1.516999999999972e+001	1.045254e+001
1.517999999999972e+001	1.045255e+001
1.518999999999972e+001	1.045255e+001
1.519999999999972e+001	1.045256e+001
1.520999999999972e+001	1.045257e+001
1.521999999999972e+001	1.045257e+001
1.522999999999972e+001	1.045258e+001
1.523999999999972e+001	1.045259e+001
1.524999999999972e+001	1.045260e+001
1.525999999999972e+001	1.045260e+001
1.526999999999972e+001	1.045261e+001
1.527999999999972e+001	1.045262e+001
1.528999999999972e+001	1.045262e+001
1.529999999999972e+001	1.045263e+001
1.530999999999972e+001	1.045264e+001
1.531999999999972e+001	1.045264e+001
1.532999999999972e+001	1.045265e+001
1.533999999999972e+001	1.045266e+001
1.534999999999972e+001	1.045266e+001
1.535999999999972e+001	1.045267e+001
1.536999999999972e+001	1.045268e+001
1.537999999999972e+001	1.045269e+001
1.538999999999972e+001	1.045269e+001
1.539999999999972e+001	1.045270e+001
1.540999999999972e+001	1.045258e+001
1.541999999999972e+001	1.045271e+001
1.542999999999972e+001	1.045272e+001
1.543999999999972e+001	1.045273e+001
1.544999999999972e+001	1.045274e+001
1.545999999999972e+001	1.045274e+001
1.546999999999972e+001	1.045275e+001
1.547999999999971e+001	1.045276e+001
1.548999999999971e+001	1.045276e+001
1.549999999999971e+001	1.045277e+001
1.550999999999971e+001	1.045278e+001
1.551999999999971e+001	1.045279e+001
1.552999999999971e+001	1.045279e+001
1.553999999999971e+001	1.045280e+001
1.554999999999971e+001	1.045281e+001
1.555999999999971e+001	1.045281e+001
1.556999999999971e+001	1.045282e+001
1.557999999999971e+001	1.045283e+001
1.558999999999971e+001	1.045283e+001
1.559999999999971e+001	1.045284e+001
1.560999999999971e+001	1.045284e+001
1.561999999999971e+001	1.045286e+001
1.562999999999971e+001	1.045286e+001
1.563999999999971e+001	1.045287e+001
1.564999999999971e+001	1.045288e+001
1.565999999999971e+001	1.045288e+001
1.566999999999971e+001	1.045289e+001
1.567999999999971e+001	1.045290e+001
1.568999999999971e+001	1.045290e+001
1.569999999999971e+001	1.045291e+001
