Freq.	V(n002)/-I(V4)
1.07398941234124e-001	(1.10782622683395e+002dB,-1.77894456047846e-003°)
1.07646521362983e-001	(1.10782622683376e+002dB,-1.78304545121509e-003°)
1.07894672222983e-001	(1.10782622683398e+002dB,-1.78715579548978e-003°)
1.08143395129794e-001	(1.10782622683379e+002dB,-1.79127561507803e-003°)
1.08392691402120e-001	(1.10782622683359e+002dB,-1.79540493183122e-003°)
1.08642562361706e-001	(1.10782622683340e+002dB,-1.79954376764260e-003°)
1.08893009333343e-001	(1.10782622683320e+002dB,-1.80369214445588e-003°)
1.09144033644875e-001	(1.10782622683300e+002dB,-1.80785008426535e-003°)
1.09395636627209e-001	(1.10782622683280e+002dB,-1.81201760911597e-003°)
1.09647819614318e-001	(1.10782622683218e+002dB,-1.81619474109482e-003°)
1.09900583943252e-001	(1.10782622683198e+002dB,-1.82038150236608e-003°)
1.10153930954141e-001	(1.10782622683178e+002dB,-1.82457791511878e-003°)
1.10407861990207e-001	(1.10782622683158e+002dB,-1.82878400160196e-003°)
1.10662378397766e-001	(1.10782622683137e+002dB,-1.83299978411585e-003°)
1.10917481526240e-001	(1.10782622683117e+002dB,-1.83722528501207e-003°)
1.11173172728159e-001	(1.10782622683096e+002dB,-1.84146052669385e-003°)
1.11429453359173e-001	(1.10782622683075e+002dB,-1.84570553161603e-003°)
1.11686324778056e-001	(1.10782622683055e+002dB,-1.84996032228513e-003°)
1.11943788346715e-001	(1.10782622683034e+002dB,-1.85422492125970e-003°)
1.12201845430196e-001	(1.10782622683013e+002dB,-1.85849935115020e-003°)
1.12460497396692e-001	(1.10782622682992e+002dB,-1.86278363461921e-003°)
1.12719745617551e-001	(1.10782622682970e+002dB,-1.86707779438160e-003°)
1.12979591467279e-001	(1.10782622682949e+002dB,-1.87138185320451e-003°)
1.13240036323555e-001	(1.10782622682928e+002dB,-1.87569583390777e-003°)
1.13501081567231e-001	(1.10782622682906e+002dB,-1.88001975936356e-003°)
1.13762728582343e-001	(1.10782622682926e+002dB,-1.88435365250597e-003°)
1.14024978756117e-001	(1.10782622682905e+002dB,-1.88869753629481e-003°)
1.14287833478977e-001	(1.10782622682883e+002dB,-1.89305143376995e-003°)
1.14551294144553e-001	(1.10782622682861e+002dB,-1.89741536801532e-003°)
1.14815362149688e-001	(1.10782622682839e+002dB,-1.90178936216805e-003°)
1.15080038894443e-001	(1.10782622682817e+002dB,-1.90617343941866e-003°)
1.15345325782109e-001	(1.10782622682753e+002dB,-1.91056762300187e-003°)
1.15611224219209e-001	(1.10782622682731e+002dB,-1.91497193623353e-003°)
1.15877735615512e-001	(1.10782622682708e+002dB,-1.91938640245574e-003°)
1.16144861384034e-001	(1.10782622682686e+002dB,-1.92381104507356e-003°)
1.16412602941049e-001	(1.10782622682705e+002dB,-1.92824588755527e-003°)
1.16680961706096e-001	(1.10782622682682e+002dB,-1.93269095339545e-003°)
1.16949939101987e-001	(1.10782622682660e+002dB,-1.93714626617063e-003°)
1.17219536554813e-001	(1.10782622682637e+002dB,-1.94161184950248e-003°)
1.17489755493952e-001	(1.10782622682614e+002dB,-1.94608772706701e-003°)
1.17760597352080e-001	(1.10782622682591e+002dB,-1.95057392259491e-003°)
1.18032063565172e-001	(1.10782622682567e+002dB,-1.95507045987156e-003°)
1.18304155572516e-001	(1.10782622682544e+002dB,-1.95957736273713e-003°)
1.18576874816716e-001	(1.10782622682521e+002dB,-1.96409465508677e-003°)
1.18850222743701e-001	(1.10782622682497e+002dB,-1.96862236087072e-003°)
1.19124200802737e-001	(1.10782622682515e+002dB,-1.97316050410392e-003°)
1.19398810446427e-001	(1.10782622682491e+002dB,-1.97770910882820e-003°)
1.19674053130724e-001	(1.10782622682467e+002dB,-1.98226819916922e-003°)
1.19949930314937e-001	(1.10782622682443e+002dB,-1.98683779929893e-003°)
1.20226443461741e-001	(1.10782622682419e+002dB,-1.99141793344476e-003°)
1.20503594037179e-001	(1.10782622682395e+002dB,-1.99600862589028e-003°)
1.20781383510677e-001	(1.10782622682371e+002dB,-2.00060990097477e-003°)
1.21059813355048e-001	(1.10782622682346e+002dB,-2.00522178309378e-003°)
1.21338885046497e-001	(1.10782622682322e+002dB,-2.00984429669900e-003°)
1.21618600064636e-001	(1.10782622682339e+002dB,-2.01447746630826e-003°)
1.21898959892486e-001	(1.10782622682314e+002dB,-2.01912131646681e-003°)
1.22179966016487e-001	(1.10782622682289e+002dB,-2.02377587180558e-003°)
1.22461619926504e-001	(1.10782622682264e+002dB,-2.02844115700255e-003°)
1.22743923115840e-001	(1.10782622682239e+002dB,-2.03311719679251e-003°)
1.23026877081238e-001	(1.10782622682214e+002dB,-2.03780401596748e-003°)
1.23310483322890e-001	(1.10782622682189e+002dB,-2.04250163937639e-003°)
1.23594743344450e-001	(1.10782622682163e+002dB,-2.04721009192564e-003°)
1.23879658653036e-001	(1.10782622682137e+002dB,-2.05192939857898e-003°)
1.24165230759240e-001	(1.10782622682154e+002dB,-2.05665958436759e-003°)
1.24451461177138e-001	(1.10782622682128e+002dB,-2.06140067435065e-003°)
1.24738351424294e-001	(1.10782622682102e+002dB,-2.06615269367487e-003°)
1.25025903021771e-001	(1.10782622682076e+002dB,-2.07091566753495e-003°)
1.25314117494141e-001	(1.10782622682050e+002dB,-2.07568962118373e-003°)
1.25602996369487e-001	(1.10782622682023e+002dB,-2.08047457993216e-003°)
1.25892541179416e-001	(1.10782622681913e+002dB,-2.08527056912970e-003°)
1.26182753459066e-001	(1.10782622681887e+002dB,-2.09007761424411e-003°)
1.26473634747114e-001	(1.10782622681860e+002dB,-2.09489574074197e-003°)
1.26765186585784e-001	(1.10782622681875e+002dB,-2.09972497417849e-003°)
1.27057410520853e-001	(1.10782622681848e+002dB,-2.10456534013777e-003°)
1.27350308101665e-001	(1.10782622681821e+002dB,-2.10941686429291e-003°)
1.27643880881134e-001	(1.10782622681794e+002dB,-2.11427957236623e-003°)
1.27938130415752e-001	(1.10782622681767e+002dB,-2.11915349013934e-003°)
1.28233058265601e-001	(1.10782622681739e+002dB,-2.12403864345327e-003°)
1.28528665994361e-001	(1.10782622681712e+002dB,-2.12893505820860e-003°)
1.28824955169313e-001	(1.10782622681684e+002dB,-2.13384276036565e-003°)
1.29121927361353e-001	(1.10782622681698e+002dB,-2.13876177595476e-003°)
1.29419584144998e-001	(1.10782622681670e+002dB,-2.14369213103568e-003°)
1.29717927098395e-001	(1.10782622681642e+002dB,-2.14863385175880e-003°)
1.30016957803328e-001	(1.10782622681614e+002dB,-2.15358696432470e-003°)
1.30316677845229e-001	(1.10782622681586e+002dB,-2.15855149499425e-003°)
1.30617088813183e-001	(1.10782622681474e+002dB,-2.16352747006814e-003°)
1.30918192299940e-001	(1.10782622681445e+002dB,-2.16851491596996e-003°)
1.31219989901919e-001	(1.10782622681416e+002dB,-2.17351385912197e-003°)
1.31522483219223e-001	(1.10782622681388e+002dB,-2.17852432602805e-003°)
1.31825673855640e-001	(1.10782622681400e+002dB,-2.18354634326366e-003°)
1.32129563418657e-001	(1.10782622681371e+002dB,-2.18857993743414e-003°)
1.32434153519466e-001	(1.10782622681342e+002dB,-2.19362513523755e-003°)
1.32739445772973e-001	(1.10782622681313e+002dB,-2.19868196342296e-003°)
1.33045441797808e-001	(1.10782622681283e+002dB,-2.20375044880127e-003°)
1.33352143216331e-001	(1.10782622681253e+002dB,-2.20883061824499e-003°)
1.33659551654643e-001	(1.10782622681224e+002dB,-2.21392249868876e-003°)
1.33967668742593e-001	(1.10782622681235e+002dB,-2.21902611713978e-003°)
1.34276496113785e-001	(1.10782622681205e+002dB,-2.22414150063575e-003°)
1.34586035405594e-001	(1.10782622681175e+002dB,-2.22926867630851e-003°)
1.34896288259164e-001	(1.10782622681145e+002dB,-2.23440767134180e-003°)
1.35207256319427e-001	(1.10782622681114e+002dB,-2.23955851298209e-003°)
1.35518941235103e-001	(1.10782622681084e+002dB,-2.24472122853862e-003°)
1.35831344658714e-001	(1.10782622681053e+002dB,-2.24989584538363e-003°)
1.36144468246594e-001	(1.10782622681022e+002dB,-2.25508239095239e-003°)
1.36458313658891e-001	(1.10782622681033e+002dB,-2.26028089275427e-003°)
1.36772882559584e-001	(1.10782622681002e+002dB,-2.26549137832960e-003°)
1.37088176616484e-001	(1.10782622680970e+002dB,-2.27071387531463e-003°)
1.37404197501250e-001	(1.10782622680939e+002dB,-2.27594841139853e-003°)
1.37720946889394e-001	(1.10782622680907e+002dB,-2.28119501433429e-003°)
1.38038426460287e-001	(1.10782622680875e+002dB,-2.28645371193886e-003°)
1.38356637897177e-001	(1.10782622680843e+002dB,-2.29172453209336e-003°)
1.38675582887188e-001	(1.10782622680811e+002dB,-2.29700750274315e-003°)
1.38995263121334e-001	(1.10782622680779e+002dB,-2.30230265189799e-003°)
1.39315680294529e-001	(1.10782622680747e+002dB,-2.30761000763228e-003°)
1.39636836105593e-001	(1.10782622680714e+002dB,-2.31292959808507e-003°)
1.39958732257261e-001	(1.10782622680682e+002dB,-2.31826145146025e-003°)
1.40281370456195e-001	(1.10782622680649e+002dB,-2.32360559602685e-003°)
1.40604752412990e-001	(1.10782622680616e+002dB,-2.32896206011894e-003°)
1.40928879842186e-001	(1.10782622680583e+002dB,-2.33433087213601e-003°)
1.41253754462274e-001	(1.10782622680550e+002dB,-2.33971206054292e-003°)
1.41579377995707e-001	(1.10782622680516e+002dB,-2.34510565387016e-003°)
1.41905752168908e-001	(1.10782622680483e+002dB,-2.35051168071413e-003°)
1.42232878712281e-001	(1.10782622680449e+002dB,-2.35593016973696e-003°)
1.42560759360218e-001	(1.10782622680415e+002dB,-2.36136114966697e-003°)
1.42889395851109e-001	(1.10782622680381e+002dB,-2.36680464929870e-003°)
1.43218789927353e-001	(1.10782622680388e+002dB,-2.37226069750438e-003°)
1.43548943335364e-001	(1.10782622680354e+002dB,-2.37772932318871e-003°)
1.43879857825583e-001	(1.10782622680320e+002dB,-2.38321055535715e-003°)
1.44211535152486e-001	(1.10782622680285e+002dB,-2.38870442307069e-003°)
1.44543977074591e-001	(1.10782622680208e+002dB,-2.39421095544574e-003°)
1.44877185354475e-001	(1.10782622680173e+002dB,-2.39973018170030e-003°)
1.45211161758773e-001	(1.10782622680138e+002dB,-2.40526213108534e-003°)
1.45545908058195e-001	(1.10782622680103e+002dB,-2.41080683293074e-003°)
1.45881426027534e-001	(1.10782622680067e+002dB,-2.41636431663386e-003°)
1.46217717445671e-001	(1.10782622680032e+002dB,-2.42193461166005e-003°)
1.46554784095590e-001	(1.10782622679996e+002dB,-2.42751774754235e-003°)
1.46892627764385e-001	(1.10782622679960e+002dB,-2.43311375388207e-003°)
1.47231250243271e-001	(1.10782622679924e+002dB,-2.43872266034861e-003°)
1.47570653327588e-001	(1.10782622679929e+002dB,-2.44434449669165e-003°)
1.47910838816819e-001	(1.10782622679893e+002dB,-2.44997929269403e-003°)
1.48251808514594e-001	(1.10782622679856e+002dB,-2.45562707824275e-003°)
1.48593564228699e-001	(1.10782622679819e+002dB,-2.46128788328170e-003°)
1.48936107771090e-001	(1.10782622679782e+002dB,-2.46696173782391e-003°)
1.49279440957898e-001	(1.10782622679745e+002dB,-2.47264867195162e-003°)
1.49623565609442e-001	(1.10782622679750e+002dB,-2.47834871582829e-003°)
1.49968483550236e-001	(1.10782622679712e+002dB,-2.48406189965117e-003°)
1.50314196609001e-001	(1.10782622679674e+002dB,-2.48978825372290e-003°)
1.50660706618673e-001	(1.10782622679637e+002dB,-2.49552780840409e-003°)
1.51008015416413e-001	(1.10782622679599e+002dB,-2.50128059412516e-003°)
1.51356124843619e-001	(1.10782622679560e+002dB,-2.50704664138691e-003°)
1.51705036745932e-001	(1.10782622679564e+002dB,-2.51282598077240e-003°)
1.52054752973248e-001	(1.10782622679525e+002dB,-2.51861864289896e-003°)
1.52405275379728e-001	(1.10782622679486e+002dB,-2.52442465849077e-003°)
1.52756605823806e-001	(1.10782622679448e+002dB,-2.53024405833078e-003°)
1.53108746168202e-001	(1.10782622679325e+002dB,-2.53607687324847e-003°)
1.53461698279928e-001	(1.10782622679286e+002dB,-2.54192313421755e-003°)
1.53815464030302e-001	(1.10782622679288e+002dB,-2.54778287222216e-003°)
1.54170045294954e-001	(1.10782622679248e+002dB,-2.55365611830567e-003°)
1.54525443953840e-001	(1.10782622679209e+002dB,-2.55954290361967e-003°)
1.54881661891247e-001	(1.10782622679169e+002dB,-2.56544325937523e-003°)
1.55238700995807e-001	(1.10782622679128e+002dB,-2.57135721685549e-003°)
1.55596563160506e-001	(1.10782622679088e+002dB,-2.57728480741569e-003°)
1.55955250282694e-001	(1.10782622679089e+002dB,-2.58322606249573e-003°)
1.56314764264094e-001	(1.10782622679049e+002dB,-2.58918101357072e-003°)
1.56675107010813e-001	(1.10782622679008e+002dB,-2.59514969222567e-003°)
1.57036280433354e-001	(1.10782622678925e+002dB,-2.60113213009333e-003°)
1.57398286446620e-001	(1.10782622678884e+002dB,-2.60712835891702e-003°)
1.57761126969933e-001	(1.10782622678842e+002dB,-2.61313841047562e-003°)
1.58124803927037e-001	(1.10782622678842e+002dB,-2.61916231664651e-003°)
1.58489319246110e-001	(1.10782622678800e+002dB,-2.62520010934263e-003°)
1.58854674859776e-001	(1.10782622678758e+002dB,-2.63125182058827e-003°)
1.59220872705115e-001	(1.10782622678716e+002dB,-2.63731748246909e-003°)
1.59587914723672e-001	(1.10782622678673e+002dB,-2.64339712714459e-003°)
1.59955802861465e-001	(1.10782622678672e+002dB,-2.64949078686116e-003°)
1.60324539069002e-001	(1.10782622678630e+002dB,-2.65559849390136e-003°)
1.60694125301286e-001	(1.10782622678587e+002dB,-2.66172028066032e-003°)
1.61064563517825e-001	(1.10782622678460e+002dB,-2.66785617956953e-003°)
1.61435855682647e-001	(1.10782622678416e+002dB,-2.67400622321215e-003°)
1.61808003764305e-001	(1.10782622678373e+002dB,-2.68017044416949e-003°)
1.62181009735891e-001	(1.10782622678371e+002dB,-2.68634887513651e-003°)
1.62554875575047e-001	(1.10782622678327e+002dB,-2.69254154884490e-003°)
1.62929603263970e-001	(1.10782622678282e+002dB,-2.69874849814047e-003°)
1.63305194789432e-001	(1.10782622678238e+002dB,-2.70496975593183e-003°)
1.63681652142779e-001	(1.10782622678193e+002dB,-2.71120535520348e-003°)
1.64058977319952e-001	(1.10782622678190e+002dB,-2.71745532902904e-003°)
1.64437172321491e-001	(1.10782622678145e+002dB,-2.72371971051906e-003°)
1.64816239152549e-001	(1.10782622678100e+002dB,-2.72999853289981e-003°)
1.65196179822900e-001	(1.10782622678054e+002dB,-2.73629182946090e-003°)
1.65576996346951e-001	(1.10782622678009e+002dB,-2.74259963356881e-003°)
1.65958690743754e-001	(1.10782622678004e+002dB,-2.74892197868008e-003°)
1.66341265037015e-001	(1.10782622677958e+002dB,-2.75525889828874e-003°)
1.66724721255104e-001	(1.10782622677912e+002dB,-2.76161042600574e-003°)
1.67109061431069e-001	(1.10782622677865e+002dB,-2.76797659550621e-003°)
1.67494287602642e-001	(1.10782622677860e+002dB,-2.77435744055630e-003°)
1.67880401812254e-001	(1.10782622677813e+002dB,-2.78075299495995e-003°)
1.68267406107045e-001	(1.10782622677766e+002dB,-2.78716329263906e-003°)
1.68655302538872e-001	(1.10782622677635e+002dB,-2.79358836755363e-003°)
1.69044093164324e-001	(1.10782622677588e+002dB,-2.80002825382231e-003°)
1.69433780044731e-001	(1.10782622677540e+002dB,-2.80648298556186e-003°)
1.69824365246172e-001	(1.10782622677533e+002dB,-2.81295259700832e-003°)
1.70215850839493e-001	(1.10782622677485e+002dB,-2.81943712243586e-003°)
1.70608238900310e-001	(1.10782622677437e+002dB,-2.82593659623818e-003°)
1.71001531509027e-001	(1.10782622677388e+002dB,-2.83245105287501e-003°)
1.71395730750840e-001	(1.10782622677381e+002dB,-2.83898052689883e-003°)
1.71790838715757e-001	(1.10782622677331e+002dB,-2.84552505290110e-003°)
1.72186857498599e-001	(1.10782622677282e+002dB,-2.85208466559388e-003°)
1.72583789199018e-001	(1.10782622677191e+002dB,-2.85865939974181e-003°)
1.72981635921508e-001	(1.10782622677141e+002dB,-2.86524929023089e-003°)
1.73380399775412e-001	(1.10782622677132e+002dB,-2.87185437200015e-003°)
1.73780082874935e-001	(1.10782622677082e+002dB,-2.87847468004155e-003°)
1.74180687339159e-001	(1.10782622677031e+002dB,-2.88511024946908e-003°)
1.74582215292048e-001	(1.10782622676981e+002dB,-2.89176111546383e-003°)
1.74984668862463e-001	(1.10782622676929e+002dB,-2.89842731328802e-003°)
1.75388050184174e-001	(1.10782622676878e+002dB,-2.90510887828523e-003°)
1.75792361395867e-001	(1.10782622676827e+002dB,-2.91180584588040e-003°)
1.76197604641161e-001	(1.10782622676775e+002dB,-2.91851825158021e-003°)
1.76603782068614e-001	(1.10782622676723e+002dB,-2.92524613097313e-003°)
1.77010895831740e-001	(1.10782622676712e+002dB,-2.93198951974379e-003°)
1.77418948089014e-001	(1.10782622676660e+002dB,-2.93874845361688e-003°)
1.77827941003890e-001	(1.10782622676607e+002dB,-2.94552296844163e-003°)
1.78237876744807e-001	(1.10782622676554e+002dB,-2.95231310013584e-003°)
1.78648757485203e-001	(1.10782622676543e+002dB,-2.95911888471428e-003°)
1.79060585403527e-001	(1.10782622676489e+002dB,-2.96594035823222e-003°)
1.79473362683250e-001	(1.10782622676436e+002dB,-2.97277755687054e-003°)
1.79887091512876e-001	(1.10782622676298e+002dB,-2.97963051685086e-003°)
1.80301774085954e-001	(1.10782622676244e+002dB,-2.98649927456395e-003°)
1.80717412601090e-001	(1.10782622676231e+002dB,-2.99338386641320e-003°)
1.81134009261958e-001	(1.10782622676177e+002dB,-3.00028432887125e-003°)
1.81551566277311e-001	(1.10782622676122e+002dB,-3.00720069853800e-003°)
1.81970085860996e-001	(1.10782622676066e+002dB,-3.01413301208342e-003°)
1.82389570231961e-001	(1.10782622676053e+002dB,-3.02108130627636e-003°)
1.82810021614272e-001	(1.10782622675997e+002dB,-3.02804561792711e-003°)
1.83231442237119e-001	(1.10782622675858e+002dB,-3.03502598394503e-003°)
1.83653834334832e-001	(1.10782622675801e+002dB,-3.04202244139749e-003°)
1.84077200146893e-001	(1.10782622675787e+002dB,-3.04903502736466e-003°)
1.84501541917945e-001	(1.10782622675730e+002dB,-3.05606377899733e-003°)
1.84926861897805e-001	(1.10782622675673e+002dB,-3.06310873357575e-003°)
1.85353162341479e-001	(1.10782622675616e+002dB,-3.07016992845166e-003°)
1.85780445509167e-001	(1.10782622675600e+002dB,-3.07724740107756e-003°)
1.86208713666284e-001	(1.10782622675542e+002dB,-3.08434118894797e-003°)
1.86637969083464e-001	(1.10782622675484e+002dB,-3.09145132968817e-003°)
1.87068214036577e-001	(1.10782622675426e+002dB,-3.09857786099551e-003°)
1.87499450806739e-001	(1.10782622675409e+002dB,-3.10572082066896e-003°)
1.87931681680324e-001	(1.10782622675350e+002dB,-3.11288024655005e-003°)
1.88364908948977e-001	(1.10782622675291e+002dB,-3.12005617661221e-003°)
1.88799134909627e-001	(1.10782622675231e+002dB,-3.12724864890148e-003°)
1.89234361864495e-001	(1.10782622675213e+002dB,-3.13445770156671e-003°)
1.89670592121112e-001	(1.10782622675153e+002dB,-3.14168337279944e-003°)
1.90107827992327e-001	(1.10782622675010e+002dB,-3.14892570089436e-003°)
1.90546071796322e-001	(1.10782622674949e+002dB,-3.15618472430994e-003°)
1.90985325856621e-001	(1.10782622674930e+002dB,-3.16346048151772e-003°)
1.91425592502106e-001	(1.10782622674869e+002dB,-3.17075301106279e-003°)
1.91866874067026e-001	(1.10782622674807e+002dB,-3.17806235162452e-003°)
1.92309172891013e-001	(1.10782622674788e+002dB,-3.18538854197168e-003°)
1.92752491319091e-001	(1.10782622674726e+002dB,-3.19273162091642e-003°)
1.93196831701689e-001	(1.10782622674622e+002dB,-3.20009162739081e-003°)
1.93642196394658e-001	(1.10782622674559e+002dB,-3.20746860044768e-003°)
1.94088587759275e-001	(1.10782622674538e+002dB,-3.21486257919907e-003°)
1.94536008162263e-001	(1.10782622674475e+002dB,-3.22227360281627e-003°)
1.94984459975802e-001	(1.10782622674412e+002dB,-3.22970171060723e-003°)
1.95433945577536e-001	(1.10782622674348e+002dB,-3.23714694195495e-003°)
1.95884467350596e-001	(1.10782622674326e+002dB,-3.24460933634896e-003°)
1.96336027683602e-001	(1.10782622674261e+002dB,-3.25208893332297e-003°)
1.96788628970681e-001	(1.10782622674197e+002dB,-3.25958577254867e-003°)
1.97242273611482e-001	(1.10782622674132e+002dB,-3.26709989377353e-003°)
1.97696964011183e-001	(1.10782622674067e+002dB,-3.27463133683656e-003°)
1.98152702580507e-001	(1.10782622674001e+002dB,-3.28218014166879e-003°)
1.98609491735734e-001	(1.10782622673936e+002dB,-3.28974634829333e-003°)
1.99067333898716e-001	(1.10782622673911e+002dB,-3.29732999684119e-003°)
1.99526231496885e-001	(1.10782622673803e+002dB,-3.30493112747264e-003°)
1.99986186963271e-001	(1.10782622673737e+002dB,-3.31254978053566e-003°)
2.00447202736513e-001	(1.10782622673670e+002dB,-3.32018599640756e-003°)
2.00909281260870e-001	(1.10782622673602e+002dB,-3.32783981557502e-003°)
2.01372424986236e-001	(1.10782622673535e+002dB,-3.33551127861774e-003°)
2.01836636368153e-001	(1.10782622673508e+002dB,-3.34320042622512e-003°)
2.02301917867824e-001	(1.10782622673440e+002dB,-3.35090729913218e-003°)
2.02768271952125e-001	(1.10782622673330e+002dB,-3.35863193819991e-003°)
2.03235701093619e-001	(1.10782622673261e+002dB,-3.36637438441577e-003°)
2.03704207770569e-001	(1.10782622673192e+002dB,-3.37413467881327e-003°)
2.04173794466950e-001	(1.10782622673122e+002dB,-3.38191286253681e-003°)
2.04644463672464e-001	(1.10782622673053e+002dB,-3.38970897682557e-003°)
2.05116217882553e-001	(1.10782622673024e+002dB,-3.39752306302993e-003°)
2.05589059598411e-001	(1.10782622672954e+002dB,-3.40535516254698e-003°)
2.06062991326997e-001	(1.10782622672841e+002dB,-3.41320531690158e-003°)
2.06538015581050e-001	(1.10782622672812e+002dB,-3.42107356776352e-003°)
2.07014134879101e-001	(1.10782622672740e+002dB,-3.42895995680051e-003°)
2.07491351745488e-001	(1.10782622672669e+002dB,-3.43686452584158e-003°)
2.07969668710366e-001	(1.10782622672597e+002dB,-3.44478731679608e-003°)
2.08449088309725e-001	(1.10782622672566e+002dB,-3.45272837168645e-003°)
2.08929613085400e-001	(1.10782622672493e+002dB,-3.46068773258222e-003°)
2.09411245585086e-001	(1.10782622672420e+002dB,-3.46866544169962e-003°)
2.09893988362349e-001	(1.10782622672388e+002dB,-3.47666154135241e-003°)
2.10377843976644e-001	(1.10782622672314e+002dB,-3.48467607390180e-003°)
2.10862814993325e-001	(1.10782622672240e+002dB,-3.49270908185666e-003°)
2.11348903983661e-001	(1.10782622672208e+002dB,-3.50076060782398e-003°)
2.11836113524847e-001	(1.10782622672049e+002dB,-3.50883069442495e-003°)
2.12324446200018e-001	(1.10782622671974e+002dB,-3.51691938453036e-003°)
2.12813904598267e-001	(1.10782622671940e+002dB,-3.52502672100903e-003°)
2.13304491314654e-001	(1.10782622671864e+002dB,-3.53315274681135e-003°)
2.13796208950219e-001	(1.10782622671788e+002dB,-3.54129750503765e-003°)
2.14289060112002e-001	(1.10782622671753e+002dB,-3.54946103888767e-003°)
2.14783047413050e-001	(1.10782622671593e+002dB,-3.55764339157541e-003°)
2.15278173472433e-001	(1.10782622671516e+002dB,-3.56584460656818e-003°)
2.15774440915263e-001	(1.10782622671480e+002dB,-3.57406472733099e-003°)
2.16271852372698e-001	(1.10782622671402e+002dB,-3.58230379741191e-003°)
2.16770410481966e-001	(1.10782622671324e+002dB,-3.59056186051070e-003°)
2.17270117886371e-001	(1.10782622671287e+002dB,-3.59883896042820e-003°)
2.17770977235312e-001	(1.10782622671208e+002dB,-3.60713514101413e-003°)
2.18272991184296e-001	(1.10782622671128e+002dB,-3.61545044627135e-003°)
2.18776162394951e-001	(1.10782622671090e+002dB,-3.62378492030409e-003°)
2.19280493535041e-001	(1.10782622671010e+002dB,-3.63213860726616e-003°)
2.19785987278478e-001	(1.10782622670929e+002dB,-3.64051155146533e-003°)
2.20292646305342e-001	(1.10782622670849e+002dB,-3.64890379729416e-003°)
2.20800473301886e-001	(1.10782622670767e+002dB,-3.65731538924753e-003°)
2.21309470960560e-001	(1.10782622670686e+002dB,-3.66574637192278e-003°)
2.21819641980018e-001	(1.10782622670604e+002dB,-3.67419679002012e-003°)
2.22330989065136e-001	(1.10782622670521e+002dB,-3.68266668834287e-003°)
2.22843514927026e-001	(1.10782622670480e+002dB,-3.69115611181538e-003°)
2.23357222283049e-001	(1.10782622670397e+002dB,-3.69966510541220e-003°)
2.23872113856830e-001	(1.10782622670272e+002dB,-3.70819371424716e-003°)
2.24388192378272e-001	(1.10782622670188e+002dB,-3.71674198357352e-003°)
2.24905460583574e-001	(1.10782622670103e+002dB,-3.72530995869578e-003°)
2.25423921215239e-001	(1.10782622670019e+002dB,-3.73389768504024e-003°)
2.25943577022094e-001	(1.10782622670017e+002dB,-3.74250520817429e-003°)
2.26464430759302e-001	(1.10782622669932e+002dB,-3.75113257366237e-003°)
2.26986485188378e-001	(1.10782622669846e+002dB,-3.75977982728165e-003°)
2.27509743077203e-001	(1.10782622669801e+002dB,-3.76844701489719e-003°)
