Freq.	V(n014)/-I(V4)
1.11173172728159e-001	(1.19319067469060e+002dB,-5.35266400928940e-004°)
1.11429453359173e-001	(1.19319067469058e+002dB,-5.36500317418110e-004°)
1.11686324778056e-001	(1.19319067469056e+002dB,-5.37737078378555e-004°)
1.11943788346715e-001	(1.19319067469054e+002dB,-5.38976690367458e-004°)
1.12201845430196e-001	(1.19319067469053e+002dB,-5.40219159957120e-004°)
1.12460497396692e-001	(1.19319067469051e+002dB,-5.41464493734990e-004°)
1.12719745617551e-001	(1.19319067469049e+002dB,-5.42712698303704e-004°)
1.12979591467279e-001	(1.19319067469047e+002dB,-5.43963780281118e-004°)
1.13240036323555e-001	(1.19319067469045e+002dB,-5.45217746300345e-004°)
1.13501081567231e-001	(1.19319067469044e+002dB,-5.46474603009787e-004°)
1.13762728582343e-001	(1.19319067469042e+002dB,-5.47734357073173e-004°)
1.14024978756117e-001	(1.19319067469040e+002dB,-5.48997015169595e-004°)
1.14287833478977e-001	(1.19319067469038e+002dB,-5.50262583993540e-004°)
1.14551294144553e-001	(1.19319067469036e+002dB,-5.51531070254927e-004°)
1.14815362149688e-001	(1.19319067469034e+002dB,-5.52802480679144e-004°)
1.15080038894443e-001	(1.19319067469032e+002dB,-5.54076822007084e-004°)
1.15345325782109e-001	(1.19319067469031e+002dB,-5.55354100995176e-004°)
1.15611224219209e-001	(1.19319067469029e+002dB,-5.56634324415428e-004°)
1.15877735615512e-001	(1.19319067469027e+002dB,-5.57917499055455e-004°)
1.16144861384034e-001	(1.19319067469025e+002dB,-5.59203631718523e-004°)
1.16412602941049e-001	(1.19319067469023e+002dB,-5.60492729223578e-004°)
1.16680961706096e-001	(1.19319067469021e+002dB,-5.61784798405287e-004°)
1.16949939101987e-001	(1.19319067469019e+002dB,-5.63079846114073e-004°)
1.17219536554813e-001	(1.19319067469017e+002dB,-5.64377879216149e-004°)
1.17489755493952e-001	(1.19319067469015e+002dB,-5.65678904593558e-004°)
1.17760597352080e-001	(1.19319067469013e+002dB,-5.66982929144206e-004°)
1.18032063565172e-001	(1.19319067469011e+002dB,-5.68289959781903e-004°)
1.18304155572516e-001	(1.19319067469009e+002dB,-5.69600003436394e-004°)
1.18576874816716e-001	(1.19319067469007e+002dB,-5.70913067053401e-004°)
1.18850222743701e-001	(1.19319067469005e+002dB,-5.72229157594655e-004°)
1.19124200802737e-001	(1.19319067469003e+002dB,-5.73548282037939e-004°)
1.19398810446427e-001	(1.19319067469001e+002dB,-5.74870447377118e-004°)
1.19674053130724e-001	(1.19319067468999e+002dB,-5.76195660622182e-004°)
1.19949930314937e-001	(1.19319067468997e+002dB,-5.77523928799278e-004°)
1.20226443461741e-001	(1.19319067468995e+002dB,-5.78855258950754e-004°)
1.20503594037179e-001	(1.19319067468993e+002dB,-5.80189658135189e-004°)
1.20781383510677e-001	(1.19319067468991e+002dB,-5.81527133427434e-004°)
1.21059813355048e-001	(1.19319067468989e+002dB,-5.82867691918650e-004°)
1.21338885046497e-001	(1.19319067468987e+002dB,-5.84211340716346e-004°)
1.21618600064636e-001	(1.19319067468985e+002dB,-5.85558086944412e-004°)
1.21898959892486e-001	(1.19319067468983e+002dB,-5.86907937743164e-004°)
1.22179966016487e-001	(1.19319067468981e+002dB,-5.88260900269376e-004°)
1.22461619926504e-001	(1.19319067468979e+002dB,-5.89616981696321e-004°)
1.22743923115840e-001	(1.19319067468977e+002dB,-5.90976189213807e-004°)
1.23026877081238e-001	(1.19319067468974e+002dB,-5.92338530028218e-004°)
1.23310483322890e-001	(1.19319067468972e+002dB,-5.93704011362549e-004°)
1.23594743344450e-001	(1.19319067468970e+002dB,-5.95072640456445e-004°)
1.23879658653036e-001	(1.19319067468968e+002dB,-5.96444424566243e-004°)
1.24165230759240e-001	(1.19319067468966e+002dB,-5.97819370965004e-004°)
1.24451461177138e-001	(1.19319067468964e+002dB,-5.99197486942558e-004°)
1.24738351424294e-001	(1.19319067468961e+002dB,-6.00578779805539e-004°)
1.25025903021771e-001	(1.19319067468959e+002dB,-6.01963256877423e-004°)
1.25314117494141e-001	(1.19319067468957e+002dB,-6.03350925498571e-004°)
1.25602996369487e-001	(1.19319067468955e+002dB,-6.04741793026263e-004°)
1.25892541179416e-001	(1.19319067468953e+002dB,-6.06135866834741e-004°)
1.26182753459066e-001	(1.19319067468950e+002dB,-6.07533154315244e-004°)
1.26473634747114e-001	(1.19319067468948e+002dB,-6.08933662876053e-004°)
1.26765186585784e-001	(1.19319067468946e+002dB,-6.10337399942523e-004°)
1.27057410520853e-001	(1.19319067468944e+002dB,-6.11744372957130e-004°)
1.27350308101665e-001	(1.19319067468941e+002dB,-6.13154589379504e-004°)
1.27643880881134e-001	(1.19319067468939e+002dB,-6.14568056686472e-004°)
1.27938130415752e-001	(1.19319067468937e+002dB,-6.15984782372098e-004°)
1.28233058265601e-001	(1.19319067468934e+002dB,-6.17404773947719e-004°)
1.28528665994361e-001	(1.19319067468932e+002dB,-6.18828038941990e-004°)
1.28824955169313e-001	(1.19319067468930e+002dB,-6.20254584900920e-004°)
1.29121927361353e-001	(1.19319067468927e+002dB,-6.21684419387913e-004°)
1.29419584144998e-001	(1.19319067468925e+002dB,-6.23117549983810e-004°)
1.29717927098395e-001	(1.19319067468923e+002dB,-6.24553984286927e-004°)
1.30016957803328e-001	(1.19319067468920e+002dB,-6.25993729913094e-004°)
1.30316677845229e-001	(1.19319067468918e+002dB,-6.27436794495701e-004°)
1.30617088813183e-001	(1.19319067468915e+002dB,-6.28883185685732e-004°)
1.30918192299940e-001	(1.19319067468913e+002dB,-6.30332911151808e-004°)
1.31219989901919e-001	(1.19319067468911e+002dB,-6.31785978580231e-004°)
1.31522483219223e-001	(1.19319067468908e+002dB,-6.33242395675019e-004°)
1.31825673855640e-001	(1.19319067468906e+002dB,-6.34702170157950e-004°)
1.32129563418657e-001	(1.19319067468903e+002dB,-6.36165309768604e-004°)
1.32434153519466e-001	(1.19319067468901e+002dB,-6.37631822264400e-004°)
1.32739445772973e-001	(1.19319067468898e+002dB,-6.39101715420643e-004°)
1.33045441797808e-001	(1.19319067468896e+002dB,-6.40574997030559e-004°)
1.33352143216331e-001	(1.19319067468893e+002dB,-6.42051674905341e-004°)
1.33659551654643e-001	(1.19319067468891e+002dB,-6.43531756874187e-004°)
1.33967668742593e-001	(1.19319067468888e+002dB,-6.45015250784346e-004°)
1.34276496113785e-001	(1.19319067468886e+002dB,-6.46502164501154e-004°)
1.34586035405594e-001	(1.19319067468883e+002dB,-6.47992505908080e-004°)
1.34896288259164e-001	(1.19319067468881e+002dB,-6.49486282906765e-004°)
1.35207256319427e-001	(1.19319067468878e+002dB,-6.50983503417066e-004°)
1.35518941235103e-001	(1.19319067468875e+002dB,-6.52484175377098e-004°)
1.35831344658714e-001	(1.19319067468873e+002dB,-6.53988306743274e-004°)
1.36144468246594e-001	(1.19319067468870e+002dB,-6.55495905490348e-004°)
1.36458313658891e-001	(1.19319067468868e+002dB,-6.57006979611459e-004°)
1.36772882559584e-001	(1.19319067468865e+002dB,-6.58521537118173e-004°)
1.37088176616484e-001	(1.19319067468862e+002dB,-6.60039586040520e-004°)
1.37404197501250e-001	(1.19319067468860e+002dB,-6.61561134427047e-004°)
1.37720946889394e-001	(1.19319067468857e+002dB,-6.63086190344851e-004°)
1.38038426460287e-001	(1.19319067468854e+002dB,-6.64614761879626e-004°)
1.38356637897177e-001	(1.19319067468852e+002dB,-6.66146857135707e-004°)
1.38675582887188e-001	(1.19319067468849e+002dB,-6.67682484236111e-004°)
1.38995263121334e-001	(1.19319067468846e+002dB,-6.69221651322579e-004°)
1.39315680294529e-001	(1.19319067468843e+002dB,-6.70764366555621e-004°)
1.39636836105593e-001	(1.19319067468841e+002dB,-6.72310638114562e-004°)
1.39958732257261e-001	(1.19319067468838e+002dB,-6.73860474197578e-004°)
1.40281370456195e-001	(1.19319067468835e+002dB,-6.75413883021745e-004°)
1.40604752412990e-001	(1.19319067468832e+002dB,-6.76970872823085e-004°)
1.40928879842186e-001	(1.19319067468830e+002dB,-6.78531451856600e-004°)
1.41253754462274e-001	(1.19319067468827e+002dB,-6.80095628396325e-004°)
1.41579377995707e-001	(1.19319067468824e+002dB,-6.81663410735370e-004°)
1.41905752168908e-001	(1.19319067468821e+002dB,-6.83234807185959e-004°)
1.42232878712281e-001	(1.19319067468818e+002dB,-6.84809826079481e-004°)
1.42560759360218e-001	(1.19319067468815e+002dB,-6.86388475766528e-004°)
1.42889395851109e-001	(1.19319067468812e+002dB,-6.87970764616945e-004°)
1.43218789927353e-001	(1.19319067468810e+002dB,-6.89556701019868e-004°)
1.43548943335364e-001	(1.19319067468807e+002dB,-6.91146293383776e-004°)
1.43879857825583e-001	(1.19319067468804e+002dB,-6.92739550136529e-004°)
1.44211535152486e-001	(1.19319067468801e+002dB,-6.94336479725414e-004°)
1.44543977074591e-001	(1.19319067468798e+002dB,-6.95937090617195e-004°)
1.44877185354475e-001	(1.19319067468795e+002dB,-6.97541391298150e-004°)
1.45211161758773e-001	(1.19319067468792e+002dB,-6.99149390274122e-004°)
1.45545908058195e-001	(1.19319067468789e+002dB,-7.00761096070562e-004°)
1.45881426027534e-001	(1.19319067468786e+002dB,-7.02376517232572e-004°)
1.46217717445671e-001	(1.19319067468783e+002dB,-7.03995662324957e-004°)
1.46554784095590e-001	(1.19319067468780e+002dB,-7.05618539932261e-004°)
1.46892627764385e-001	(1.19319067468777e+002dB,-7.07245158658819e-004°)
1.47231250243271e-001	(1.19319067468774e+002dB,-7.08875527128804e-004°)
1.47570653327588e-001	(1.19319067468771e+002dB,-7.10509653986265e-004°)
1.47910838816819e-001	(1.19319067468768e+002dB,-7.12147547895181e-004°)
1.48251808514594e-001	(1.19319067468765e+002dB,-7.13789217539502e-004°)
1.48593564228699e-001	(1.19319067468761e+002dB,-7.15434671623197e-004°)
1.48936107771090e-001	(1.19319067468758e+002dB,-7.17083918870301e-004°)
1.49279440957898e-001	(1.19319067468755e+002dB,-7.18736968024957e-004°)
1.49623565609442e-001	(1.19319067468752e+002dB,-7.20393827851467e-004°)
1.49968483550236e-001	(1.19319067468749e+002dB,-7.22054507134339e-004°)
1.50314196609001e-001	(1.19319067468746e+002dB,-7.23719014678327e-004°)
1.50660706618673e-001	(1.19319067468742e+002dB,-7.25387359308486e-004°)
1.51008015416413e-001	(1.19319067468739e+002dB,-7.27059549870211e-004°)
1.51356124843619e-001	(1.19319067468736e+002dB,-7.28735595229292e-004°)
1.51705036745932e-001	(1.19319067468733e+002dB,-7.30415504271954e-004°)
1.52054752973248e-001	(1.19319067468730e+002dB,-7.32099285904907e-004°)
1.52405275379728e-001	(1.19319067468726e+002dB,-7.33786949055394e-004°)
1.52756605823806e-001	(1.19319067468723e+002dB,-7.35478502671236e-004°)
1.53108746168202e-001	(1.19319067468720e+002dB,-7.37173955720884e-004°)
1.53461698279928e-001	(1.19319067468716e+002dB,-7.38873317193459e-004°)
1.53815464030302e-001	(1.19319067468713e+002dB,-7.40576596098808e-004°)
1.54170045294954e-001	(1.19319067468710e+002dB,-7.42283801467545e-004°)
1.54525443953840e-001	(1.19319067468706e+002dB,-7.43994942351104e-004°)
1.54881661891247e-001	(1.19319067468703e+002dB,-7.45710027821783e-004°)
1.55238700995807e-001	(1.19319067468700e+002dB,-7.47429066972795e-004°)
1.55596563160506e-001	(1.19319067468696e+002dB,-7.49152068918314e-004°)
1.55955250282694e-001	(1.19319067468693e+002dB,-7.50879042793524e-004°)
1.56314764264094e-001	(1.19319067468689e+002dB,-7.52609997754669e-004°)
1.56675107010813e-001	(1.19319067468686e+002dB,-7.54344942979101e-004°)
1.57036280433354e-001	(1.19319067468682e+002dB,-7.56083887665326e-004°)
1.57398286446620e-001	(1.19319067468679e+002dB,-7.57826841033055e-004°)
1.57761126969933e-001	(1.19319067468675e+002dB,-7.59573812323255e-004°)
1.58124803927037e-001	(1.19319067468672e+002dB,-7.61324810798192e-004°)
1.58489319246110e-001	(1.19319067468668e+002dB,-7.63079845741486e-004°)
1.58854674859776e-001	(1.19319067468665e+002dB,-7.64838926458159e-004°)
1.59220872705115e-001	(1.19319067468661e+002dB,-7.66602062274680e-004°)
1.59587914723672e-001	(1.19319067468658e+002dB,-7.68369262539020e-004°)
1.59955802861465e-001	(1.19319067468654e+002dB,-7.70140536620699e-004°)
1.60324539069002e-001	(1.19319067468650e+002dB,-7.71915893910837e-004°)
1.60694125301286e-001	(1.19319067468647e+002dB,-7.73695343822200e-004°)
1.61064563517825e-001	(1.19319067468643e+002dB,-7.75478895789255e-004°)
1.61435855682647e-001	(1.19319067468639e+002dB,-7.77266559268217e-004°)
1.61808003764305e-001	(1.19319067468636e+002dB,-7.79058343737099e-004°)
1.62181009735891e-001	(1.19319067468632e+002dB,-7.80854258695765e-004°)
1.62554875575047e-001	(1.19319067468628e+002dB,-7.82654313665977e-004°)
1.62929603263970e-001	(1.19319067468625e+002dB,-7.84458518191447e-004°)
1.63305194789432e-001	(1.19319067468621e+002dB,-7.86266881837888e-004°)
1.63681652142779e-001	(1.19319067468617e+002dB,-7.88079414193064e-004°)
1.64058977319952e-001	(1.19319067468613e+002dB,-7.89896124866841e-004°)
1.64437172321491e-001	(1.19319067468609e+002dB,-7.91717023491237e-004°)
1.64816239152549e-001	(1.19319067468606e+002dB,-7.93542119720478e-004°)
1.65196179822900e-001	(1.19319067468602e+002dB,-7.95371423231040e-004°)
1.65576996346951e-001	(1.19319067468598e+002dB,-7.97204943721709e-004°)
1.65958690743754e-001	(1.19319067468594e+002dB,-7.99042690913628e-004°)
1.66341265037015e-001	(1.19319067468590e+002dB,-8.00884674550350e-004°)
1.66724721255104e-001	(1.19319067468586e+002dB,-8.02730904397888e-004°)
1.67109061431069e-001	(1.19319067468582e+002dB,-8.04581390244770e-004°)
1.67494287602642e-001	(1.19319067468578e+002dB,-8.06436141902087e-004°)
1.67880401812254e-001	(1.19319067468574e+002dB,-8.08295169203548e-004°)
1.68267406107045e-001	(1.19319067468570e+002dB,-8.10158482005530e-004°)
1.68655302538872e-001	(1.19319067468566e+002dB,-8.12026090187132e-004°)
1.69044093164324e-001	(1.19319067468562e+002dB,-8.13898003650228e-004°)
1.69433780044731e-001	(1.19319067468558e+002dB,-8.15774232319516e-004°)
1.69824365246172e-001	(1.19319067468554e+002dB,-8.17654786142574e-004°)
1.70215850839493e-001	(1.19319067468550e+002dB,-8.19539675089909e-004°)
1.70608238900310e-001	(1.19319067468546e+002dB,-8.21428909155018e-004°)
1.71001531509027e-001	(1.19319067468542e+002dB,-8.23322498354429e-004°)
1.71395730750840e-001	(1.19319067468538e+002dB,-8.25220452727765e-004°)
1.71790838715757e-001	(1.19319067468534e+002dB,-8.27122782337790e-004°)
1.72186857498599e-001	(1.19319067468529e+002dB,-8.29029497270468e-004°)
1.72583789199018e-001	(1.19319067468525e+002dB,-8.30940607635010e-004°)
1.72981635921508e-001	(1.19319067468521e+002dB,-8.32856123563934e-004°)
1.73380399775412e-001	(1.19319067468517e+002dB,-8.34776055213114e-004°)
1.73780082874935e-001	(1.19319067468512e+002dB,-8.36700412761837e-004°)
1.74180687339159e-001	(1.19319067468508e+002dB,-8.38629206412855e-004°)
1.74582215292048e-001	(1.19319067468504e+002dB,-8.40562446392439e-004°)
1.74984668862463e-001	(1.19319067468500e+002dB,-8.42500142950436e-004°)
1.75388050184174e-001	(1.19319067468495e+002dB,-8.44442306360321e-004°)
1.75792361395867e-001	(1.19319067468491e+002dB,-8.46388946919249e-004°)
1.76197604641161e-001	(1.19319067468487e+002dB,-8.48340074948116e-004°)
1.76603782068614e-001	(1.19319067468482e+002dB,-8.50295700791608e-004°)
1.77010895831740e-001	(1.19319067468478e+002dB,-8.52255834818258e-004°)
1.77418948089014e-001	(1.19319067468473e+002dB,-8.54220487420503e-004°)
1.77827941003890e-001	(1.19319067468469e+002dB,-8.56189669014733e-004°)
1.78237876744807e-001	(1.19319067468464e+002dB,-8.58163390041356e-004°)
1.78648757485203e-001	(1.19319067468460e+002dB,-8.60141660964841e-004°)
1.79060585403527e-001	(1.19319067468455e+002dB,-8.62124492273786e-004°)
1.79473362683250e-001	(1.19319067468451e+002dB,-8.64111894480965e-004°)
1.79887091512876e-001	(1.19319067468446e+002dB,-8.66103878123385e-004°)
1.80301774085954e-001	(1.19319067468442e+002dB,-8.68100453762347e-004°)
1.80717412601090e-001	(1.19319067468437e+002dB,-8.70101631983494e-004°)
1.81134009261958e-001	(1.19319067468432e+002dB,-8.72107423396876e-004°)
1.81551566277311e-001	(1.19319067468428e+002dB,-8.74117838636998e-004°)
1.81970085860996e-001	(1.19319067468423e+002dB,-8.76132888362881e-004°)
1.82389570231961e-001	(1.19319067468418e+002dB,-8.78152583258120e-004°)
1.82810021614272e-001	(1.19319067468414e+002dB,-8.80176934030934e-004°)
1.83231442237119e-001	(1.19319067468409e+002dB,-8.82205951414230e-004°)
1.83653834334832e-001	(1.19319067468404e+002dB,-8.84239646165658e-004°)
1.84077200146893e-001	(1.19319067468399e+002dB,-8.86278029067662e-004°)
1.84501541917945e-001	(1.19319067468395e+002dB,-8.88321110927548e-004°)
1.84926861897805e-001	(1.19319067468390e+002dB,-8.90368902577531e-004°)
1.85353162341479e-001	(1.19319067468385e+002dB,-8.92421414874799e-004°)
1.85780445509167e-001	(1.19319067468380e+002dB,-8.94478658701568e-004°)
1.86208713666284e-001	(1.19319067468375e+002dB,-8.96540644965139e-004°)
1.86637969083464e-001	(1.19319067468370e+002dB,-8.98607384597958e-004°)
1.87068214036577e-001	(1.19319067468365e+002dB,-9.00678888557675e-004°)
1.87499450806739e-001	(1.19319067468360e+002dB,-9.02755167827195e-004°)
1.87931681680324e-001	(1.19319067468355e+002dB,-9.04836233414745e-004°)
1.88364908948977e-001	(1.19319067468350e+002dB,-9.06922096353928e-004°)
1.88799134909627e-001	(1.19319067468345e+002dB,-9.09012767703781e-004°)
1.89234361864495e-001	(1.19319067468340e+002dB,-9.11108258548836e-004°)
1.89670592121112e-001	(1.19319067468335e+002dB,-9.13208579999176e-004°)
1.90107827992327e-001	(1.19319067468330e+002dB,-9.15313743190498e-004°)
1.90546071796322e-001	(1.19319067468325e+002dB,-9.17423759284165e-004°)
1.90985325856621e-001	(1.19319067468320e+002dB,-9.19538639467274e-004°)
1.91425592502106e-001	(1.19319067468315e+002dB,-9.21658394952708e-004°)
1.91866874067026e-001	(1.19319067468310e+002dB,-9.23783036979201e-004°)
1.92309172891013e-001	(1.19319067468304e+002dB,-9.25912576811393e-004°)
1.92752491319091e-001	(1.19319067468299e+002dB,-9.28047025739892e-004°)
1.93196831701689e-001	(1.19319067468294e+002dB,-9.30186395081334e-004°)
1.93642196394658e-001	(1.19319067468289e+002dB,-9.32330696178442e-004°)
1.94088587759275e-001	(1.19319067468283e+002dB,-9.34479940400086e-004°)
1.94536008162263e-001	(1.19319067468278e+002dB,-9.36634139141346e-004°)
1.94984459975802e-001	(1.19319067468273e+002dB,-9.38793303823570e-004°)
1.95433945577536e-001	(1.19319067468267e+002dB,-9.40957445894432e-004°)
1.95884467350596e-001	(1.19319067468262e+002dB,-9.43126576828000e-004°)
1.96336027683602e-001	(1.19319067468256e+002dB,-9.45300708124788e-004°)
1.96788628970681e-001	(1.19319067468251e+002dB,-9.47479851311826e-004°)
1.97242273611482e-001	(1.19319067468246e+002dB,-9.49664017942714e-004°)
1.97696964011183e-001	(1.19319067468240e+002dB,-9.51853219597684e-004°)
1.98152702580507e-001	(1.19319067468234e+002dB,-9.54047467883667e-004°)
1.98609491735734e-001	(1.19319067468229e+002dB,-9.56246774434348e-004°)
1.99067333898716e-001	(1.19319067468223e+002dB,-9.58451150910232e-004°)
1.99526231496885e-001	(1.19319067468218e+002dB,-9.60660608998704e-004°)
1.99986186963271e-001	(1.19319067468212e+002dB,-9.62875160414089e-004°)
2.00447202736513e-001	(1.19319067468206e+002dB,-9.65094816897720e-004°)
2.00909281260870e-001	(1.19319067468201e+002dB,-9.67319590217994e-004°)
2.01372424986236e-001	(1.19319067468195e+002dB,-9.69549492170437e-004°)
2.01836636368153e-001	(1.19319067468189e+002dB,-9.71784534577769e-004°)
2.02301917867824e-001	(1.19319067468184e+002dB,-9.74024729289960e-004°)
2.02768271952125e-001	(1.19319067468178e+002dB,-9.76270088184301e-004°)
2.03235701093619e-001	(1.19319067468172e+002dB,-9.78520623165461e-004°)
2.03704207770569e-001	(1.19319067468166e+002dB,-9.80776346165552e-004°)
2.04173794466950e-001	(1.19319067468160e+002dB,-9.83037269144193e-004°)
2.04644463672464e-001	(1.19319067468154e+002dB,-9.85303404088572e-004°)
2.05116217882553e-001	(1.19319067468148e+002dB,-9.87574763013512e-004°)
2.05589059598411e-001	(1.19319067468142e+002dB,-9.89851357961531e-004°)
2.06062991326997e-001	(1.19319067468136e+002dB,-9.92133201002909e-004°)
2.06538015581050e-001	(1.19319067468130e+002dB,-9.94420304235751e-004°)
2.07014134879101e-001	(1.19319067468124e+002dB,-9.96712679786050e-004°)
2.07491351745488e-001	(1.19319067468118e+002dB,-9.99010339807752e-004°)
2.07969668710366e-001	(1.19319067468112e+002dB,-1.00131329648282e-003°)
2.08449088309725e-001	(1.19319067468106e+002dB,-1.00362156202131e-003°)
2.08929613085400e-001	(1.19319067468100e+002dB,-1.00593514866141e-003°)
2.09411245585086e-001	(1.19319067468094e+002dB,-1.00825406866952e-003°)
2.09893988362349e-001	(1.19319067468088e+002dB,-1.01057833434034e-003°)
2.10377843976644e-001	(1.19319067468081e+002dB,-1.01290795799687e-003°)
2.10862814993325e-001	(1.19319067468075e+002dB,-1.01524295199057e-003°)
2.11348903983661e-001	(1.19319067468069e+002dB,-1.01758332870132e-003°)
2.11836113524847e-001	(1.19319067468062e+002dB,-1.01992910053759e-003°)
2.12324446200018e-001	(1.19319067468056e+002dB,-1.02228027993641e-003°)
2.12813904598267e-001	(1.19319067468050e+002dB,-1.02463687936350e-003°)
2.13304491314654e-001	(1.19319067468043e+002dB,-1.02699891131332e-003°)
2.13796208950219e-001	(1.19319067468037e+002dB,-1.02936638830913e-003°)
2.14289060112002e-001	(1.19319067468030e+002dB,-1.03173932290306e-003°)
2.14783047413050e-001	(1.19319067468024e+002dB,-1.03411772767617e-003°)
2.15278173472433e-001	(1.19319067468017e+002dB,-1.03650161523852e-003°)
2.15774440915263e-001	(1.19319067468011e+002dB,-1.03889099822925e-003°)
2.16271852372698e-001	(1.19319067468004e+002dB,-1.04128588931663e-003°)
2.16770410481966e-001	(1.19319067467998e+002dB,-1.04368630119813e-003°)
2.17270117886371e-001	(1.19319067467991e+002dB,-1.04609224660050e-003°)
2.17770977235312e-001	(1.19319067467984e+002dB,-1.04850373827982e-003°)
2.18272991184296e-001	(1.19319067467978e+002dB,-1.05092078902158e-003°)
2.18776162394951e-001	(1.19319067467971e+002dB,-1.05334341164075e-003°)
2.19280493535041e-001	(1.19319067467964e+002dB,-1.05577161898182e-003°)
2.19785987278478e-001	(1.19319067467957e+002dB,-1.05820542391890e-003°)
2.20292646305342e-001	(1.19319067467950e+002dB,-1.06064483935581e-003°)
2.20800473301886e-001	(1.19319067467943e+002dB,-1.06308987822606e-003°)
2.21309470960560e-001	(1.19319067467937e+002dB,-1.06554055349301e-003°)
2.21819641980018e-001	(1.19319067467930e+002dB,-1.06799687814990e-003°)
2.22330989065136e-001	(1.19319067467923e+002dB,-1.07045886521991e-003°)
2.22843514927026e-001	(1.19319067467916e+002dB,-1.07292652775627e-003°)
2.23357222283049e-001	(1.19319067467909e+002dB,-1.07539987884226e-003°)
2.23872113856830e-001	(1.19319067467902e+002dB,-1.07787893159135e-003°)
2.24388192378272e-001	(1.19319067467895e+002dB,-1.08036369914723e-003°)
2.24905460583574e-001	(1.19319067467887e+002dB,-1.08285419468390e-003°)
2.25423921215239e-001	(1.19319067467880e+002dB,-1.08535043140570e-003°)
2.25943577022094e-001	(1.19319067467873e+002dB,-1.08785242254744e-003°)
2.26464430759302e-001	(1.19319067467866e+002dB,-1.09036018137443e-003°)
2.26986485188378e-001	(1.19319067467859e+002dB,-1.09287372118255e-003°)
2.27509743077203e-001	(1.19319067467851e+002dB,-1.09539305529834e-003°)
