Freq.	V(n002)/-I(V4)
1.47570653327588e-001	(6.73822436802262e+001dB,-1.85759552577619e-004°)
1.47910838816819e-001	(6.73822436802260e+001dB,-1.86187772571552e-004°)
1.48251808514594e-001	(6.73822436802260e+001dB,-1.86616979714526e-004°)
1.48593564228699e-001	(6.73822436802258e+001dB,-1.87047176282144e-004°)
1.48936107771090e-001	(6.73822436802256e+001dB,-1.87478364555270e-004°)
1.49279440957898e-001	(6.73822436802257e+001dB,-1.87910546820028e-004°)
1.49623565609442e-001	(6.73822436802252e+001dB,-1.88343725367788e-004°)
1.49968483550236e-001	(6.73822436802250e+001dB,-1.88777902495236e-004°)
1.50314196609001e-001	(6.73822436802247e+001dB,-1.89213080504331e-004°)
1.50660706618673e-001	(6.73822436802248e+001dB,-1.89649261702349e-004°)
1.51008015416413e-001	(6.73822436802246e+001dB,-1.90086448401868e-004°)
1.51356124843619e-001	(6.73822436802249e+001dB,-1.90524642920826e-004°)
1.51705036745932e-001	(6.73822436802242e+001dB,-1.90963847582450e-004°)
1.52054752973248e-001	(6.73822436802242e+001dB,-1.91404064715403e-004°)
1.52405275379728e-001	(6.73822436802240e+001dB,-1.91845296653646e-004°)
1.52756605823806e-001	(6.73822436802238e+001dB,-1.92287545736555e-004°)
1.53108746168202e-001	(6.73822436802238e+001dB,-1.92730814308896e-004°)
1.53461698279928e-001	(6.73822436802239e+001dB,-1.93175104720828e-004°)
1.53815464030302e-001	(6.73822436802237e+001dB,-1.93620419327929e-004°)
1.54170045294954e-001	(6.73822436802237e+001dB,-1.94066760491226e-004°)
1.54525443953840e-001	(6.73822436802235e+001dB,-1.94514130577162e-004°)
1.54881661891247e-001	(6.73822436802233e+001dB,-1.94962531957655e-004°)
1.55238700995807e-001	(6.73822436802233e+001dB,-1.95411967010090e-004°)
1.55596563160506e-001	(6.73822436802228e+001dB,-1.95862438117309e-004°)
1.55955250282694e-001	(6.73822436802226e+001dB,-1.96313947667684e-004°)
1.56314764264094e-001	(6.73822436802223e+001dB,-1.96766498055067e-004°)
1.56675107010813e-001	(6.73822436802224e+001dB,-1.97220091678842e-004°)
1.57036280433354e-001	(6.73822436802224e+001dB,-1.97674730943910e-004°)
1.57398286446620e-001	(6.73822436802219e+001dB,-1.98130418260709e-004°)
1.57761126969933e-001	(6.73822436802219e+001dB,-1.98587156045277e-004°)
1.58124803927037e-001	(6.73822436802217e+001dB,-1.99044946719171e-004°)
1.58489319246110e-001	(6.73822436802217e+001dB,-1.99503792709565e-004°)
1.58854674859776e-001	(6.73822436802215e+001dB,-1.99963696449201e-004°)
1.59220872705115e-001	(6.73822436802215e+001dB,-2.00424660376456e-004°)
1.59587914723672e-001	(6.73822436802216e+001dB,-2.00886686935308e-004°)
1.59955802861465e-001	(6.73822436802213e+001dB,-2.01349778575371e-004°)
1.60324539069002e-001	(6.73822436802214e+001dB,-2.01813937751923e-004°)
1.60694125301286e-001	(6.73822436802211e+001dB,-2.02279166925876e-004°)
1.61064563517825e-001	(6.73822436802206e+001dB,-2.02745468563829e-004°)
1.61435855682647e-001	(6.73822436802203e+001dB,-2.03212845138080e-004°)
1.61808003764305e-001	(6.73822436802204e+001dB,-2.03681299126614e-004°)
1.62181009735891e-001	(6.73822436802201e+001dB,-2.04150833013113e-004°)
1.62554875575047e-001	(6.73822436802199e+001dB,-2.04621449287005e-004°)
1.62929603263970e-001	(6.73822436802196e+001dB,-2.05093150443453e-004°)
1.63305194789432e-001	(6.73822436802194e+001dB,-2.05565938983368e-004°)
1.63681652142779e-001	(6.73822436802191e+001dB,-2.06039817413427e-004°)
1.64058977319952e-001	(6.73822436802191e+001dB,-2.06514788246095e-004°)
1.64437172321491e-001	(6.73822436802189e+001dB,-2.06990853999605e-004°)
1.64816239152549e-001	(6.73822436802189e+001dB,-2.07468017198025e-004°)
1.65196179822900e-001	(6.73822436802189e+001dB,-2.07946280371219e-004°)
1.65576996346951e-001	(6.73822436802187e+001dB,-2.08425646054884e-004°)
1.65958690743754e-001	(6.73822436802187e+001dB,-2.08906116790583e-004°)
1.66341265037015e-001	(6.73822436802187e+001dB,-2.09387695125718e-004°)
1.66724721255104e-001	(6.73822436802182e+001dB,-2.09870383613555e-004°)
1.67109061431069e-001	(6.73822436802182e+001dB,-2.10354184813287e-004°)
1.67494287602642e-001	(6.73822436802179e+001dB,-2.10839101289960e-004°)
1.67880401812254e-001	(6.73822436802179e+001dB,-2.11325135614566e-004°)
1.68267406107045e-001	(6.73822436802179e+001dB,-2.11812290364005e-004°)
1.68655302538872e-001	(6.73822436802171e+001dB,-2.12300568121101e-004°)
1.69044093164324e-001	(6.73822436802171e+001dB,-2.12789971474696e-004°)
1.69433780044731e-001	(6.73822436802171e+001dB,-2.13280503019538e-004°)
1.69824365246172e-001	(6.73822436802168e+001dB,-2.13772165356367e-004°)
1.70215850839493e-001	(6.73822436802168e+001dB,-2.14264961091944e-004°)
1.70608238900310e-001	(6.73822436802168e+001dB,-2.14758892839016e-004°)
1.71001531509027e-001	(6.73822436802168e+001dB,-2.15253963216358e-004°)
1.71395730750840e-001	(6.73822436802165e+001dB,-2.15750174848779e-004°)
1.71790838715757e-001	(6.73822436802160e+001dB,-2.16247530367142e-004°)
1.72186857498599e-001	(6.73822436802157e+001dB,-2.16746032408392e-004°)
1.72583789199018e-001	(6.73822436802157e+001dB,-2.17245683615536e-004°)
1.72981635921508e-001	(6.73822436802154e+001dB,-2.17746486637662e-004°)
1.73380399775412e-001	(6.73822436802154e+001dB,-2.18248444129990e-004°)
1.73780082874935e-001	(6.73822436802151e+001dB,-2.18751558753836e-004°)
1.74180687339159e-001	(6.73822436802151e+001dB,-2.19255833176678e-004°)
1.74582215292048e-001	(6.73822436802151e+001dB,-2.19761270072121e-004°)
1.74984668862463e-001	(6.73822436802151e+001dB,-2.20267872119940e-004°)
1.75388050184174e-001	(6.73822436802145e+001dB,-2.20775642006077e-004°)
1.75792361395867e-001	(6.73822436802145e+001dB,-2.21284582422704e-004°)
1.76197604641161e-001	(6.73822436802145e+001dB,-2.21794696068160e-004°)
1.76603782068614e-001	(6.73822436802142e+001dB,-2.22305985647008e-004°)
1.77010895831740e-001	(6.73822436802136e+001dB,-2.22818453870054e-004°)
1.77418948089014e-001	(6.73822436802136e+001dB,-2.23332103454376e-004°)
1.77827941003890e-001	(6.73822436802133e+001dB,-2.23846937123272e-004°)
1.78237876744807e-001	(6.73822436802130e+001dB,-2.24362957606344e-004°)
1.78648757485203e-001	(6.73822436802130e+001dB,-2.24880167639490e-004°)
1.79060585403527e-001	(6.73822436802129e+001dB,-2.25398569964900e-004°)
1.79473362683250e-001	(6.73822436802129e+001dB,-2.25918167331090e-004°)
1.79887091512876e-001	(6.73822436802126e+001dB,-2.26438962492906e-004°)
1.80301774085954e-001	(6.73822436802120e+001dB,-2.26960958211551e-004°)
1.80717412601090e-001	(6.73822436802120e+001dB,-2.27484157254619e-004°)
1.81134009261958e-001	(6.73822436802119e+001dB,-2.28008562396043e-004°)
1.81551566277311e-001	(6.73822436802119e+001dB,-2.28534176416169e-004°)
1.81970085860996e-001	(6.73822436802116e+001dB,-2.29061002101739e-004°)
1.82389570231961e-001	(6.73822436802115e+001dB,-2.29589042245948e-004°)
1.82810021614272e-001	(6.73822436802112e+001dB,-2.30118299648396e-004°)
1.83231442237119e-001	(6.73822436802109e+001dB,-2.30648777115162e-004°)
1.83653834334832e-001	(6.73822436802109e+001dB,-2.31180477458790e-004°)
1.84077200146893e-001	(6.73822436802108e+001dB,-2.31713403498297e-004°)
1.84501541917945e-001	(6.73822436802108e+001dB,-2.32247558059203e-004°)
1.84926861897805e-001	(6.73822436802107e+001dB,-2.32782943973543e-004°)
1.85353162341479e-001	(6.73822436802098e+001dB,-2.33319564079856e-004°)
1.85780445509167e-001	(6.73822436802098e+001dB,-2.33857421223294e-004°)
1.86208713666284e-001	(6.73822436802097e+001dB,-2.34396518255499e-004°)
1.86637969083464e-001	(6.73822436802097e+001dB,-2.34936858034709e-004°)
1.87068214036577e-001	(6.73822436802091e+001dB,-2.35478443425740e-004°)
1.87499450806739e-001	(6.73822436802087e+001dB,-2.36021277300044e-004°)
1.87931681680324e-001	(6.73822436802087e+001dB,-2.36565362535672e-004°)
1.88364908948977e-001	(6.73822436802083e+001dB,-2.37110702017295e-004°)
1.88799134909627e-001	(6.73822436802083e+001dB,-2.37657298636265e-004°)
1.89234361864495e-001	(6.73822436802082e+001dB,-2.38205155290574e-004°)
1.89670592121112e-001	(6.73822436802082e+001dB,-2.38754274884903e-004°)
1.90107827992327e-001	(6.73822436802075e+001dB,-2.39304660330615e-004°)
1.90546071796322e-001	(6.73822436802075e+001dB,-2.39856314545830e-004°)
1.90985325856621e-001	(6.73822436802074e+001dB,-2.40409240455347e-004°)
1.91425592502106e-001	(6.73822436802073e+001dB,-2.40963440990725e-004°)
1.91866874067026e-001	(6.73822436802070e+001dB,-2.41518919090273e-004°)
1.92309172891013e-001	(6.73822436802069e+001dB,-2.42075677699094e-004°)
1.92752491319091e-001	(6.73822436802068e+001dB,-2.42633719769061e-004°)
1.93196831701689e-001	(6.73822436802062e+001dB,-2.43193048258840e-004°)
1.93642196394658e-001	(6.73822436802058e+001dB,-2.43753666133961e-004°)
1.94088587759275e-001	(6.73822436802058e+001dB,-2.44315576366762e-004°)
1.94536008162263e-001	(6.73822436802057e+001dB,-2.44878781936428e-004°)
1.94984459975802e-001	(6.73822436802053e+001dB,-2.45443285829012e-004°)
1.95433945577536e-001	(6.73822436802052e+001dB,-2.46009091037471e-004°)
1.95884467350596e-001	(6.73822436802051e+001dB,-2.46576200561641e-004°)
1.96336027683602e-001	(6.73822436802051e+001dB,-2.47144617408281e-004°)
1.96788628970681e-001	(6.73822436802047e+001dB,-2.47714344591072e-004°)
1.97242273611482e-001	(6.73822436802043e+001dB,-2.48285385130658e-004°)
1.97696964011183e-001	(6.73822436802039e+001dB,-2.48857742054640e-004°)
1.98152702580507e-001	(6.73822436802038e+001dB,-2.49431418397606e-004°)
1.98609491735734e-001	(6.73822436802038e+001dB,-2.50006417201121e-004°)
1.99067333898716e-001	(6.73822436802037e+001dB,-2.50582741513774e-004°)
1.99526231496885e-001	(6.73822436802030e+001dB,-2.51160394391161e-004°)
1.99986186963271e-001	(6.73822436802029e+001dB,-2.51739378895974e-004°)
2.00447202736513e-001	(6.73822436802028e+001dB,-2.52319698097911e-004°)
2.00909281260870e-001	(6.73822436802027e+001dB,-2.52901355073772e-004°)
2.01372424986236e-001	(6.73822436802023e+001dB,-2.53484352907434e-004°)
2.01836636368153e-001	(6.73822436802022e+001dB,-2.54068694689908e-004°)
2.02301917867824e-001	(6.73822436802015e+001dB,-2.54654383519294e-004°)
2.02768271952125e-001	(6.73822436802011e+001dB,-2.55241422500880e-004°)
2.03235701093619e-001	(6.73822436802013e+001dB,-2.55829814747094e-004°)
2.03704207770569e-001	(6.73822436802003e+001dB,-2.56419563377488e-004°)
2.04173794466950e-001	(6.73822436802002e+001dB,-2.57010671518904e-004°)
2.04644463672464e-001	(6.73822436802001e+001dB,-2.57603142305317e-004°)
2.05116217882553e-001	(6.73822436802000e+001dB,-2.58196978877947e-004°)
2.05589059598411e-001	(6.73822436801998e+001dB,-2.58792184385255e-004°)
2.06062991326997e-001	(6.73822436801997e+001dB,-2.59388761982964e-004°)
2.06538015581050e-001	(6.73822436801993e+001dB,-2.59986714834059e-004°)
2.07014134879101e-001	(6.73822436801989e+001dB,-2.60586046108834e-004°)
2.07491351745488e-001	(6.73822436801991e+001dB,-2.61186758984902e-004°)
2.07969668710366e-001	(6.73822436801989e+001dB,-2.61788856647157e-004°)
2.08449088309725e-001	(6.73822436801991e+001dB,-2.62392342287879e-004°)
2.08929613085400e-001	(6.73822436801987e+001dB,-2.62997219106662e-004°)
2.09411245585086e-001	(6.73822436801980e+001dB,-2.63603490310513e-004°)
2.09893988362349e-001	(6.73822436801978e+001dB,-2.64211159113844e-004°)
2.10377843976644e-001	(6.73822436801977e+001dB,-2.64820228738439e-004°)
2.10862814993325e-001	(6.73822436801970e+001dB,-2.65430702413508e-004°)
2.11348903983661e-001	(6.73822436801968e+001dB,-2.66042583375756e-004°)
2.11836113524847e-001	(6.73822436801964e+001dB,-2.66655874869288e-004°)
2.12324446200018e-001	(6.73822436801965e+001dB,-2.67270580145741e-004°)
2.12813904598267e-001	(6.73822436801964e+001dB,-2.67886702464195e-004°)
2.13304491314654e-001	(6.73822436801962e+001dB,-2.68504245091279e-004°)
2.13796208950219e-001	(6.73822436801958e+001dB,-2.69123211301132e-004°)
2.14289060112002e-001	(6.73822436801956e+001dB,-2.69743604375470e-004°)
2.14783047413050e-001	(6.73822436801952e+001dB,-2.70365427603538e-004°)
2.15278173472433e-001	(6.73822436801947e+001dB,-2.70988684282189e-004°)
2.15774440915263e-001	(6.73822436801943e+001dB,-2.71613377715866e-004°)
2.16271852372698e-001	(6.73822436801941e+001dB,-2.72239511216645e-004°)
2.16770410481966e-001	(6.73822436801940e+001dB,-2.72867088104209e-004°)
2.17270117886371e-001	(6.73822436801938e+001dB,-2.73496111705913e-004°)
2.17770977235312e-001	(6.73822436801931e+001dB,-2.74126585356756e-004°)
2.18272991184296e-001	(6.73822436801932e+001dB,-2.74758512399494e-004°)
2.18776162394951e-001	(6.73822436801930e+001dB,-2.75391896184504e-004°)
2.19280493535041e-001	(6.73822436801925e+001dB,-2.76026740069923e-004°)
2.19785987278478e-001	(6.73822436801923e+001dB,-2.76663047421650e-004°)
2.20292646305342e-001	(6.73822436801922e+001dB,-2.77300821613315e-004°)
2.20800473301886e-001	(6.73822436801920e+001dB,-2.77940066026329e-004°)
2.21309470960560e-001	(6.73822436801918e+001dB,-2.78580784049906e-004°)
2.21819641980018e-001	(6.73822436801911e+001dB,-2.79222979081051e-004°)
2.22330989065136e-001	(6.73822436801911e+001dB,-2.79866654524662e-004°)
2.22843514927026e-001	(6.73822436801909e+001dB,-2.80511813793405e-004°)
2.23357222283049e-001	(6.73822436801902e+001dB,-2.81158460307844e-004°)
2.23872113856830e-001	(6.73822436801900e+001dB,-2.81806597496468e-004°)
2.24388192378272e-001	(6.73822436801895e+001dB,-2.82456228795611e-004°)
2.24905460583574e-001	(6.73822436801893e+001dB,-2.83107357649569e-004°)
2.25423921215239e-001	(6.73822436801894e+001dB,-2.83759987510564e-004°)
2.25943577022094e-001	(6.73822436801889e+001dB,-2.84414121838748e-004°)
2.26464430759302e-001	(6.73822436801887e+001dB,-2.85069764102302e-004°)
2.26986485188378e-001	(6.73822436801885e+001dB,-2.85726917777367e-004°)
2.27509743077203e-001	(6.73822436801880e+001dB,-2.86385586348098e-004°)
